anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,Chinese-Simplified Word
0,0,0,0,0,0,0,0,0,0,古玩
0,0,0,0,0,1,0,0,0,0,过时的
0,0,0,0,0,0,1,0,0,0,古董
0,0,0,0,0,0,0,0,0,0,古代
0,0,0,0,0,0,1,0,0,1,防腐剂
1,0,1,1,0,1,0,1,0,0,反社会
1,0,0,0,0,1,0,0,0,0,对立
0,0,0,0,0,0,0,0,0,0,对立的
0,0,0,0,0,0,0,0,0,0,抗病毒物质
0,0,0,0,0,0,0,0,0,0,鹿茸
0,0,0,0,0,0,0,0,0,0,砧
1,1,0,1,0,1,0,1,0,0,焦虑
0,1,0,1,0,1,0,0,0,0,焦虑的
0,0,0,0,0,0,0,0,0,0,主动脉
0,0,0,0,0,0,0,0,0,0,快速
0,0,0,1,0,1,0,0,0,0,阿帕奇
0,0,0,0,0,0,0,0,0,0,公寓
0,0,0,0,0,1,0,1,0,0,冷漠
0,0,0,0,0,1,0,1,0,0,冷漠
0,0,0,0,0,0,0,0,0,0,猿
0,0,0,0,0,0,0,0,0,0,光圈
0,0,0,0,0,0,0,0,0,0,顶尖
0,0,1,0,0,1,0,0,0,0,蚜
0,0,0,0,0,0,0,0,0,0,一块
0,0,0,0,0,0,1,0,0,0,沉着
0,0,0,0,0,0,0,0,0,0,世界末日
0,0,0,0,0,0,1,0,0,1,抱歉的
0,0,0,0,0,0,0,0,0,0,道歉者
0,0,0,0,0,0,1,1,0,1,道歉
0,0,0,0,0,0,1,0,0,0,道歉
0,0,0,0,0,0,0,0,0,0,叛教
0,0,0,0,0,0,0,0,0,0,背道者
0,0,0,0,0,0,1,0,0,1,使徒
0,0,0,0,0,0,0,0,0,1,使徒的
0,0,0,0,0,0,0,0,0,0,撇号
0,0,1,1,0,1,0,0,0,0,骇人听闻
0,0,0,0,0,0,0,0,0,0,仪器
0,0,0,0,0,0,0,0,0,0,服饰
0,0,0,0,0,0,0,0,0,0,显然
0,0,0,1,0,0,0,0,1,0,幻影
0,1,0,0,0,0,0,0,0,0,上诉
0,0,0,0,0,0,0,0,0,0,外貌
0,0,0,0,0,0,0,0,0,0,安抚
0,0,0,0,0,0,0,0,0,0,上诉人
0,0,0,0,0,0,0,0,0,0,附加
0,0,0,0,0,0,0,0,0,0,附属物
0,0,0,1,0,1,0,1,0,0,阑尾炎
0,0,0,0,0,0,0,0,0,0,附录
0,0,0,0,0,0,0,0,0,0,食欲
0,0,0,0,0,0,0,0,0,0,开胃菜
0,0,0,0,1,0,1,0,1,1,掌声
0,0,0,0,0,0,0,0,0,0,苹果
0,0,0,0,0,0,0,0,0,0,器具
0,0,0,0,0,0,0,0,0,0,电器
0,0,0,0,0,0,0,0,0,0,适用性
0,0,0,0,0,0,0,0,0,0,适用的
0,1,0,0,0,0,0,0,0,0,申请人
0,0,0,0,0,0,0,0,0,0,应用
0,0,0,0,0,0,0,0,0,0,申请
0,0,0,0,0,0,0,0,0,0,委
0,0,0,0,0,0,0,0,0,0,预约
0,0,0,0,0,0,0,0,0,0,约会
0,0,0,0,0,0,0,0,0,0,分摊
0,0,0,0,0,0,0,0,0,0,分摊
0,0,0,0,0,0,0,0,0,0,评价
0,0,0,0,0,0,0,0,0,0,可观的
0,0,0,0,1,0,1,0,0,1,欣赏
0,0,0,1,0,0,0,0,0,0,逮捕
0,0,0,1,0,1,0,0,0,0,顾虑
0,1,0,1,0,1,0,0,0,0,忧虑
0,0,0,0,0,0,0,0,0,1,学徒
0,0,0,0,0,0,0,0,0,0,学徒制
0,0,0,0,0,0,0,0,0,0,方法
0,1,0,0,0,0,0,0,0,0,接近
0,0,0,0,0,0,1,0,0,1,赞许
0,0,0,0,0,1,0,0,0,0,拨款
0,0,0,0,0,0,1,0,0,0,赞同
0,0,0,0,1,0,1,0,0,1,批准
0,0,0,0,0,0,1,0,0,0,批准
0,0,0,0,0,0,0,0,0,0,近似
0,0,0,0,0,0,0,0,0,0,大约
0,0,0,0,0,0,0,0,0,0,近似
0,0,0,0,0,0,0,0,0,0,近似
0,0,0,0,0,0,0,0,0,0,附属物
0,0,0,0,0,0,0,0,0,0,围裙
0,0,0,0,0,0,1,0,0,0,易于
0,0,0,0,0,0,1,0,0,0,资质
0,0,0,0,0,0,0,0,0,0,水色
0,0,0,0,0,0,0,0,0,0,蓝晶
0,0,0,0,0,0,0,0,0,0,水族馆
0,0,0,0,0,0,0,0,0,0,水
0,0,0,0,0,0,0,0,0,0,渡槽
0,0,0,0,0,0,0,0,0,0,水性
0,0,0,0,0,0,0,0,0,0,耕地
0,0,0,0,0,0,0,0,0,1,仲裁者
0,0,0,0,0,0,0,0,0,0,仲裁
0,1,0,0,0,0,0,0,0,0,仲裁
0,0,0,0,0,0,0,0,0,1,仲裁人
0,0,0,0,0,0,0,0,0,0,乔木
0,0,0,0,0,0,0,0,0,0,弧
0,0,0,0,0,0,0,0,0,0,拱廊
0,0,0,0,0,0,0,0,0,0,拱
0,0,0,0,0,0,0,0,0,0,考古学
0,0,0,0,0,0,0,0,0,0,考古学家
0,1,0,0,0,0,1,0,0,0,考古学
0,0,0,0,0,1,0,0,0,0,古老
0,0,0,0,0,0,0,0,0,0,大主教
0,0,0,0,0,0,0,0,0,0,拱形的
0,0,0,0,0,0,0,0,0,0,射手
0,0,0,0,0,0,0,0,0,0,射箭
0,0,0,0,0,0,0,0,0,0,原型
0,0,0,0,0,0,0,0,0,0,群岛
0,0,0,0,0,0,0,0,0,0,建筑师
0,0,0,0,0,0,0,0,0,1,建筑学
0,0,0,0,0,0,0,0,0,0,档案
0,0,0,0,0,0,0,0,0,0,北极
0,1,0,0,1,0,1,0,0,0,热心
0,0,0,0,0,0,1,0,0,0,热情
0,0,0,0,0,1,0,0,0,0,艰巨
0,0,0,0,0,0,0,0,0,0,区域
0,0,0,0,0,0,0,0,0,0,竞技场
0,0,0,0,0,0,0,0,0,0,乳晕
0,0,0,0,0,0,0,0,0,0,银色
1,0,0,0,0,1,0,0,0,0,争论
1,0,0,0,0,1,0,0,0,0,争论
1,0,0,0,0,0,0,0,0,0,论证
0,0,0,0,0,1,0,0,0,0,争论的
1,0,0,0,0,0,0,0,0,0,论据
0,0,0,0,0,1,0,1,0,0,干旱
0,0,0,0,0,0,1,0,0,0,贵族
0,0,0,0,0,0,0,0,0,0,贵族
0,0,0,0,0,0,1,0,0,0,贵族
0,0,0,0,0,0,0,0,0,0,算术
0,0,0,0,0,0,0,0,0,0,方舟
0,0,0,0,0,0,0,0,0,0,手臂
0,0,0,0,0,0,0,0,0,0,舰队
1,0,0,1,0,0,0,0,0,0,武器
0,0,0,1,0,1,0,0,0,0,军备
0,0,0,0,0,0,0,0,0,0,衔铁
1,0,0,1,0,1,1,0,0,0,武装
0,0,0,1,0,0,1,0,0,1,盔甲
0,0,0,1,0,0,0,0,0,0,装甲的
0,0,0,0,0,0,0,0,0,1,军械库
0,0,0,0,0,0,0,0,0,0,武器
0,0,0,0,0,0,0,0,0,0,军队
0,0,0,0,0,0,1,0,0,0,香气
0,0,0,0,0,0,0,0,0,0,唤醒
0,1,0,0,0,0,1,0,0,0,引起
1,0,0,1,0,1,0,1,0,0,传讯
0,0,0,0,0,0,0,0,0,0,安排
0,0,0,0,0,0,0,0,0,0,安排好的
0,0,0,0,0,0,0,0,0,0,安排
0,0,0,0,0,0,1,0,0,0,大批
0,0,0,0,0,1,0,0,0,0,拖欠
0,0,0,0,0,1,0,0,0,0,逮捕
0,1,0,0,0,0,0,0,0,0,到达
0,1,0,0,0,0,0,0,0,0,到达
0,0,0,0,0,1,0,0,0,0,傲慢
1,0,1,0,0,1,0,0,0,0,傲慢的
0,0,0,0,0,0,0,0,0,0,箭
0,0,0,0,0,0,0,0,0,0,兵工厂
0,0,1,1,0,1,0,1,0,0,砷
1,0,0,1,0,1,0,0,0,0,纵火
0,1,0,0,1,0,1,1,1,0,艺术
0,0,0,0,0,0,0,0,0,0,动脉
0,0,0,0,0,0,0,0,0,0,巧
0,0,0,0,0,0,0,0,0,0,节肢动物
0,0,0,0,0,0,0,0,0,0,朝鲜蓟
0,0,0,0,0,0,0,0,0,0,文章
0,0,0,0,0,0,0,0,0,0,文章
0,0,0,0,0,0,1,0,0,0,口齿伶俐
0,0,0,0,0,0,1,0,0,0,关节
0,0,0,0,0,0,0,0,0,0,技巧
0,0,0,1,0,1,0,0,0,0,炮兵
0,0,0,0,0,0,1,0,0,0,工匠
0,0,0,0,0,0,0,0,0,0,艺术家
0,0,0,0,0,0,1,0,0,0,艺人
0,0,0,0,0,0,1,0,0,0,艺术的
0,0,0,0,0,0,0,0,0,0,艺术家
0,0,0,0,0,0,0,0,0,0,上升
0,0,0,0,0,0,1,0,0,0,优势
0,0,0,0,0,0,0,0,0,0,提升
0,0,0,0,0,0,1,0,0,0,上升
0,0,0,0,0,0,0,0,0,0,探明
0,0,0,0,0,0,0,0,0,0,确定
0,0,0,0,0,0,0,0,0,0,苦行僧
0,0,0,0,0,1,0,0,0,0,灰
0,0,1,0,0,1,0,1,0,0,羞愧
0,0,0,0,0,1,0,1,0,0,骨灰
0,0,0,0,0,0,0,0,0,0,睡着了
0,0,0,1,0,0,0,0,0,0,ASP
0,0,0,0,0,0,0,0,0,0,阿斯巴甜
0,0,0,0,0,0,0,0,0,0,方面
0,0,0,0,0,0,0,0,0,0,方面
0,0,0,0,0,0,0,0,0,0,沥青
0,1,0,0,1,0,1,0,1,1,愿望
0,1,0,0,1,0,1,0,0,0,渴望
0,1,0,0,1,0,1,0,0,1,有抱负的
0,0,0,0,0,1,0,0,0,0,屁股
1,0,0,1,0,1,0,0,1,0,攻击
1,0,0,1,0,1,0,1,0,0,袭击者
1,0,0,1,0,1,0,1,0,0,刺客
1,0,0,1,0,1,0,0,0,0,暗杀
1,0,0,1,0,1,0,1,0,0,暗杀
1,0,0,1,0,1,0,0,0,0,突击
0,0,0,0,0,0,0,0,0,0,化验
0,0,0,0,0,0,0,0,0,0,装配
0,0,0,0,0,0,0,0,0,0,集合
0,0,0,0,0,0,0,0,0,0,组装好的
0,0,0,0,0,0,1,0,0,1,部件
0,0,0,0,0,0,1,0,0,0,同意
0,0,0,0,0,0,0,0,0,0,断言
0,0,0,0,0,0,1,0,0,1,断言
0,0,0,0,0,0,0,0,0,0,断言
0,0,0,0,0,0,0,0,0,0,评估
0,0,0,0,0,0,0,0,1,1,评估
0,0,0,0,0,0,0,0,0,1,评估员
0,0,0,0,0,0,1,0,0,0,资产
1,0,1,0,0,1,0,0,0,0,混蛋
0,0,0,0,0,0,0,0,0,0,分配
0,0,0,0,0,0,0,0,0,1,受让人
0,0,0,0,0,0,0,0,0,0,任务
0,0,0,0,0,0,0,0,0,0,吸收
0,0,0,0,0,0,0,0,0,0,同化
0,0,0,0,0,0,1,0,0,1,助攻
0,0,0,0,0,0,1,0,0,0,协助
0,0,0,0,0,0,0,0,0,0,助手
0,0,0,0,0,0,1,0,0,1,联系
0,0,0,0,0,0,0,0,0,1,协会
0,0,0,0,0,0,0,0,0,0,什锦的
0,0,0,0,0,0,0,0,0,0,品种
0,0,0,0,0,0,1,0,0,0,缓和
0,0,0,0,0,0,0,0,0,0,假定
0,0,0,0,0,0,0,0,0,0,假设
0,0,0,0,0,0,0,0,0,0,假设
0,0,0,0,0,0,1,0,0,1,保证
0,0,0,0,0,0,0,0,0,1,保证
0,0,0,0,0,0,1,0,0,1,保证
0,0,0,0,0,0,0,0,0,1,肯定
0,0,0,0,0,0,0,0,0,0,星号
0,0,0,0,0,0,0,0,0,0,小行星
0,0,0,0,0,0,0,0,0,0,散光
0,0,0,0,0,0,1,0,1,0,惊人地
0,0,0,0,1,0,1,0,1,0,惊讶
0,0,0,0,0,0,0,0,0,0,星体
0,0,0,1,0,1,0,0,0,0,误入歧途
0,0,0,0,0,1,0,0,0,0,涩
0,1,0,0,0,0,1,0,0,0,占星家
0,0,0,0,0,0,0,0,0,0,占星术
0,0,0,0,0,0,1,0,0,0,宇航员
0,1,0,0,0,0,1,0,0,0,天文学家
0,0,0,0,0,0,0,0,0,0,天文学
0,0,0,0,0,0,1,0,0,0,精明
0,0,0,0,0,0,0,0,0,0,分裂
0,0,0,1,0,1,0,0,0,0,庇护
0,0,0,0,0,0,0,0,0,0,不对称
0,0,1,0,0,0,0,0,0,0,不对称
0,0,0,0,0,0,0,0,0,0,渐近的
0,0,0,0,0,0,0,0,0,0,工作室
0,0,0,0,0,1,0,0,0,0,无神论
0,0,0,0,0,0,0,0,0,0,无神论者
0,0,0,1,0,1,0,1,0,0,动脉粥样硬化
0,0,0,0,0,0,1,0,0,0,运动员
0,0,0,0,0,0,1,0,0,0,竞技
0,0,0,0,0,0,0,0,0,0,运动能力
0,0,0,0,0,0,0,0,0,0,竞技
0,0,0,0,0,0,0,0,0,0,地图集
0,0,0,0,0,0,0,0,0,0,气氛
0,0,0,0,0,0,0,0,0,0,大气的
0,0,0,0,0,0,0,0,0,0,环礁
0,0,0,0,0,0,1,0,0,0,原子
0,0,0,0,0,0,0,0,0,0,原子
0,1,0,0,1,0,1,0,0,1,赎罪
0,0,0,0,0,0,1,0,0,0,赎罪
0,0,0,0,0,0,0,0,0,0,中庭
1,0,1,0,0,1,0,0,0,0,残暴
1,0,1,1,0,1,0,1,0,0,暴行
0,0,1,1,0,1,0,1,0,0,萎缩
0,0,0,0,0,0,0,0,0,0,附
0,0,0,0,0,0,1,0,0,0,附件
1,0,0,1,0,1,0,0,0,0,攻击
1,0,1,1,0,1,0,1,1,0,进攻
0,0,0,0,0,0,0,0,0,0,达到
0,1,0,0,0,0,1,0,0,0,可达到的
0,0,0,0,0,0,1,0,0,0,素养
0,1,0,0,0,0,0,0,0,0,试图
0,1,0,0,0,0,0,0,0,0,出席
0,0,0,0,0,0,1,0,0,1,服务员
0,0,0,0,0,0,1,0,0,0,注意力
0,0,0,0,0,0,1,0,0,1,细心
0,0,0,0,0,0,0,0,0,0,衰减
0,0,0,0,0,1,0,0,0,0,减弱的
0,0,0,0,0,1,0,1,0,0,衰减
0,0,0,0,0,0,1,0,0,1,证明
0,0,0,0,0,0,0,0,0,1,证明
0,0,0,0,0,0,0,0,0,0,阁楼
0,0,0,0,0,0,0,0,0,0,服装
0,0,0,0,0,0,0,0,0,0,态度
1,0,0,1,0,0,1,0,0,1,律师
0,0,0,0,0,0,1,0,0,0,吸引力
0,0,0,0,0,0,1,0,0,0,吸引力
0,0,0,0,0,0,0,0,0,0,归属
0,0,0,0,0,0,0,0,0,0,属性
0,0,0,0,0,0,0,0,0,0,归因
0,0,0,0,0,0,0,0,0,0,减员
0,0,0,0,0,0,0,0,0,0,奥本
0,1,0,0,0,0,0,0,0,0,拍卖
0,0,0,0,0,0,0,0,0,0,拍卖
0,0,0,0,0,0,0,0,0,0,大胆的
0,0,0,0,0,1,0,0,0,0,大胆
0,0,0,0,0,0,0,0,0,0,听得见的
0,1,0,0,0,0,0,0,0,0,观众
0,0,0,0,0,0,0,0,0,0,审计
0,0,0,0,0,0,0,0,0,0,试镜
0,0,0,1,0,0,0,0,0,1,审计员
0,0,0,0,0,0,0,0,0,0,礼堂
0,0,0,0,0,0,0,0,0,0,听觉
0,0,0,0,0,0,0,0,0,0,什么都没有
0,0,0,0,0,0,1,0,0,0,增加
0,0,0,0,0,0,0,0,0,0,增强
0,0,0,0,0,0,1,0,0,0,八月
0,0,0,0,0,0,1,0,0,1,姨
0,0,0,0,0,0,1,0,0,0,光环
0,0,0,0,0,0,0,0,0,0,极光
0,0,0,0,0,0,0,0,0,0,主持
0,1,0,0,1,0,1,0,0,0,吉祥
0,0,0,1,0,1,0,1,0,0,严肃的
0,0,0,0,0,1,0,0,0,0,紧缩
0,0,0,0,1,0,1,0,0,1,真正的
0,0,0,0,0,0,0,0,0,1,认证
0,0,0,0,0,0,0,0,0,1,验证
0,0,0,0,0,0,1,0,0,1,真实性
0,0,0,0,0,0,1,0,0,1,作者
0,0,0,0,0,0,1,0,0,1,权威性
0,0,0,0,0,0,1,0,0,1,权威
0,0,0,0,0,0,1,0,0,1,授权
0,0,0,0,0,0,0,0,0,1,授权
0,0,0,0,0,0,1,0,0,0,授权
0,0,0,0,0,0,0,0,0,0,作者身份
0,0,0,0,0,0,0,0,0,0,汽车
0,0,0,0,0,0,0,0,0,0,自传
0,0,0,0,0,1,0,0,0,0,专制
0,0,0,0,0,0,0,0,0,0,签名
0,0,0,0,0,0,0,0,0,1,自动的
0,0,0,0,0,0,0,0,0,0,汽车
0,0,0,0,0,0,0,0,0,0,自治
0,0,1,1,0,1,0,1,0,0,尸检
0,0,0,0,0,0,0,0,0,0,秋天
0,0,0,0,0,0,0,0,0,0,辅助的
0,0,0,0,0,0,0,0,0,0,利用
0,0,0,1,0,1,0,1,1,0,雪崩
1,0,1,0,0,1,0,0,0,0,贪婪
0,0,0,0,0,0,1,0,0,0,头像
1,0,0,0,0,1,0,0,0,0,复仇者
0,0,0,0,0,0,0,0,0,0,大街
0,0,0,0,0,0,0,0,0,0,断言
0,0,0,0,0,0,0,0,0,0,平均
1,0,1,1,0,1,0,0,0,0,厌恶
1,0,1,1,0,1,0,0,0,0,厌恶
0,0,0,0,0,0,0,0,0,0,避免
0,0,0,0,0,0,0,0,0,0,鸟舍
0,0,0,0,0,0,0,0,0,0,航空
0,0,0,0,0,0,0,0,0,0,飞行员
0,0,0,0,0,0,0,0,0,0,狂热的
0,0,0,0,0,0,0,0,0,0,牛油果
0,0,0,1,0,1,0,0,0,0,避免
0,0,0,1,0,1,0,0,0,0,回避
0,0,0,1,0,0,0,0,0,0,避免
0,1,0,0,0,0,0,0,0,0,等待
0,0,0,0,0,0,0,0,0,0,苏醒
0,0,0,0,0,0,0,0,0,0,唤醒
0,1,0,0,1,0,1,0,1,1,奖
0,0,0,0,0,0,0,0,0,0,敬畏
1,0,1,1,0,1,0,1,0,0,可怕
0,0,1,0,0,1,0,0,0,0,尴尬
0,0,0,0,0,0,0,0,0,0,棚
0,0,0,0,0,1,0,0,0,0,错了
0,0,0,0,0,0,0,0,0,0,轴向
0,0,0,0,0,0,0,0,0,1,公理
0,0,0,0,0,0,0,0,0,1,公理化的
0,0,0,0,0,0,0,0,0,0,轴
0,0,0,0,0,0,0,0,0,0,轴
0,0,0,0,0,0,1,0,0,0,是的
0,0,0,0,0,0,1,0,0,0,是的
0,0,0,0,0,0,0,0,0,0,方位角
0,0,0,0,0,0,0,0,0,0,天蓝色
0,0,0,0,0,1,0,0,0,0,潺潺
0,0,0,0,0,1,0,0,0,0,胡说
0,0,1,0,0,1,0,0,0,0,狒狒
0,0,0,0,1,0,1,0,0,0,婴儿
0,0,0,0,0,0,0,0,0,1,保姆
0,0,0,0,0,0,1,0,0,0,学士学位
0,0,0,0,0,0,0,0,0,0,百家乐
0,0,0,0,0,0,0,0,0,0,学士
0,0,0,0,0,0,0,0,0,0,背部
1,0,0,0,0,0,1,0,0,1,骨干
0,0,0,0,0,0,0,0,0,1,支持者
0,0,0,0,0,0,0,0,0,0,适得其反
0,0,0,0,0,0,0,0,0,0,双陆棋
0,0,0,0,0,0,0,0,0,0,背景
0,0,0,0,0,0,0,0,0,0,反铲
0,0,0,0,0,0,0,0,0,0,背包客
0,0,0,0,0,0,0,0,0,0,回溯
0,0,0,0,0,1,0,0,0,0,落后
0,0,1,0,0,1,0,0,0,0,向后
0,0,0,0,0,1,0,1,0,0,回水
0,0,1,1,0,1,0,1,0,0,细菌
0,0,1,1,0,1,0,0,0,0,细菌
1,0,1,1,0,1,0,1,0,0,坏的
0,0,0,0,0,0,0,0,0,1,徽章
1,0,0,0,0,1,0,0,0,0,獾
0,0,0,0,0,1,0,1,0,0,严重
1,0,1,1,0,1,0,0,0,0,坏处
0,0,0,0,0,0,0,0,0,0,挡板
0,0,0,0,0,0,0,0,0,0,包
0,0,0,0,0,0,0,0,0,0,行李
0,0,0,0,0,0,0,0,0,0,宽松的
0,0,0,0,0,0,0,0,0,0,风笛
0,0,0,0,0,0,0,0,0,0,保释
0,0,0,1,0,1,0,0,0,1,法警
0,0,0,1,0,1,0,0,0,1,饵
0,0,0,0,0,0,0,0,0,0,烤
0,0,0,0,0,0,0,0,0,0,面包店
0,0,0,0,0,0,0,0,0,0,烘烤
0,0,0,0,0,0,0,0,0,0,巴尔
0,0,0,0,0,0,1,0,0,0,平衡
0,0,0,0,0,0,1,0,0,0,均衡
0,0,0,0,0,0,0,0,0,0,阳台
0,0,0,0,0,0,0,0,0,0,秃
0,0,0,1,0,1,0,0,0,0,包
0,0,0,0,0,1,0,0,0,0,犹豫
0,0,0,0,0,0,0,0,0,0,球
0,0,0,0,0,0,1,0,0,0,民谣
0,0,0,0,0,0,0,0,0,0,镇流器
0,0,0,0,0,0,1,0,0,0,芭蕾舞
0,0,0,0,0,0,0,0,0,0,气球
0,1,0,0,0,0,1,0,0,1,选票
0,0,0,0,0,0,0,0,0,0,舞厅
0,1,0,0,1,1,1,0,0,0,香脂
0,0,0,0,0,0,0,0,0,0,芳香
0,0,0,0,0,0,1,0,0,0,香脂
0,0,0,0,0,0,0,0,0,0,香脂
0,0,0,0,0,1,0,0,0,0,禁止
0,0,0,0,0,0,0,0,0,0,香蕉
0,0,0,0,0,0,0,0,0,0,乐队
0,0,0,0,0,0,0,0,0,0,绷带
0,0,0,0,0,1,0,0,0,0,土匪
0,0,0,0,0,0,0,0,0,0,跟风
1,0,1,1,0,1,0,0,0,0,祸根
1,0,1,1,0,1,0,1,1,0,砰
1,1,0,1,0,1,0,0,1,0,砰砰
1,0,1,1,0,1,0,1,0,0,放逐
1,0,0,1,0,1,0,1,0,0,放逐
1,0,1,0,0,1,0,1,0,0,流放
0,0,0,0,0,0,0,0,0,0,班卓琴
0,0,0,0,0,0,0,0,0,1,银行
0,0,0,0,0,0,0,0,0,1,银行家
0,0,0,1,0,1,0,1,0,0,破产
1,0,1,1,0,1,0,1,0,0,破产
0,0,0,0,0,0,0,0,0,0,横幅
0,1,0,0,1,0,1,0,0,0,宴会
1,0,1,1,0,1,0,1,0,0,女妖
0,0,0,0,0,0,0,0,0,0,嘲笑
0,0,0,0,0,0,1,0,0,0,洗礼
0,0,0,0,1,0,1,0,0,0,洗礼
0,0,0,0,0,0,0,0,0,0,酒吧
1,0,0,0,0,1,0,0,0,0,倒钩
0,0,0,1,0,1,0,0,0,0,野蛮人
1,0,1,1,0,1,0,0,0,0,野蛮
0,0,0,0,0,1,0,0,0,0,野蛮
0,0,0,0,0,0,0,0,0,0,烧烤
0,0,0,0,0,0,0,0,0,0,带刺的
0,0,0,0,0,0,1,0,0,0,诗人
0,0,0,0,0,0,0,0,0,0,鞍
0,0,0,0,0,0,0,0,0,0,赤脚
0,0,0,0,0,0,0,0,0,0,仅仅
0,0,1,0,0,0,0,0,0,0,呕吐物
0,0,0,0,0,0,1,0,0,1,便宜货
0,0,0,0,0,0,0,0,0,0,驳船
0,0,0,0,0,0,0,0,0,0,男中音
1,0,0,0,0,1,0,0,0,0,吠
0,0,0,0,0,0,0,0,0,0,谷仓
0,0,0,0,0,0,0,0,0,0,巴尼
0,0,0,0,0,0,0,0,0,0,晴雨表
0,0,0,0,0,0,0,0,0,0,男爵
0,0,0,0,0,0,0,0,0,0,巴洛克式
0,0,0,0,0,0,0,0,0,0,营房
0,0,0,0,0,1,0,0,0,0,禁止
0,0,0,0,0,0,0,0,0,0,桶
0,0,0,0,0,1,0,1,0,0,荒芜
0,0,0,1,0,1,0,0,0,0,路障
1,0,0,0,0,1,0,0,0,0,障碍
0,0,0,0,0,0,0,0,0,0,禁止
0,0,0,0,0,0,0,0,0,0,律师
0,0,1,0,0,0,0,0,0,0,手推车
0,0,0,0,0,0,0,0,0,1,调酒师
0,0,0,0,0,0,0,0,0,1,物物交换
0,0,0,0,0,0,0,0,0,1,根据
0,0,0,0,0,0,0,0,0,0,棒球
0,0,0,0,0,0,0,0,0,0,踢脚线
0,0,0,0,0,1,0,0,0,0,毫无根据
0,0,0,0,0,0,0,0,0,0,地下室
0,0,0,0,0,0,0,0,0,0,大教堂
0,0,0,0,0,0,0,0,0,0,盆地
0,0,0,0,0,0,0,0,0,0,基础
0,0,0,0,0,0,0,0,0,0,晒
0,0,0,0,0,0,0,0,0,0,篮子
0,1,0,0,1,0,1,0,0,0,篮球
0,0,0,0,0,0,0,0,0,0,低音
0,0,0,0,0,0,0,0,0,0,巴索
0,0,0,0,0,0,0,0,0,0,巴松管
0,0,1,0,0,1,0,1,0,0,混蛋
1,0,0,0,0,0,1,0,0,0,堡垒
0,0,0,0,0,0,0,0,0,0,蝙蝠
0,0,0,0,0,0,0,0,0,0,批
0,0,0,0,0,0,0,0,0,0,批处理
0,0,0,0,0,0,0,0,0,0,巴特
0,0,0,0,0,0,1,0,0,0,洗澡
0,0,0,0,0,0,0,0,0,0,洗澡
0,0,0,0,0,0,0,0,0,0,浴室
0,0,0,0,0,0,0,0,0,0,水深测量
0,0,0,0,0,0,0,0,0,0,指挥棒
1,0,0,0,0,0,0,0,0,0,营
1,0,0,1,0,1,0,0,0,0,面糊
0,0,0,1,0,1,0,1,0,0,饱受摧残
1,0,0,0,0,1,0,0,0,0,电池
1,0,0,0,0,1,0,0,0,0,战斗
1,0,0,1,0,1,0,1,0,0,战斗
0,0,0,1,0,1,0,0,0,0,战场
0,0,0,0,0,1,0,0,0,0,淫荡的
0,0,0,0,0,0,0,0,0,0,湾
1,0,0,1,0,1,0,0,0,0,刺刀
0,0,0,0,0,0,0,0,0,0,河口
0,0,0,0,0,0,0,0,0,0,市场
0,0,0,0,1,0,0,0,0,0,海滩
0,0,0,0,0,0,0,0,0,0,信标
0,0,0,0,0,0,0,0,0,0,珠子
0,0,0,0,0,0,0,0,0,0,串珠
0,0,0,0,0,0,0,0,0,0,珠子
0,0,0,0,0,0,0,0,0,0,比格犬
0,0,0,0,0,0,0,0,0,0,喙
0,0,0,0,0,0,0,0,0,0,烧杯
0,0,0,0,1,0,1,0,0,0,光束
0,1,0,0,1,0,1,0,0,0,喜气洋洋
1,0,0,1,0,0,0,0,0,0,熊
0,0,0,0,0,0,0,0,0,0,胡须
0,0,0,0,0,0,0,0,0,0,大胡子
0,0,0,0,0,1,0,0,0,0,持票人
0,0,0,0,0,0,0,0,0,0,轴承
0,0,0,0,0,0,0,0,0,0,轴承
1,0,0,1,0,0,0,0,0,0,看跌
1,0,0,1,0,1,0,0,0,0,兽
0,0,1,1,0,1,0,0,0,0,兽
0,0,0,0,0,0,0,0,0,0,打
1,0,0,1,0,1,0,1,0,0,殴打
0,0,0,0,0,0,0,0,0,0,美女
0,0,0,0,1,0,1,0,0,1,美化
0,0,0,0,1,0,1,0,0,0,美丽的
0,0,0,0,1,0,1,0,0,0,美化
0,0,0,0,1,0,1,0,0,0,美丽
0,0,0,0,0,0,0,0,0,0,贝克
0,0,0,0,0,0,0,0,0,0,招手
0,0,0,0,0,0,0,0,0,0,床
0,0,0,0,0,0,0,0,0,0,寝具
0,0,0,0,0,0,1,0,0,1,基岩
0,0,0,0,0,0,0,0,0,0,卧室
0,0,0,0,0,0,0,0,0,0,就寝时间
1,0,0,1,0,0,0,0,0,0,蜜蜂
0,0,0,0,0,0,0,0,0,0,牛肉
0,0,0,0,0,0,0,0,0,0,蜂窝
0,0,0,0,1,0,1,0,0,0,啤酒
0,0,0,0,0,0,0,0,0,0,蜂蜡
0,0,0,0,0,0,0,0,0,0,甲虫
0,0,0,0,0,1,0,0,0,0,降临
0,0,0,0,0,0,1,0,0,0,合适
0,0,0,0,1,0,1,0,0,1,交朋友
0,0,0,0,0,1,0,1,0,0,求
0,0,0,0,0,1,0,1,0,0,乞丐
0,0,0,0,0,1,0,0,0,0,乞讨
0,0,0,0,0,0,0,0,0,0,开始
