anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,Spanish Word
0,0,0,0,0,0,0,0,0,0,antílope
0,0,0,0,0,0,0,0,0,0,antena
0,0,0,0,0,0,0,0,0,0,anterior
0,0,0,0,0,0,0,0,0,0,himno
0,0,0,0,0,0,0,0,0,0,antología
0,0,1,1,0,1,0,1,0,0,ántrax
0,0,0,0,0,0,0,0,0,0,antropología
0,0,0,0,0,0,0,0,0,0,antibiótico
0,0,0,0,0,0,1,0,0,0,antibióticos
1,0,1,1,0,1,0,0,0,0,antecristo
0,1,0,0,0,0,0,0,0,0,anticipación
0,1,0,0,0,0,0,0,0,0,anticipado
0,1,0,0,0,0,1,0,0,1,antídoto
0,0,0,0,0,0,1,0,0,1,antifúngico
0,0,0,0,0,0,0,0,0,0,antimonio
1,0,1,0,0,1,0,0,0,0,antipatía
0,0,0,0,0,0,0,0,0,0,anticuario
0,0,0,0,0,1,0,0,0,0,anticuado
0,0,0,0,0,0,1,0,0,0,antiguo
0,0,0,0,0,0,0,0,0,0,antigüedad
0,0,0,0,0,0,1,0,0,1,antiséptico
1,0,1,1,0,1,0,1,0,0,antisocial
1,0,0,0,0,1,0,0,0,0,antítesis
0,0,0,0,0,0,0,0,0,0,antitético
0,0,0,0,0,0,0,0,0,0,antivírico
0,0,0,0,0,0,0,0,0,0,cuerno
0,0,0,0,0,0,0,0,0,0,yunque
1,1,0,1,0,1,0,1,0,0,ansiedad
0,1,0,1,0,1,0,0,0,0,ansioso
0,0,0,0,0,0,0,0,0,0,aorta
0,0,0,0,0,0,0,0,0,0,rápidamente
0,0,0,1,0,1,0,0,0,0,apache
0,0,0,0,0,0,0,0,0,0,Departamento
0,0,0,0,0,1,0,1,0,0,apático
0,0,0,0,0,1,0,1,0,0,apatía
0,0,0,0,0,0,0,0,0,0,mono
0,0,0,0,0,0,0,0,0,0,abertura
0,0,0,0,0,0,0,0,0,0,apéndice
0,0,1,0,0,1,0,0,0,0,áfido
0,0,0,0,0,0,0,0,0,0,una pieza
0,0,0,0,0,0,1,0,0,0,aplomo
0,0,0,0,0,0,0,0,0,0,apocalíptico
0,0,0,0,0,0,1,0,0,1,apologético
0,0,0,0,0,0,0,0,0,0,apologista
0,0,0,0,0,0,1,1,0,1,disculparse
0,0,0,0,0,0,1,0,0,0,disculpa
0,0,0,0,0,0,0,0,0,0,apostasía
0,0,0,0,0,0,0,0,0,0,apóstata
0,0,0,0,0,0,1,0,0,1,apóstol
0,0,0,0,0,0,0,0,0,1,apostólico
0,0,0,0,0,0,0,0,0,0,apóstrofe
0,0,1,1,0,1,0,0,0,0,pésimo
0,0,0,0,0,0,0,0,0,0,aparato
0,0,0,0,0,0,0,0,0,0,vestir
0,0,0,0,0,0,0,0,0,0,aparentemente
0,0,0,1,0,0,0,0,1,0,aparición
0,1,0,0,0,0,0,0,0,0,apelación
0,0,0,0,0,0,0,0,0,0,apariencia
0,0,0,0,0,0,0,0,0,0,apaciguar
0,0,0,0,0,0,0,0,0,0,apelante
0,0,0,0,0,0,0,0,0,0,adjuntar
0,0,0,0,0,0,0,0,0,0,apéndice
0,0,0,1,0,1,0,1,0,0,apendicitis
0,0,0,0,0,0,0,0,0,0,apéndice
0,0,0,0,0,0,0,0,0,0,apetito
0,0,0,0,0,0,0,0,0,0,aperitivo
0,0,0,0,1,0,1,0,1,1,aplausos
0,0,0,0,0,0,0,0,0,0,manzana
0,0,0,0,0,0,0,0,0,0,aparato
0,0,0,0,0,0,0,0,0,0,accesorios
0,0,0,0,0,0,0,0,0,0,aplicabilidad
0,0,0,0,0,0,0,0,0,0,aplicable
0,1,0,0,0,0,0,0,0,0,solicitante
0,0,0,0,0,0,0,0,0,0,solicitud
0,0,0,0,0,0,0,0,0,0,aplicar
0,0,0,0,0,0,0,0,0,0,nombrar
0,0,0,0,0,0,0,0,0,0,cita
0,0,0,0,0,0,0,0,0,0,equipo
0,0,0,0,0,0,0,0,0,0,prorratear
0,0,0,0,0,0,0,0,0,0,prorrateo
0,0,0,0,0,0,0,0,0,0,evaluar
0,0,0,0,0,0,0,0,0,0,apreciable
0,0,0,0,1,0,1,0,0,1,apreciación
0,0,0,1,0,0,0,0,0,0,aprehender
0,0,0,1,0,1,0,0,0,0,detención
0,1,0,1,0,1,0,0,0,0,aprensivo
0,0,0,0,0,0,0,0,0,1,aprendiz
0,0,0,0,0,0,0,0,0,0,aprendizaje
0,0,0,0,0,0,0,0,0,0,Acercarse
0,1,0,0,0,0,0,0,0,0,que se acerca
0,0,0,0,0,0,1,0,0,1,aprobación
0,0,0,0,0,1,0,0,0,0,apropiación
0,0,0,0,0,0,1,0,0,0,aprobación
0,0,0,0,1,0,1,0,0,1,aprobar
0,0,0,0,0,0,1,0,0,0,aprobatorio
0,0,0,0,0,0,0,0,0,0,aproximado
0,0,0,0,0,0,0,0,0,0,aproximadamente
0,0,0,0,0,0,0,0,0,0,aproximando
0,0,0,0,0,0,0,0,0,0,aproximación
0,0,0,0,0,0,0,0,0,0,anexidades
0,0,0,0,0,0,0,0,0,0,delantal
0,0,0,0,0,0,1,0,0,0,apto
0,0,0,0,0,0,1,0,0,0,aptitud
0,0,0,0,0,0,0,0,0,0,agua
0,0,0,0,0,0,0,0,0,0,aguamarina
0,0,0,0,0,0,0,0,0,0,acuario
0,0,0,0,0,0,0,0,0,0,acuático
0,0,0,0,0,0,0,0,0,0,acueducto
0,0,0,0,0,0,0,0,0,0,acuoso
0,0,0,0,0,0,0,0,0,0,cultivable
0,0,0,0,0,0,0,0,0,1,árbitro
0,0,0,0,0,0,0,0,0,0,arbitrar
0,1,0,0,0,0,0,0,0,0,arbitraje
0,0,0,0,0,0,0,0,0,1,árbitro
0,0,0,0,0,0,0,0,0,0,cenador
0,0,0,0,0,0,0,0,0,0,arco
0,0,0,0,0,0,0,0,0,0,arcada
0,0,0,0,0,0,0,0,0,0,arco
0,0,0,0,0,0,0,0,0,0,arqueológico
0,0,0,0,0,0,0,0,0,0,arqueólogo
0,1,0,0,0,0,1,0,0,0,arqueología
0,0,0,0,0,1,0,0,0,0,arcaico
0,0,0,0,0,0,0,0,0,0,arzobispo
0,0,0,0,0,0,0,0,0,0,arqueado
0,0,0,0,0,0,0,0,0,0,arquero
0,0,0,0,0,0,0,0,0,0,tiro al arco
0,0,0,0,0,0,0,0,0,0,arquetipo
0,0,0,0,0,0,0,0,0,0,archipiélago
0,0,0,0,0,0,0,0,0,0,arquitecto
0,0,0,0,0,0,0,0,0,1,arquitectura
0,0,0,0,0,0,0,0,0,0,archivo
0,0,0,0,0,0,0,0,0,0,ártico
0,1,0,0,1,0,1,0,0,0,ardiente
0,0,0,0,0,0,1,0,0,0,ardor
0,0,0,0,0,1,0,0,0,0,arduo
0,0,0,0,0,0,0,0,0,0,área
0,0,0,0,0,0,0,0,0,0,arena
0,0,0,0,0,0,0,0,0,0,areola
0,0,0,0,0,0,0,0,0,0,argén
1,0,0,0,0,1,0,0,0,0,discutir
1,0,0,0,0,1,0,0,0,0,argumento
1,0,0,0,0,0,0,0,0,0,argumentación
0,0,0,0,0,1,0,0,0,0,discutidor
1,0,0,0,0,0,0,0,0,0,argumentos
0,0,0,0,0,1,0,1,0,0,árido
0,0,0,0,0,0,1,0,0,0,aristocracia
0,0,0,0,0,0,0,0,0,0,aristócrata
0,0,0,0,0,0,1,0,0,0,aristocrático
0,0,0,0,0,0,0,0,0,0,aritmética
0,0,0,0,0,0,0,0,0,0,arca
0,0,0,0,0,0,0,0,0,0,brazo
0,0,0,0,0,0,0,0,0,0,armada
1,0,0,1,0,0,0,0,0,0,armamento
0,0,0,1,0,1,0,0,0,0,armamento
0,0,0,0,0,0,0,0,0,0,armadura
1,0,0,1,0,1,1,0,0,0,armado
0,0,0,1,0,0,1,0,0,1,armadura
0,0,0,1,0,0,0,0,0,0,blindado
0,0,0,0,0,0,0,0,0,1,arsenal
0,0,0,0,0,0,0,0,0,0,brazos
0,0,0,0,0,0,0,0,0,0,ejército
0,0,0,0,0,0,1,0,0,0,aroma
0,0,0,0,0,0,0,0,0,0,excitación
0,1,0,0,0,0,1,0,0,0,despertar
1,0,0,1,0,1,0,1,0,0,acusación
0,0,0,0,0,0,0,0,0,0,arreglar
0,0,0,0,0,0,0,0,0,0,organizado
0,0,0,0,0,0,0,0,0,0,arreglo
0,0,0,0,0,0,1,0,0,0,formación
0,0,0,0,0,1,0,0,0,0,atrasos
0,0,0,0,0,1,0,0,0,0,arrestar
0,1,0,0,0,0,0,0,0,0,llegada
0,1,0,0,0,0,0,0,0,0,llegar
0,0,0,0,0,1,0,0,0,0,arrogancia
1,0,1,0,0,1,0,0,0,0,arrogante
0,0,0,0,0,0,0,0,0,0,flecha
0,0,0,0,0,0,0,0,0,0,arsenal
0,0,1,1,0,1,0,1,0,0,arsénico
1,0,0,1,0,1,0,0,0,0,incendio provocado
0,1,0,0,1,0,1,1,1,0,Arte
0,0,0,0,0,0,0,0,0,0,artería
0,0,0,0,0,0,0,0,0,0,ingenioso
0,0,0,0,0,0,0,0,0,0,artrópodo
0,0,0,0,0,0,0,0,0,0,alcachofa
0,0,0,0,0,0,0,0,0,0,artículo
0,0,0,0,0,0,0,0,0,0,artículos
0,0,0,0,0,0,1,0,0,0,articular
0,0,0,0,0,0,1,0,0,0,articulación
0,0,0,0,0,0,0,0,0,0,artificio
0,0,0,1,0,1,0,0,0,0,artillería
0,0,0,0,0,0,1,0,0,0,artesano
0,0,0,0,0,0,0,0,0,0,artista
0,0,0,0,0,0,1,0,0,0,artista
0,0,0,0,0,0,1,0,0,0,artístico
0,0,0,0,0,0,0,0,0,0,artistas
0,0,0,0,0,0,0,0,0,0,ascender
0,0,0,0,0,0,1,0,0,0,ascendencia
0,0,0,0,0,0,0,0,0,0,ascensión
0,0,0,0,0,0,1,0,0,0,ascenso
0,0,0,0,0,0,0,0,0,0,cerciorarse
0,0,0,0,0,0,0,0,0,0,averiguado
0,0,0,0,0,0,0,0,0,0,ascético
0,0,0,0,0,1,0,0,0,0,ceniza
0,0,1,0,0,1,0,1,0,0,avergonzado
0,0,0,0,0,1,0,1,0,0,cenizas
0,0,0,0,0,0,0,0,0,0,dormido
0,0,0,1,0,0,0,0,0,0,áspid
0,0,0,0,0,0,0,0,0,0,aspartamo
0,0,0,0,0,0,0,0,0,0,aspecto
0,0,0,0,0,0,0,0,0,0,aspectos
0,0,0,0,0,0,0,0,0,0,asfalto
0,1,0,0,1,0,1,0,1,1,aspiración
0,1,0,0,1,0,1,0,0,0,aspirar
0,1,0,0,1,0,1,0,0,1,ambicioso
0,0,0,0,0,1,0,0,0,0,culo
1,0,0,1,0,1,0,0,1,0,atacar
1,0,0,1,0,1,0,1,0,0,agresor
1,0,0,1,0,1,0,1,0,0,asesino
1,0,0,1,0,1,0,0,0,0,asesinar
1,0,0,1,0,1,0,1,0,0,asesinato
1,0,0,1,0,1,0,0,0,0,agresión
0,0,0,0,0,0,0,0,0,0,ensayo
0,0,0,0,0,0,0,0,0,0,conjunto
0,0,0,0,0,0,0,0,0,0,armar
0,0,0,0,0,0,0,0,0,0,ensamblado
0,0,0,0,0,0,1,0,0,1,asamblea
0,0,0,0,0,0,1,0,0,0,asentir
0,0,0,0,0,0,0,0,0,0,afirmar
0,0,0,0,0,0,1,0,0,1,afirmando
0,0,0,0,0,0,0,0,0,0,afirmación
0,0,0,0,0,0,0,0,0,0,evaluar
0,0,0,0,0,0,0,0,1,1,evaluación
0,0,0,0,0,0,0,0,0,1,asesor
0,0,0,0,0,0,1,0,0,0,activos
1,0,1,0,0,1,0,0,0,0,Estúpido
0,0,0,0,0,0,0,0,0,0,asignar
0,0,0,0,0,0,0,0,0,1,cesionario
0,0,0,0,0,0,0,0,0,0,asignación
0,0,0,0,0,0,0,0,0,0,asimilar
0,0,0,0,0,0,0,0,0,0,asimilación
0,0,0,0,0,0,1,0,0,1,asistir
0,0,0,0,0,0,1,0,0,0,asistencia
0,0,0,0,0,0,0,0,0,0,asistente
0,0,0,0,0,0,1,0,0,1,asociado
0,0,0,0,0,0,0,0,0,1,asociación
0,0,0,0,0,0,0,0,0,0,clasificado
0,0,0,0,0,0,0,0,0,0,surtido
0,0,0,0,0,0,1,0,0,0,calmar
0,0,0,0,0,0,0,0,0,0,ficticio
0,0,0,0,0,0,0,0,0,0,asumiendo
0,0,0,0,0,0,0,0,0,0,suposición
0,0,0,0,0,0,1,0,0,1,garantía
0,0,0,0,0,0,0,0,0,1,asegurar
0,0,0,0,0,0,1,0,0,1,seguro
0,0,0,0,0,0,0,0,0,1,ciertamente
0,0,0,0,0,0,0,0,0,0,asterisco
0,0,0,0,0,0,0,0,0,0,asteroides
0,0,0,0,0,0,0,0,0,0,astigmatismo
0,0,0,0,0,0,1,0,1,0,asombrosamente
0,0,0,0,1,0,1,0,1,0,asombro
0,0,0,0,0,0,0,0,0,0,astral
0,0,0,1,0,1,0,0,0,0,por mal camino
0,0,0,0,0,1,0,0,0,0,astringente
0,1,0,0,0,0,1,0,0,0,astrólogo
0,0,0,0,0,0,0,0,0,0,astrología
0,0,0,0,0,0,1,0,0,0,astronauta
0,1,0,0,0,0,1,0,0,0,astrónomo
0,0,0,0,0,0,0,0,0,0,astronomía
0,0,0,0,0,0,1,0,0,0,astuto
0,0,0,0,0,0,0,0,0,0,en pedazos
0,0,0,1,0,1,0,0,0,0,asilo
0,0,0,0,0,0,0,0,0,0,asimétrico
0,0,1,0,0,0,0,0,0,0,asimetría
0,0,0,0,0,0,0,0,0,0,asintótico
0,0,0,0,0,0,0,0,0,0,taller
0,0,0,0,0,1,0,0,0,0,ateísmo
0,0,0,0,0,0,0,0,0,0,ateo
0,0,0,1,0,1,0,1,0,0,aterosclerosis
0,0,0,0,0,0,1,0,0,0,atleta
0,0,0,0,0,0,1,0,0,0,atlético
0,0,0,0,0,0,0,0,0,0,atletismo
0,0,0,0,0,0,0,0,0,0,atletismo
0,0,0,0,0,0,0,0,0,0,atlas
0,0,0,0,0,0,0,0,0,0,atmósfera
0,0,0,0,0,0,0,0,0,0,atmosférico
0,0,0,0,0,0,0,0,0,0,atolón
0,0,0,0,0,0,1,0,0,0,átomo
0,0,0,0,0,0,0,0,0,0,atómico
0,1,0,0,1,0,1,0,0,1,expiar
0,0,0,0,0,0,1,0,0,0,expiación
0,0,0,0,0,0,0,0,0,0,atrio
1,0,1,0,0,1,0,0,0,0,atroz
1,0,1,1,0,1,0,1,0,0,atrocidad
0,0,1,1,0,1,0,1,0,0,atrofia
0,0,0,0,0,0,0,0,0,0,adjuntar
0,0,0,0,0,0,1,0,0,0,archivo adjunto
1,0,0,1,0,1,0,0,0,0,ataque
1,0,1,1,0,1,0,1,1,0,agresor
0,0,0,0,0,0,0,0,0,0,alcanzar
0,1,0,0,0,0,1,0,0,0,alcanzable
0,0,0,0,0,0,1,0,0,0,logro
0,1,0,0,0,0,0,0,0,0,intentar
0,1,0,0,0,0,0,0,0,0,asistencia
0,0,0,0,0,0,1,0,0,1,asistente
0,0,0,0,0,0,1,0,0,0,atención
0,0,0,0,0,0,1,0,0,1,atento
0,0,0,0,0,0,0,0,0,0,atenuar
0,0,0,0,0,1,0,0,0,0,atenuado
0,0,0,0,0,1,0,1,0,0,atenuación
0,0,0,0,0,0,1,0,0,1,dar fe
0,0,0,0,0,0,0,0,0,1,atestación
0,0,0,0,0,0,0,0,0,0,ático
0,0,0,0,0,0,0,0,0,0,atuendo
0,0,0,0,0,0,0,0,0,0,actitud
1,0,0,1,0,0,1,0,0,1,abogado
0,0,0,0,0,0,1,0,0,0,atracción
0,0,0,0,0,0,1,0,0,0,atractivo
0,0,0,0,0,0,0,0,0,0,atribuible
0,0,0,0,0,0,0,0,0,0,atributo
0,0,0,0,0,0,0,0,0,0,atribución
0,0,0,0,0,0,0,0,0,0,desgaste
0,0,0,0,0,0,0,0,0,0,castaño
0,1,0,0,0,0,0,0,0,0,subasta
0,0,0,0,0,0,0,0,0,0,subastador
0,0,0,0,0,0,0,0,0,0,audaz
0,0,0,0,0,1,0,0,0,0,audacia
0,0,0,0,0,0,0,0,0,0,audible
0,1,0,0,0,0,0,0,0,0,audiencia
0,0,0,0,0,0,0,0,0,0,auditoría
0,0,0,0,0,0,0,0,0,0,audición
0,0,0,1,0,0,0,0,0,1,auditor
0,0,0,0,0,0,0,0,0,0,sala
0,0,0,0,0,0,0,0,0,0,auditivo
0,0,0,0,0,0,0,0,0,0,algo
0,0,0,0,0,0,1,0,0,0,aumentar
0,0,0,0,0,0,0,0,0,0,aumento
0,0,0,0,0,0,1,0,0,0,agosto
0,0,0,0,0,0,1,0,0,1,tía
0,0,0,0,0,0,1,0,0,0,aura
0,0,0,0,0,0,0,0,0,0,Aurora
0,0,0,0,0,0,0,0,0,0,auspicios
0,1,0,0,1,0,1,0,0,0,propicio
0,0,0,1,0,1,0,1,0,0,austero
0,0,0,0,0,1,0,0,0,0,austeridad
0,0,0,0,1,0,1,0,0,1,auténtico
0,0,0,0,0,0,0,0,0,1,autenticar
0,0,0,0,0,0,0,0,0,1,autenticación
0,0,0,0,0,0,1,0,0,1,autenticidad
0,0,0,0,0,0,1,0,0,1,autor
0,0,0,0,0,0,1,0,0,1,autoritario
0,0,0,0,0,0,1,0,0,1,autoridad
0,0,0,0,0,0,1,0,0,1,autorización
0,0,0,0,0,0,0,0,0,1,autorizar
0,0,0,0,0,0,1,0,0,0,autorizado
0,0,0,0,0,0,0,0,0,0,paternidad literaria
0,0,0,0,0,0,0,0,0,0,auto
0,0,0,0,0,0,0,0,0,0,autobiografía
0,0,0,0,0,1,0,0,0,0,autocrático
0,0,0,0,0,0,0,0,0,0,autógrafo
0,0,0,0,0,0,0,0,0,1,automático
0,0,0,0,0,0,0,0,0,0,automóvil
0,0,0,0,0,0,0,0,0,0,autonomía
0,0,1,1,0,1,0,1,0,0,autopsia
0,0,0,0,0,0,0,0,0,0,otoño
0,0,0,0,0,0,0,0,0,0,auxiliar
0,0,0,0,0,0,0,0,0,0,aprovechar
0,0,0,1,0,1,0,1,1,0,avalancha
1,0,1,0,0,1,0,0,0,0,avaricia
0,0,0,0,0,0,1,0,0,0,avatar
1,0,0,0,0,1,0,0,0,0,vengador
0,0,0,0,0,0,0,0,0,0,avenida
0,0,0,0,0,0,0,0,0,0,afirmar
0,0,0,0,0,0,0,0,0,0,promedio
1,0,1,1,0,1,0,0,0,0,contrario
1,0,1,1,0,1,0,0,0,0,aversión
0,0,0,0,0,0,0,0,0,0,evitar
0,0,0,0,0,0,0,0,0,0,pajarera
0,0,0,0,0,0,0,0,0,0,aviación
0,0,0,0,0,0,0,0,0,0,aviador
0,0,0,0,0,0,0,0,0,0,ávido
0,0,0,0,0,0,0,0,0,0,palta
0,0,0,1,0,1,0,0,0,0,evitar
0,0,0,1,0,1,0,0,0,0,evitación
0,0,0,1,0,0,0,0,0,0,evitando
0,1,0,0,0,0,0,0,0,0,esperar
0,0,0,0,0,0,0,0,0,0,despierto
0,0,0,0,0,0,0,0,0,0,despertar
0,1,0,0,1,0,1,0,1,1,otorgar
0,0,0,0,0,0,0,0,0,0,temor
1,0,1,1,0,1,0,1,0,0,horrible
0,0,1,0,0,1,0,0,0,0,torpeza
0,0,0,0,0,0,0,0,0,0,toldo
0,0,0,0,0,1,0,0,0,0,torcido
0,0,0,0,0,0,0,0,0,0,axial
0,0,0,0,0,0,0,0,0,1,axioma
0,0,0,0,0,0,0,0,0,1,axiomático
0,0,0,0,0,0,0,0,0,0,eje
0,0,0,0,0,0,0,0,0,0,eje
0,0,0,0,0,0,1,0,0,0,sí
0,0,0,0,0,0,1,0,0,0,sí
0,0,0,0,0,0,0,0,0,0,azimut
0,0,0,0,0,0,0,0,0,0,azur
0,0,0,0,0,1,0,0,0,0,balbucear
0,0,0,0,0,1,0,0,0,0,balbuceo
0,0,1,0,0,1,0,0,0,0,babuino
0,0,0,0,1,0,1,0,0,0,bebé
0,0,0,0,0,0,0,0,0,1,niñera
0,0,0,0,0,0,1,0,0,0,bachillerato
0,0,0,0,0,0,0,0,0,0,bacará
0,0,0,0,0,0,0,0,0,0,soltero
0,0,0,0,0,0,0,0,0,0,espalda
1,0,0,0,0,0,1,0,0,1,columna vertebral
0,0,0,0,0,0,0,0,0,1,partidario
0,0,0,0,0,0,0,0,0,0,petardeo
0,0,0,0,0,0,0,0,0,0,chaquete
0,0,0,0,0,0,0,0,0,0,antecedentes
0,0,0,0,0,0,0,0,0,0,retroexcavadora
0,0,0,0,0,0,0,0,0,0,mochilero
0,0,0,0,0,0,0,0,0,0,retractarse
0,0,0,0,0,1,0,0,0,0,hacia atrás
0,0,1,0,0,1,0,0,0,0,hacia atrás
0,0,0,0,0,1,0,1,0,0,remanso
0,0,1,1,0,1,0,1,0,0,bacterias
0,0,1,1,0,1,0,0,0,0,bacteria
1,0,1,1,0,1,0,1,0,0,malo
0,0,0,0,0,0,0,0,0,1,Insignia
1,0,0,0,0,1,0,0,0,0,tejón
0,0,0,0,0,1,0,1,0,0,gravemente
1,0,1,1,0,1,0,0,0,0,maldad
0,0,0,0,0,0,0,0,0,0,deflector
0,0,0,0,0,0,0,0,0,0,bolsa
0,0,0,0,0,0,0,0,0,0,equipaje
0,0,0,0,0,0,0,0,0,0,holgado
0,0,0,0,0,0,0,0,0,0,gaita
0,0,0,0,0,0,0,0,0,0,fianza
0,0,0,1,0,1,0,0,0,1,alguacil
0,0,0,1,0,1,0,0,0,1,carnada
0,0,0,0,0,0,0,0,0,0,hornear
0,0,0,0,0,0,0,0,0,0,panadería
0,0,0,0,0,0,0,0,0,0,horneando
0,0,0,0,0,0,0,0,0,0,bola
0,0,0,0,0,0,1,0,0,0,balance
0,0,0,0,0,0,1,0,0,0,equilibrado
0,0,0,0,0,0,0,0,0,0,balcón
0,0,0,0,0,0,0,0,0,0,calvo
0,0,0,1,0,1,0,0,0,0,bala
0,0,0,0,0,1,0,0,0,0,obstáculo
0,0,0,0,0,0,0,0,0,0,pelota
0,0,0,0,0,0,1,0,0,0,balada
0,0,0,0,0,0,0,0,0,0,lastre
0,0,0,0,0,0,1,0,0,0,ballet
0,0,0,0,0,0,0,0,0,0,globo
0,1,0,0,0,0,1,0,0,1,votación
0,0,0,0,0,0,0,0,0,0,salón de baile
0,1,0,0,1,1,1,0,0,0,bálsamo
0,0,0,0,0,0,0,0,0,0,balsámico
0,0,0,0,0,0,1,0,0,0,bálsamo
0,0,0,0,0,0,0,0,0,0,balsámico
0,0,0,0,0,1,0,0,0,0,prohibición
0,0,0,0,0,0,0,0,0,0,plátano
0,0,0,0,0,0,0,0,0,0,banda
0,0,0,0,0,0,0,0,0,0,vendaje
0,0,0,0,0,1,0,0,0,0,bandido
0,0,0,0,0,0,0,0,0,0,carro
1,0,1,1,0,1,0,0,0,0,perdición
1,0,1,1,0,1,0,1,1,0,estallido
1,1,0,1,0,1,0,0,1,0,petardo
1,0,1,1,0,1,0,1,0,0,desterrar
1,0,0,1,0,1,0,1,0,0,alejado
1,0,1,0,0,1,0,1,0,0,destierro
0,0,0,0,0,0,0,0,0,0,banjo
0,0,0,0,0,0,0,0,0,1,banco
0,0,0,0,0,0,0,0,0,1,banquero
0,0,0,1,0,1,0,1,0,0,arruinado
1,0,1,1,0,1,0,1,0,0,bancarrota
0,0,0,0,0,0,0,0,0,0,bandera
0,1,0,0,1,0,1,0,0,0,banquete
1,0,1,1,0,1,0,1,0,0,alma en pena
0,0,0,0,0,0,0,0,0,0,broma
0,0,0,0,0,0,1,0,0,0,bautismo
0,0,0,0,1,0,1,0,0,0,bautismal
0,0,0,0,0,0,0,0,0,0,bar
1,0,0,0,0,1,0,0,0,0,lengüeta
0,0,0,1,0,1,0,0,0,0,bárbaro
1,0,1,1,0,1,0,0,0,0,bárbaro
0,0,0,0,0,1,0,0,0,0,barbarie
0,0,0,0,0,0,0,0,0,0,parilla
0,0,0,0,0,0,0,0,0,0,mordaz
0,0,0,0,0,0,1,0,0,0,bardo
0,0,0,0,0,0,0,0,0,0,a pelo
0,0,0,0,0,0,0,0,0,0,descalzo
0,0,0,0,0,0,0,0,0,0,apenas
0,0,1,0,0,0,0,0,0,0,vomitar
0,0,0,0,0,0,1,0,0,1,negociar
0,0,0,0,0,0,0,0,0,0,barcaza
0,0,0,0,0,0,0,0,0,0,barítono
1,0,0,0,0,1,0,0,0,0,ladrar
0,0,0,0,0,0,0,0,0,0,granero
0,0,0,0,0,0,0,0,0,0,barney
0,0,0,0,0,0,0,0,0,0,barómetro
0,0,0,0,0,0,0,0,0,0,barón
0,0,0,0,0,0,0,0,0,0,barroco
0,0,0,0,0,0,0,0,0,0,barraca
0,0,0,0,0,1,0,0,0,0,prohibido
0,0,0,0,0,0,0,0,0,0,barril
0,0,0,0,0,1,0,1,0,0,estéril
0,0,0,1,0,1,0,0,0,0,barricada
1,0,0,0,0,1,0,0,0,0,barrera
0,0,0,0,0,0,0,0,0,0,excepto
0,0,0,0,0,0,0,0,0,0,abogado
0,0,1,0,0,0,0,0,0,0,carretilla
0,0,0,0,0,0,0,0,0,1,barman
0,0,0,0,0,0,0,0,0,1,permuta
0,0,0,0,0,0,0,0,0,1,base
0,0,0,0,0,0,0,0,0,0,béisbol
0,0,0,0,0,0,0,0,0,0,zócalo
0,0,0,0,0,1,0,0,0,0,infundado
0,0,0,0,0,0,0,0,0,0,sótano
0,0,0,0,0,0,0,0,0,0,basílica
0,0,0,0,0,0,0,0,0,0,cuenca
0,0,0,0,0,0,0,0,0,0,base
0,0,0,0,0,0,0,0,0,0,disfrutar
0,0,0,0,0,0,0,0,0,0,cesta
0,1,0,0,1,0,1,0,0,0,baloncesto
0,0,0,0,0,0,0,0,0,0,bajo
0,0,0,0,0,0,0,0,0,0,bajo
0,0,0,0,0,0,0,0,0,0,fagot
0,0,1,0,0,1,0,1,0,0,bastardo
1,0,0,0,0,0,1,0,0,0,bastión
0,0,0,0,0,0,0,0,0,0,murciélago
0,0,0,0,0,0,0,0,0,0,lote
0,0,0,0,0,0,0,0,0,0,procesamiento por lotes
0,0,0,0,0,0,0,0,0,0,solución alcalina
0,0,0,0,0,0,1,0,0,0,bañera
0,0,0,0,0,0,0,0,0,0,bañarse
0,0,0,0,0,0,0,0,0,0,baño
0,0,0,0,0,0,0,0,0,0,batimetría
0,0,0,0,0,0,0,0,0,0,batuta
1,0,0,0,0,0,0,0,0,0,batallón
1,0,0,1,0,1,0,0,0,0,masa
0,0,0,1,0,1,0,1,0,0,abollado
1,0,0,0,0,1,0,0,0,0,batería
1,0,0,0,0,1,0,0,0,0,batalla
1,0,0,1,0,1,0,1,0,0,luchó
0,0,0,1,0,1,0,0,0,0,campo de batalla
0,0,0,0,0,1,0,0,0,0,obsceno
0,0,0,0,0,0,0,0,0,0,bahía
1,0,0,1,0,1,0,0,0,0,bayoneta
0,0,0,0,0,0,0,0,0,0,brazo pantanoso
0,0,0,0,0,0,0,0,0,0,bazar
0,0,0,0,1,0,0,0,0,0,playa
0,0,0,0,0,0,0,0,0,0,Faro
0,0,0,0,0,0,0,0,0,0,talón
0,0,0,0,0,0,0,0,0,0,cuentas
0,0,0,0,0,0,0,0,0,0,rosario
0,0,0,0,0,0,0,0,0,0,beagle
0,0,0,0,0,0,0,0,0,0,pico
0,0,0,0,0,0,0,0,0,0,cubilete
0,0,0,0,1,0,1,0,0,0,haz
0,1,0,0,1,0,1,0,0,0,radiante
1,0,0,1,0,0,0,0,0,0,llevar
0,0,0,0,0,0,0,0,0,0,barba
0,0,0,0,0,0,0,0,0,0,barbado
0,0,0,0,0,1,0,0,0,0,portador
0,0,0,0,0,0,0,0,0,0,Llevando
0,0,0,0,0,0,0,0,0,0,aspectos
1,0,0,1,0,0,0,0,0,0,osuno
1,0,0,1,0,1,0,0,0,0,bestia
