Turkish Word,Emotion,Condition
şişmiş,anger,0
üflemek,anger,0
mavi,anger,0
maviler,anger,0
blöf,anger,0
mavimsi,anger,0
Hata,anger,0
Künt,anger,0
bulanıklık,anger,0
bulanık,anger,0
kızarmak,anger,0
kızarma,anger,0
boa,anger,0
domuz,anger,0
yazı tahtası,anger,0
yatılı,anger,0
biniş,anger,0
panolar,anger,0
övünme,anger,0
övünme,anger,0
bot,anger,0
tekne gezintisi,anger,0
bobin,anger,0
işaret,anger,0
korse,anger,0
bedensel,anger,0
gövde,anger,0
koruma,anger,0
bataklık,anger,0
sahte,anger,1
kaynama,anger,0
Kazan,anger,0
Basmakalıp,anger,0
kaynamak,anger,0
gürültülü,anger,1
gözü pek,anger,0
cesaret,anger,0
destek,anger,0
cıvata,anger,0
bolus,anger,0
bomba,anger,1
bombardıman,anger,1
bombardıman,anger,1
bombalanmış,anger,0
bombardıman uçağı,anger,0
bonanza,anger,0
bağlamak,anger,0
esaret,anger,0
tahviller,anger,0
kemik,anger,0
gaf,anger,0
kemikler,anger,0
şenlik ateşi,anger,0
kemik,anger,0
kaput,anger,0
bonus,anger,0
kemikli,anger,0
yuh,anger,0
meme,anger,0
bubi,anger,0
kitap,anger,0
kitaplık,anger,0
rezervasyon,anger,0
kitap kurdu,anger,0
muhasebeci,anger,0
muhasebe,anger,0
kitapçık,anger,0
kitabın,anger,0
kitapçı,anger,0
kitapçı,anger,0
kitapçı,anger,0
kitap kurdu,anger,0
bumerang,anger,0
patlayan,anger,0
nimet,anger,0
artırmak,anger,0
yükseltici,anger,0
bot,anger,0
çardak,anger,0
bot ayakkabı,anger,0
ganimet,anger,0
içki,anger,0
sınır,anger,0
sınır,anger,0
delik,anger,0
boreal,anger,0
Can sıkıntısı,anger,0
delici,anger,0
sıkıcı,anger,0
ilçe,anger,0
ödünç almak,anger,0
borçlu,anger,0
kucak,anger,0
Müdür,anger,0
boston,anger,0
botanik,anger,0
botanikçi,anger,0
botanik,anger,0
zahmet,anger,0
rahatsız,anger,1
şişe,anger,0
alt,anger,0
dipsiz,anger,0
aşınmış kaya parçası,anger,0
sıçrama,anger,0
ciltli,anger,0
sınır,anger,0
sınırsız,anger,0
sınırlar,anger,0
bol,anger,0
ödül,anger,0
buket,anger,0
burjuva,anger,0
burjuvazi,anger,0
borsa,anger,0
maç,anger,1
sığır,anger,0
eğildi,anger,0
bağırsaklar,anger,0
tas,anger,0
kaseler,anger,0
kutu,anger,0
boksör,anger,0
boks,anger,1
boykot,anger,0
çocukluk,anger,0
çocuksu,anger,0
ayraç,anger,0
bileklik,anger,0
diş telleri,anger,0
brakiyal,anger,0
parantez,anger,0
parantez,anger,0
acı,anger,0
sütyen,anger,0
övünmek,anger,0
saç örgüsü,anger,0
beyin,anger,0
beyin,anger,0
beyin fırtınası,anger,0
fren,anger,0
kepek,anger,0
dal,anger,0
dallanma,anger,0
Brendi,anger,0
pirinç,anger,0
velet,anger,0
kabadayı,anger,0
cesaret,anger,0
dövüş,anger,1
yüzsüz,anger,1
çiğneme,anger,0
ekmek,anger,0
genişlik,anger,0
kırmak,anger,0
kırılabilir,anger,0
Yıkmak,anger,0
kırıcı,anger,0
kırıcılar,anger,0
sabah kahvaltısı,anger,0
kıran kırana,anger,0
ayrılmak,anger,0
nefes,anger,0
makat,anger,0
pantolon,anger,0
doğurmak,anger,0
yetiştirici,anger,0
üreme,anger,0
esinti,anger,0
havadar,anger,0
kardeşler,anger,0
breve,anger,0
kısalık,anger,0
demlemek,anger,0
demleme,anger,0
rüşvet,anger,0
rüşvet,anger,0
tuğla,anger,0
gelin,anger,0
gelin,anger,0
damat,anger,0
nedime,anger,0
köprü,anger,0
dizgin,anger,0
kısaca,anger,0
brik,anger,0
tugay,anger,0
aydınlatmak,anger,0
parlaklık,anger,0
muhteşem,anger,0
ağzına kadar,anger,0
dolup taşan,anger,0
kükürt,anger,1
salamura,anger,0
getirmek,anger,0
eşik,anger,0
canlı,anger,0
kıl,anger,0
kırılgan,anger,0
yayın,anger,0
borda,anger,0
brokar,anger,0
broşür,anger,0
kavrulmak,anger,1
parasız,anger,0
bozuldu,anger,1
komisyoncu,anger,0
aracılık,anger,0
bronko,anger,0
bronz,anger,0
kuluçka,anger,0
kara kara düşünme,anger,0
dere,anger,0
süpürge,anger,0
et suyu,anger,0
genelev,anger,0
Erkek kardeş,anger,0
kardeşlik,anger,0
kardeşçe,anger,0
kaş,anger,0
Kahverengi,anger,0
çürük,anger,0
esmer,anger,0
kaba,anger,1
fırçalamak,anger,0
vahşi,anger,1
vahşet,anger,1
kaba,anger,1
kabarcık,anger,0
köpüren,anger,0
para,anger,0
Kova,anger,0
toka,anger,0
bükülmüş,anger,0
tomurcuk,anger,0
ahbap,anger,0
kımıldama,anger,0
bütçe,anger,0
bufalo,anger,0
tampon,anger,0
büfe,anger,1
böcek,anger,0
böcek,anger,1
buggy,anger,0
borazan,anger,0
inşa etmek,anger,0
inşaatçı,anger,0
bina,anger,0
binalar,anger,0
ampul,anger,0
soğanlı,anger,0
çıkıntı,anger,0
toplu,anger,0
bölme duvarı,anger,0
hacimli,anger,0
Boğa,anger,0
buldog,anger,0
buldozer,anger,0
mermi,anger,0
bülten,anger,0
kurşun geçirmez,anger,0
öküz,anger,0
kabadayı,anger,1
küpeşte,anger,0
serseri,anger,0
serseri,anger,1
çarpmak,anger,0
topuz,anger,0
Demet,anger,0
demet,anger,0
tek katlı ev,anger,0
ranza,anger,0
sığınak,anger,0
kiraz kuşu,anger,0
şamandıra,anger,0
yüzdürme,anger,0
bur,anger,0
sorumluluk,anger,0
külfetli,anger,0
büro,anger,0
bürokrasi,anger,0
bürokrat,anger,0
hırsız,anger,0
hırsızlık,anger,0
cenaze,anger,1
gömülü,anger,0
burke,anger,1
çuval bezi,anger,0
burlesk,anger,0
iri yarı,anger,0
yakmak,anger,0
brülör,anger,0
yanan,anger,0
perdahlı,anger,0
tükenmişlik,anger,0
yanmış,anger,0
çapak,anger,0
oyuk açmak,anger,0
burs,anger,0
gömmek,anger,0
otobüs,anger,0
çalı,anger,0
kile,anger,0
gür,anger,0
işletme,anger,0
otobüs,anger,0
baskın yapmak,anger,0
paçayı ele vermek,anger,1
telaş,anger,0
hareketli,anger,0
meşgul,anger,0
bütan,anger,0
Kasap,anger,1
uşak,anger,0
popo,anger,0
Tereyağı,anger,0
kelebek,anger,0
tereyağlı,anger,0
kalça,anger,0
buton,anger,0
payanda,anger,0
dolgun,anger,0
satın almak,anger,0
alıcı,anger,0
alış,anger,0
vızıltı,anger,0
vızıldadı,anger,0
zil,anger,0
Hoşçakal,anger,0
geçmiş,anger,0
tüzük,anger,0
seyirci,anger,0
bayt,anger,0
taksi,anger,0
kabal,anger,0
lahana,anger,0
kabin,anger,0
kabine,anger,0
kablo,anger,0
cabriolet,anger,0
önbellek,anger,0
kakofoni,anger,1
cad,anger,1
kadavra,anger,0
caddy,anger,0
kadans,anger,0
öğrenci,anger,0
kafe,anger,0
kafes,anger,0
höyük,anger,0
Kek,anger,0
felaket,anger,0
kalkerli,anger,0
hesaplamak,anger,0
hesaplanmış,anger,0
Hesaplanıyor,anger,0
hesaplama,anger,0
hesap makinesi,anger,0
hesap,anger,0
takvim,anger,0
takvim,anger,0
buzağı,anger,0
kalibre,anger,0
kalibre etmek,anger,0
patiska,anger,0
kumpas,anger,0
aramak,anger,0
kaligrafi,anger,0
arama,anger,0
duygusuz,anger,1
aramalar,anger,0
sakinlik,anger,0
sakinlik,anger,0
kalori,anger,0
kalori,anger,0
kalorimetre,anger,0
kam,anger,0
kamber,anger,0
deve,anger,0
kamera hücresi,anger,0
kameraman,anger,0
kaşkorse,anger,0
kamuflaj,anger,0
kamufle edilmiş,anger,0
kamp,anger,0
kampanya,anger,0
kampanyacı,anger,0
kampanya,anger,1
yerleşke,anger,0
kanal,anger,0
kanarya,anger,0
iptal etmek,anger,0
iptal,anger,0
iptal,anger,0
kanser,anger,1
samimi,anger,0
adaylık,anger,0
aday,anger,0
şekerlenmiş,anger,0
mum,anger,0
mum ışığı,anger,0
şamdan,anger,0
samimiyet,anger,0
Şeker,anger,0
baston,anger,1
köpek,anger,0
teneke kutu,anger,0
kanser,anger,1
yamyam,anger,0
yamyamlık,anger,0
konserve,anger,0
top,anger,1
kano,anger,0
kanon,anger,0
kanonik,anger,0
kanunlar,anger,0
gölgelik,anger,0
kantin,anger,0
canterbury,anger,0
konsol,anger,0
kanto,anger,0
kanton,anger,0
tuval,anger,0
tuval,anger,0
kap,anger,0
kabiliyet,anger,0
yetenekli,anger,0
kapasite,anger,0
pelerin,anger,0
muziplik,anger,0
kılcal damar,anger,0
Başkent,anger,0
kapitalist,anger,0
başkentler,anger,0
büyük harf,anger,0
başkent,anger,0
kapitülasyon,anger,0
kapris,anger,0
kaprisli,anger,0
büyük harfler,anger,0
kapsül,anger,0
Kaptan,anger,0
altyazı,anger,0
büyülemek,anger,0
büyüleyici,anger,0
tutsak,anger,0
tutsaklık,anger,0
esir,anger,0
ele geçirmek,anger,0
araba,anger,0
karamel,anger,0
karat,anger,0
karavan,anger,0
karbon,anger,0
karkas,anger,0
karsinom,anger,0
kart,anger,0
hırka,anger,0
kardinal,anger,0
kardiyomiyopati,anger,0
kartlar,anger,0
bakım,anger,0
kariyer,anger,0
dikkatli olmak,anger,0
dikkatlice,anger,0
dikkatsizlik,anger,1
okşamak,anger,0
şapka,anger,0
bekçi,anger,0
kargo,anger,0
ren geyiği,anger,0
karikatür,anger,0
çürük,anger,0
katliam,anger,1
cinsel,anger,0
karanfil,anger,0
etobur,anger,0
şarkı,anger,0
atlıkarınca,anger,0
marangoz,anger,0
araba,anger,0
taşınan,anger,0
taşıyıcı,anger,0
taşımak,anger,0
taşıma,anger,0
araba,anger,0
kartel,anger,0
arabacı,anger,0
kıkırdak,anger,0
kartografik,anger,0
haritacılık,anger,0
karikatür,anger,0
kartuş,anger,0
kartuş,anger,0
oymak,anger,0
oymacı,anger,0
oymacılık,anger,0
Çağlayan,anger,0
dava,anger,0
kazein,anger,0
nakit,anger,1
kasiyer,anger,0
kaşmir,anger,0
kasa,anger,0
kumarhane,anger,0
fıçı,anger,0
tabut,anger,0
oyuncu kadrosu,anger,0
kast,anger,0
teker,anger,0
kale,anger,0
teker,anger,0
gündelik,anger,0
gelişigüzel,anger,0
zayiat,anger,1
kedi,anger,0
katabolizma,anger,0
katalog,anger,0
katalog,anger,0
kataliz,anger,0
katalitik,anger,0
katamaran,anger,0
mancınık,anger,0
katarakt,anger,0
felaket,anger,1
tutmak,anger,0
yakalamak,anger,0
ilmihal,anger,0
kategorik,anger,0
kategori,anger,0
karşılamak,anger,0
yemek şirketi,anger,0
tırtıl,anger,0
kedi,anger,0
katartik,anger,0
katedral,anger,0
kateter,anger,0
kedi nanesi,anger,0
sığırlar,anger,0
grup toplantısı,anger,0
kaudal,anger,0
kalafat,anger,0
nedensel,anger,0
nedensellik,anger,0
nedensellik,anger,0
neden oldu,anger,0
geçit,anger,0
Dikkat,anger,1
uyarıcı,anger,0
dikkatli,anger,0
dikkatli bir şekilde,anger,0
süvari,anger,0
mağara,anger,0
uyarı,anger,0
mağara,anger,0
kavernöz,anger,0
boşluk,anger,0
kırmızı biber,anger,0
durdurmak,anger,0
durmaksızın,anger,0
devretmek,anger,0
tavan,anger,0
kutlama,anger,0
ünlü,anger,0
kutlama,anger,0
kutlama,anger,0
ünlü,anger,1
göksel,anger,0
bekarlık,anger,0
hücre,anger,0
kiler,anger,0
hücresel,anger,0
selüloit,anger,0
çimento,anger,0
çimentolu,anger,0
mezarlık,anger,0
sansür,anger,1
kınama,anger,0
nüfus sayımı,anger,0
sent,anger,0
yüzüncü yıl,anger,0
yüzüncü yıl,anger,0
merkez,anger,0
santimetre,anger,0
merkezi,anger,0
merkezilik,anger,0
merkezileşme,anger,0
merkezileştirmek,anger,0
merkezi olarak,anger,0
merkezkaç,anger,0
santrifüj,anger,0
yüzbaşı,anger,0
yüzyıl,anger,0
seramik,anger,0
mısır gevreği,anger,0
hububat,anger,0
beyin,anger,0
tören,anger,0
tören,anger,0
kesinlik,anger,0
sertifika,anger,0
onaylamak,anger,0
kesinti,anger,0
bırakma,anger,0
saman,anger,1
sürtünme,anger,0
üzülmek,anger,0
Zincir,anger,0
sandalye,anger,0
başkan,anger,0
başkan,anger,0
başkan,anger,0
şezlong,anger,0
dağ evi,anger,0
kadeh,anger,0
tebeşir,anger,0
meydan okumak,anger,1
bölme,anger,0
odalar,anger,0
bukalemun,anger,0
Şampanya,anger,0
şampiyon,anger,0
şans,anger,0
şansölye,anger,0
avize,anger,0
chandler,anger,0
değiştirmek,anger,0
değiştirilebilir,anger,0
değişti,anger,0
değiştirici,anger,0
değiştirme,anger,0
kanal,anger,0
ilahi,anger,1
kaos,anger,1
kaotik,anger,1
Çatlak,anger,0
şapel,anger,0
papaz,anger,0
chapman,anger,0
ahbaplar,anger,0
bölüm,anger,0
karakter,anger,0
karakter,anger,0
karakteristik,anger,0
karakterize etmek,anger,0
maskaralık,anger,0
odun kömürü,anger,0
şarj,anger,0
ücretli,anger,0
şarj cihazı,anger,0
savaş arabası,anger,0
yardımsever,anger,0
hayır kurumu,anger,0
cazibe,anger,0
Charmed,anger,0
büyücü,anger,0
alımlı,anger,0
çizelge,anger,0
kiralama,anger,0
Yeminli,anger,0
kovalamak,anger,0
uçurum,anger,0
azap,anger,0
iffet,anger,0
sohbet,anger,0
şato,anger,0
gevezelik,anger,0
gevezelik,anger,0
konuşkan,anger,0
şoför,anger,0
ucuz,anger,0
aldatmak,anger,1
Kontrol,anger,0
denetleyici,anger,0
damalı,anger,0
dama,anger,0
kontrol listesi,anger,0
yanak,anger,0
yanaklar,anger,0
cıvıltı,anger,0
tezahürat,anger,0
neşeli,anger,0
neşe,anger,0
tezahürat,anger,0
neşeli,anger,0
Çizkek,anger,0
çita,anger,0
kombinezon,anger,0
eczacı,anger,0
kimya,anger,0
Kontrol,anger,0
beslemek,anger,0
Kiraz,anger,0
satranç,anger,0
göğüs,anger,0
kestane,anger,0
şerit,anger,0
çiğnemek,anger,0
şık,anger,0
şike,anger,0
Tavuk,anger,0
şef,anger,0
başlıca,anger,0
şef,anger,0
çocuk,anger,0
doğum,anger,0
çocukluk,anger,0
çocukça,anger,0
soğuk,anger,0
soğuk,anger,0
çan,anger,0
kimera,anger,0
çanlar,anger,0
baca,anger,0
Çin,anger,0
Çin,anger,0
çınar,anger,0
yonga,anger,0
yontma,anger,0
cıvıldamak,anger,0
keski,anger,0
cıvıl cıvıl,anger,0
şövalyelik,anger,0
kloroform,anger,0
çikolata,anger,0
seçim,anger,0
koro,anger,0
boğulmak,anger,1
kolera,anger,0
Seç,anger,0
seçme,anger,0
kesmek,anger,0
doğrama,anger,0
pirzola,anger,0
koro,anger,0
akorlar,anger,0
zevksiz iş,anger,0
Koro,anger,0
seçilmiş,anger,0
çorba,anger,0
vaftiz,anger,0
kromatik,anger,0
kromatografi,anger,0
kromozom,anger,0
kronik,anger,0
kronik,anger,0
kronograf,anger,0
kronolojik,anger,0
ayna,anger,0
kıkırdama,anger,0
yığın,anger,0
tıknaz,anger,0
kilise,anger,0
kilise bahçesi,anger,0
çalkalamak,anger,0
şut,anger,0
Hint turşusu,anger,0
ciao,anger,0
Elmadan yapılan bir içki,anger,0
puro,anger,0
sigara,anger,0
çocuk oyuncağı,anger,0
kül,anger,0
sinema,anger,0
görüntü yönetmeni,anger,0
sinematografi,anger,0
tarçın,anger,0
şifre,anger,0
daire,anger,0
daire içine almak,anger,0
devre,anger,0
dairesel,anger,0
dolaştırmak,anger,0
dolaşım,anger,0
sünnet,anger,0
çevre,anger,0
çevresel,anger,0
sınırlı,anger,0
durum,anger,0
koşullu,anger,0
atlatmak,anger,0
sirk,anger,0
sirrus,anger,0
sarnıç,anger,0
kale,anger,0
Alıntı,anger,0
vatandaş,anger,0
sitrin,anger,0
Kent,anger,0
sivil,anger,0
sivil,anger,0
sivil,anger,0
nezaket,anger,0
medeniyet,anger,0
uygar,anger,0
kaplı,anger,0
iddia,anger,0
davacı,anger,1
sezgisel öngörü,anger,0
deniz tarağı,anger,0
yaygara,anger,1
kelepçe,anger,0
klan,anger,0
gizli,anger,0
alkış,anger,0
açıklamak,anger,0
klarnet,anger,0
zurna,anger,0
açıklık,anger,0
çarpışma,anger,1
çatışan,anger,1
toka,anger,0
sınıf,anger,0
klasik,anger,0
klasik,anger,0
klasikler,anger,0
sınıflandırma,anger,0
sınıflandırmak,anger,0
sınıf arkadaşı,anger,0
takırtı,anger,0
cümle,anger,0
maddeleri,anger,0
pençe,anger,1
pençeler,anger,0
kil,anger,0
temiz,anger,0
temizlik,anger,0
temizlik,anger,0
temiz,anger,0
temizlemek,anger,0
temizlik,anger,0
Boşluk,anger,0
temizleme,anger,0
açıklık,anger,0
bölünme,anger,0
bölmek,anger,0
nota anahtarı,anger,0
yarık,anger,0
merhamet,anger,0
din adamları,anger,0
din adamı,anger,0
din adamı,anger,0
katip,anger,0
katiplik,anger,0
akıllı,anger,0
zeka,anger,0
Tıklayın,anger,0
müşteri,anger,0
müşteri,anger,0
uçurum,anger,0
iklim,anger,0
iklimbilim,anger,0
doruk,anger,0
tırmanmak,anger,0
sarılmak,anger,0
klips,anger,0
kesme makinesi,anger,0
kırpma,anger,0
klik,anger,0
pelerin,anger,0
saat,anger,0
saat çalışması,anger,0
tıkamak,anger,0
manastır,anger,0
kapat,anger,0
kapalı,anger,0
yakınlık,anger,0
dolap,anger,0
kapatma,anger,0
pıhtı,anger,0
kumaş,anger,0
giydirmek,anger,0
çamaşırlar,anger,0
çamaşır ipi,anger,0
Giyim,anger,0
bulut,anger,0
bulutlu,anger,0
bulutluluk,anger,0
bulutlu,anger,0
yonca,anger,0
karanfiller,anger,0
palyaço,anger,0
kulüp,anger,0
kulüp binası,anger,0
kulüpler,anger,0
ipucu,anger,0
Tortu,anger,0
sakar,anger,0
küme,anger,0
debriyaj,anger,0
kavramalar,anger,0
dağınıklık,anger,0
koç,anger,0
pıhtılaşma,anger,0
kömür,anger,0
birleşmek,anger,0
koalisyon,anger,0
sahil,anger,0
kıyı,anger,0
bardak altlığı,anger,0
ceket,anger,0
kaplama,anger,0
koaksiyel,anger,0
kobalt,anger,0
Arnavut kaldırımı,anger,0
ayakkabıcı,anger,0
kobra,anger,0
kokain,anger,0
horoz,anger,0
kokpit,anger,0
kokteyl,anger,0
kakao,anger,0
koza,anger,0
Morina,anger,0
kod,anger,0
kodeks,anger,0
kodlama,anger,0
sistemleştirmek,anger,0
katsayı,anger,0
zorlamak,anger,1
zorlama,anger,1
zorlayıcı,anger,0
bir arada var olmak,anger,0
bir arada yaşama,anger,0
bir arada var olan,anger,0
Kahve,anger,0
tabut,anger,0
çark dişi,anger,0
inandırıcı,anger,0
soydaş,anger,0
biliş,anger,0
bilişsel,anger,0
birlikte yaşama,anger,0
tutarlılık,anger,0
tutarlı,anger,0
uyum,anger,0
bağlı,anger,0
grup,anger,0
bobin,anger,0
sarmal,anger,0
madeni para,anger,0
madeni para,anger,0
çakışmak,anger,0
tesadüf,anger,0
tesadüf,anger,0
çakışan,anger,0
kok,anger,0
soğuk,anger,0
soğukkanlılıkla,anger,0
soğukluk,anger,1
kolik,anger,0
işbirlikçi,anger,0
çöküş,anger,0
yaka,anger,0
harmanlamak,anger,0
teminat,anger,0
harmanlama,anger,0
iş arkadaşı,anger,0
toplamak,anger,0
toplanmış,anger,0
Toplamak,anger,0
toplu,anger,0
topluca,anger,0
kolektör,anger,0
kolej,anger,0
üniversite,anger,0
çarpışmak,anger,0
kömür ocağı,anger,0
çarpışma,anger,1
kollokasyon,anger,0
konuşma dili,anger,0
gizli anlaşma,anger,1
kolon,anger,0
albay,anger,0
sömürge,anger,0
koloni,anger,0
kolofon,anger,0
renk,anger,0
renklenme,anger,0
renkli,anger,0
boyama,anger,0
renksiz,anger,0
renkler,anger,0
devasa,anger,0
tay,anger,0
kolon,anger,0
sütunlu,anger,0
koma,anger,0
komada,anger,0
tarak,anger,0
savaş,anger,1
savaşçı,anger,1
mücadeleci,anger,1
kombinasyon,anger,0
kombinatoryal,anger,0
birleştirmek,anger,0
kombine,anger,0
yanıcı,anger,0
yanma,anger,0
komedi,anger,0
kuyruklu yıldız,anger,0
konfor,anger,0
yorgan,anger,0
komik,anger,0
komik,anger,0
gelen,anger,0
virgül,anger,0
emretmek,anger,0
komutan,anger,0
komutan,anger,0
komuta etmek,anger,0
anmak,anger,0
anma,anger,0
hatıra,anger,0
başlamak,anger,0
övmek,anger,0
övgüye değer,anger,0
orantılı,anger,0
yorum,anger,0
yorum,anger,0
yorumcu,anger,0
ticaret,anger,0
reklam,anger,0
komiser,anger,0
komisyon,anger,0
komiser,anger,0
işlemek,anger,0
taahhüt,anger,0
bağlılık,anger,0
Kurul,anger,0
emtia,anger,0
komodor,anger,0
yaygın,anger,0
yaygın olarak,anger,0
sıradan,anger,0
müşterekler,anger,0
devlet,anger,0
kargaşa,anger,1
komün,anger,0
bulaşıcı,anger,0
iletişim kurmak,anger,0
iletişim,anger,0
iletişimsel,anger,0
cemaat,anger,0
komünizm,anger,1
komünist,anger,0
toplum,anger,0
komütasyon,anger,0
değişmeli,anger,0
işe gidip gelmek,anger,0
banliyö,anger,0
kompakt,anger,0
sıkıştırma,anger,0
kompaktlık,anger,0
Arkadaş,anger,0
arkadaşlık,anger,0
şirket,anger,0
karşılaştırılabilir,anger,0
karşılaştırmalı,anger,0
karşılaştırmalı olarak,anger,0
karşılaştırmak,anger,0
bölme,anger,0
pusula,anger,0
merhamet,anger,0
şefkatli,anger,0
uyumluluk,anger,0
uyumlu,anger,0
zorlamak,anger,0
mecbur,anger,0
zorlayıcı,anger,0
özet,anger,0
tazmin etmek,anger,0
tazminat,anger,0
telafi edici,anger,0
yeterlilik,anger,0
Yeterlilik,anger,0
yetkili,anger,0
yarışma,anger,0
rekabetçi,anger,0
yarışmacı,anger,0
derleme,anger,0
derlemek,anger,0
gönül rahatlığı,anger,0
kendini beğenmiş,anger,0
şikayet,anger,1
şikayet,anger,1
Tamamlayıcı,anger,0
tamamlayıcı,anger,0
Tamamlandı,anger,0
tamamen,anger,0
tamlık,anger,0
tamamlama,anger,0
tamamlama,anger,0
karmaşık,anger,0
karmaşık,anger,0
ten,anger,0
karmaşıklık,anger,0
uyma,anger,0
Uysal,anger,0
karmaşık,anger,1
karmaşık,anger,0
komplikasyon,anger,0
suç ortaklığı,anger,0
iltifat,anger,0
uymak,anger,0
uymak,anger,0
alçı,anger,0
bileşen,anger,0
bestelemek,anger,0
oluşan,anger,0
besteci,anger,0
bileşik,anger,0
kompozisyon,anger,0
organik gübre,anger,0
soğukkanlılık,anger,0
birleştirmek,anger,0
anlamak,anger,0
anlama,anger,0
kapsamlı,anger,0
kompres,anger,1
sıkıştırılmış,anger,0
sıkıştırılabilir,anger,0
sıkıştırma,anger,0
içermek,anger,0
anlaşmak,anger,0
denetçi,anger,0
mecburiyet,anger,1
zorunlu,anger,0
hesaplanabilir,anger,0
hesaplama,anger,0
hesaplamak,anger,0
bilgisayar,anger,0
yoldaş,anger,0
con,anger,0
birleştirme,anger,0
içbükey,anger,0
gizlemek,anger,0
gizli,anger,0
gizleme,anger,1
kibir,anger,0
kendini beğenmiş,anger,0
makul,anger,0
yoğunlaşmak,anger,0
konsantrasyon,anger,0
eş merkezli,anger,0
gebe kalma,anger,0
ilgilendirmek,anger,0
endişeli,anger,0
konser,anger,0
taviz,anger,0
ayrıcalıklı,anger,0
kapıcı,anger,0
uzlaşma,anger,0
Özlü,anger,0
toplantı,anger,0
sonuçlandırmak,anger,0
sonuçlandırma,anger,0
çözüm,anger,0
karışım,anger,0
eşlik eden,anger,0
uyum,anger,0
uyum,anger,0
concours,anger,0
izdiham,anger,0
Somut,anger,0
fikir birliği,anger,0
eşzamanlı,anger,0
hemfikir,anger,0
sarsıntı,anger,1
kınamak,anger,1
kınama,anger,1
yoğunlaşma,anger,0
yoğun,anger,0
küçümseyen,anger,0
küçümseme,anger,1
çeşni,anger,0
şart,anger,0
koşullu,anger,0
şartlı olarak,anger,0
şartlandırılmış,anger,0
koşullar,anger,0
taziye,anger,0
göz yummak,anger,0
elverişli,anger,0
yönetmek,anger,0
iletim,anger,0
iletkenlik,anger,0
orkestra şefi,anger,0
kanal,anger,0
koni,anger,0
müttefik,anger,0
konfederasyon,anger,0
görüşmek,anger,0
konferans,anger,0
itiraf etmek,anger,0
itiraf,anger,0
günah çıkarma,anger,0
itiraflar,anger,0
güvenmek,anger,0
kendinden emin,anger,0
kendinden emin,anger,0
gizli,anger,0
gizlice,anger,0
yapılandırma,anger,0
sınırlamak,anger,1
izole edilip saklanmış,anger,1
kapatılma,anger,1
sınırlar,anger,0
onaylamak,anger,0
Onayla,anger,0
doğrulayıcı,anger,0
onaylanmış,anger,0
el koymak,anger,1
müsadere,anger,0
yangın,anger,1
fikir ayrılığı,anger,1
çelişkili,anger,0
izdiham,anger,0
uygunluk,anger,0
konformasyon,anger,0
uygunluk,anger,0
şaşırtmak,anger,0
şaşkın,anger,0
karşısına çıkmak,anger,1
şaşırtmak,anger,0
"bilinç bulanıklığı, konfüzyon",anger,1
cana yakın,anger,0
doğuştan,anger,0
tıkanıklık,anger,0
holding,anger,0
kümelenme,anger,0
tebrik,anger,0
toplanmak,anger,0
cemaat,anger,0
kongre,anger,0
kongre,anger,0
kongre üyesi,anger,0
uyum,anger,0
konik,anger,0
konik,anger,0
varsayım,anger,0
evlilik,anger,0
eşlenik,anger,0
birleşme,anger,0
bağlaç,anger,0
bağlaç,anger,0
çağrı yapmak,anger,0
sihirbazlık,anger,0
bağlamak,anger,0
