anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,Chinese-Traditional Word
0,0,0,0,0,0,1,0,0,1,抗真菌藥
0,0,0,0,0,0,0,0,0,0,銻
1,0,1,0,0,1,0,0,0,0,反感
0,0,0,0,0,0,0,0,0,0,古玩
0,0,0,0,0,1,0,0,0,0,過時的
0,0,0,0,0,0,1,0,0,0,古董
0,0,0,0,0,0,0,0,0,0,古代
0,0,0,0,0,0,1,0,0,1,防腐劑
1,0,1,1,0,1,0,1,0,0,反社會
1,0,0,0,0,1,0,0,0,0,對立
0,0,0,0,0,0,0,0,0,0,對立的
0,0,0,0,0,0,0,0,0,0,抗病毒物質
0,0,0,0,0,0,0,0,0,0,鹿茸
0,0,0,0,0,0,0,0,0,0,砧
1,1,0,1,0,1,0,1,0,0,焦慮
0,1,0,1,0,1,0,0,0,0,焦慮的
0,0,0,0,0,0,0,0,0,0,主動脈
0,0,0,0,0,0,0,0,0,0,快速
0,0,0,1,0,1,0,0,0,0,阿帕奇
0,0,0,0,0,0,0,0,0,0,公寓
0,0,0,0,0,1,0,1,0,0,冷漠
0,0,0,0,0,1,0,1,0,0,冷漠
0,0,0,0,0,0,0,0,0,0,猿
0,0,0,0,0,0,0,0,0,0,光圈
0,0,0,0,0,0,0,0,0,0,頂尖
0,0,1,0,0,1,0,0,0,0,蚜
0,0,0,0,0,0,0,0,0,0,一塊
0,0,0,0,0,0,1,0,0,0,沉著
0,0,0,0,0,0,0,0,0,0,世界末日
0,0,0,0,0,0,1,0,0,1,抱歉的
0,0,0,0,0,0,0,0,0,0,道歉者
0,0,0,0,0,0,1,1,0,1,道歉
0,0,0,0,0,0,1,0,0,0,道歉
0,0,0,0,0,0,0,0,0,0,叛教
0,0,0,0,0,0,0,0,0,0,背道者
0,0,0,0,0,0,1,0,0,1,使徒
0,0,0,0,0,0,0,0,0,1,使徒的
0,0,0,0,0,0,0,0,0,0,撇號
0,0,1,1,0,1,0,0,0,0,駭人聽聞
0,0,0,0,0,0,0,0,0,0,儀器
0,0,0,0,0,0,0,0,0,0,服飾
0,0,0,0,0,0,0,0,0,0,顯然
0,0,0,1,0,0,0,0,1,0,幻影
0,1,0,0,0,0,0,0,0,0,上訴
0,0,0,0,0,0,0,0,0,0,外貌
0,0,0,0,0,0,0,0,0,0,安撫
0,0,0,0,0,0,0,0,0,0,上訴人
0,0,0,0,0,0,0,0,0,0,附加
0,0,0,0,0,0,0,0,0,0,附屬物
0,0,0,1,0,1,0,1,0,0,闌尾炎
0,0,0,0,0,0,0,0,0,0,附錄
0,0,0,0,0,0,0,0,0,0,食慾
0,0,0,0,0,0,0,0,0,0,開胃菜
0,0,0,0,1,0,1,0,1,1,掌聲
0,0,0,0,0,0,0,0,0,0,蘋果
0,0,0,0,0,0,0,0,0,0,器具
0,0,0,0,0,0,0,0,0,0,電器
0,0,0,0,0,0,0,0,0,0,適用性
0,0,0,0,0,0,0,0,0,0,適用的
0,1,0,0,0,0,0,0,0,0,申請人
0,0,0,0,0,0,0,0,0,0,應用
0,0,0,0,0,0,0,0,0,0,申請
0,0,0,0,0,0,0,0,0,0,委
0,0,0,0,0,0,0,0,0,0,預約
0,0,0,0,0,0,0,0,0,0,約會
0,0,0,0,0,0,0,0,0,0,分攤
0,0,0,0,0,0,0,0,0,0,分攤
0,0,0,0,0,0,0,0,0,0,評價
0,0,0,0,0,0,0,0,0,0,可觀的
0,0,0,0,1,0,1,0,0,1,欣賞
0,0,0,1,0,0,0,0,0,0,逮捕
0,0,0,1,0,1,0,0,0,0,顧慮
0,1,0,1,0,1,0,0,0,0,憂慮
0,0,0,0,0,0,0,0,0,1,學徒
0,0,0,0,0,0,0,0,0,0,學徒制
0,0,0,0,0,0,0,0,0,0,方法
0,1,0,0,0,0,0,0,0,0,接近
0,0,0,0,0,0,1,0,0,1,讚許
0,0,0,0,0,1,0,0,0,0,撥款
0,0,0,0,0,0,1,0,0,0,贊同
0,0,0,0,1,0,1,0,0,1,批准
0,0,0,0,0,0,1,0,0,0,批准
0,0,0,0,0,0,0,0,0,0,近似
0,0,0,0,0,0,0,0,0,0,大約
0,0,0,0,0,0,0,0,0,0,近似
0,0,0,0,0,0,0,0,0,0,近似
0,0,0,0,0,0,0,0,0,0,附屬物
0,0,0,0,0,0,0,0,0,0,圍裙
0,0,0,0,0,0,1,0,0,0,易於
0,0,0,0,0,0,1,0,0,0,資質
0,0,0,0,0,0,0,0,0,0,水色
0,0,0,0,0,0,0,0,0,0,藍晶
0,0,0,0,0,0,0,0,0,0,水族館
0,0,0,0,0,0,0,0,0,0,水
0,0,0,0,0,0,0,0,0,0,渡槽
0,0,0,0,0,0,0,0,0,0,水性
0,0,0,0,0,0,0,0,0,0,耕地
0,0,0,0,0,0,0,0,0,1,仲裁者
0,0,0,0,0,0,0,0,0,0,仲裁
0,1,0,0,0,0,0,0,0,0,仲裁
0,0,0,0,0,0,0,0,0,1,仲裁人
0,0,0,0,0,0,0,0,0,0,喬木
0,0,0,0,0,0,0,0,0,0,弧
0,0,0,0,0,0,0,0,0,0,拱廊
0,0,0,0,0,0,0,0,0,0,拱
0,0,0,0,0,0,0,0,0,0,考古學
0,0,0,0,0,0,0,0,0,0,考古學家
0,1,0,0,0,0,1,0,0,0,考古學
0,0,0,0,0,1,0,0,0,0,古老
0,0,0,0,0,0,0,0,0,0,大主教
0,0,0,0,0,0,0,0,0,0,拱形的
0,0,0,0,0,0,0,0,0,0,射手
0,0,0,0,0,0,0,0,0,0,射箭
0,0,0,0,0,0,0,0,0,0,原型
0,0,0,0,0,0,0,0,0,0,群島
0,0,0,0,0,0,0,0,0,0,建築師
0,0,0,0,0,0,0,0,0,1,建築學
0,0,0,0,0,0,0,0,0,0,檔案
0,0,0,0,0,0,0,0,0,0,北極
0,1,0,0,1,0,1,0,0,0,熱心
0,0,0,0,0,0,1,0,0,0,熱情
0,0,0,0,0,1,0,0,0,0,艱鉅
0,0,0,0,0,0,0,0,0,0,區域
0,0,0,0,0,0,0,0,0,0,競技場
0,0,0,0,0,0,0,0,0,0,乳暈
0,0,0,0,0,0,0,0,0,0,銀色
1,0,0,0,0,1,0,0,0,0,爭論
1,0,0,0,0,1,0,0,0,0,爭論
1,0,0,0,0,0,0,0,0,0,論證
0,0,0,0,0,1,0,0,0,0,爭論的
1,0,0,0,0,0,0,0,0,0,論據
0,0,0,0,0,1,0,1,0,0,乾旱
0,0,0,0,0,0,1,0,0,0,貴族
0,0,0,0,0,0,0,0,0,0,貴族
0,0,0,0,0,0,1,0,0,0,貴族
0,0,0,0,0,0,0,0,0,0,算術
0,0,0,0,0,0,0,0,0,0,方舟
0,0,0,0,0,0,0,0,0,0,手臂
0,0,0,0,0,0,0,0,0,0,艦隊
1,0,0,1,0,0,0,0,0,0,武器
0,0,0,1,0,1,0,0,0,0,軍備
0,0,0,0,0,0,0,0,0,0,銜鐵
1,0,0,1,0,1,1,0,0,0,武裝
0,0,0,1,0,0,1,0,0,1,盔甲
0,0,0,1,0,0,0,0,0,0,裝甲的
0,0,0,0,0,0,0,0,0,1,軍械庫
0,0,0,0,0,0,0,0,0,0,武器
0,0,0,0,0,0,0,0,0,0,軍隊
0,0,0,0,0,0,1,0,0,0,香氣
0,0,0,0,0,0,0,0,0,0,喚醒
0,1,0,0,0,0,1,0,0,0,引起
1,0,0,1,0,1,0,1,0,0,傳訊
0,0,0,0,0,0,0,0,0,0,安排
0,0,0,0,0,0,0,0,0,0,安排好的
0,0,0,0,0,0,0,0,0,0,安排
0,0,0,0,0,0,1,0,0,0,大批
0,0,0,0,0,1,0,0,0,0,拖欠
0,0,0,0,0,1,0,0,0,0,逮捕
0,1,0,0,0,0,0,0,0,0,到達
0,1,0,0,0,0,0,0,0,0,到達
0,0,0,0,0,1,0,0,0,0,傲慢
1,0,1,0,0,1,0,0,0,0,傲慢的
0,0,0,0,0,0,0,0,0,0,箭
0,0,0,0,0,0,0,0,0,0,兵工廠
0,0,1,1,0,1,0,1,0,0,砷
1,0,0,1,0,1,0,0,0,0,縱火
0,1,0,0,1,0,1,1,1,0,藝術
0,0,0,0,0,0,0,0,0,0,動脈
0,0,0,0,0,0,0,0,0,0,巧
0,0,0,0,0,0,0,0,0,0,節肢動物
0,0,0,0,0,0,0,0,0,0,朝鮮薊
0,0,0,0,0,0,0,0,0,0,文章
0,0,0,0,0,0,0,0,0,0,文章
0,0,0,0,0,0,1,0,0,0,口齒伶俐
0,0,0,0,0,0,1,0,0,0,關節
0,0,0,0,0,0,0,0,0,0,技巧
0,0,0,1,0,1,0,0,0,0,砲兵
0,0,0,0,0,0,1,0,0,0,工匠
0,0,0,0,0,0,0,0,0,0,藝術家
0,0,0,0,0,0,1,0,0,0,藝人
0,0,0,0,0,0,1,0,0,0,藝術的
0,0,0,0,0,0,0,0,0,0,藝術家
0,0,0,0,0,0,0,0,0,0,上升
0,0,0,0,0,0,1,0,0,0,優勢
0,0,0,0,0,0,0,0,0,0,提升
0,0,0,0,0,0,1,0,0,0,上升
0,0,0,0,0,0,0,0,0,0,探明
0,0,0,0,0,0,0,0,0,0,確定
0,0,0,0,0,0,0,0,0,0,苦行僧
0,0,0,0,0,1,0,0,0,0,灰
0,0,1,0,0,1,0,1,0,0,羞愧
0,0,0,0,0,1,0,1,0,0,骨灰
0,0,0,0,0,0,0,0,0,0,睡著了
0,0,0,1,0,0,0,0,0,0,ASP
0,0,0,0,0,0,0,0,0,0,阿斯巴甜
0,0,0,0,0,0,0,0,0,0,方面
0,0,0,0,0,0,0,0,0,0,方面
0,0,0,0,0,0,0,0,0,0,瀝青
0,1,0,0,1,0,1,0,1,1,願望
0,1,0,0,1,0,1,0,0,0,渴望
0,1,0,0,1,0,1,0,0,1,有抱負的
0,0,0,0,0,1,0,0,0,0,屁股
1,0,0,1,0,1,0,0,1,0,攻擊
1,0,0,1,0,1,0,1,0,0,襲擊者
1,0,0,1,0,1,0,1,0,0,刺客
1,0,0,1,0,1,0,0,0,0,暗殺
1,0,0,1,0,1,0,1,0,0,暗殺
1,0,0,1,0,1,0,0,0,0,突擊
0,0,0,0,0,0,0,0,0,0,化驗
0,0,0,0,0,0,0,0,0,0,裝配
0,0,0,0,0,0,0,0,0,0,集合
0,0,0,0,0,0,0,0,0,0,組裝好的
0,0,0,0,0,0,1,0,0,1,部件
0,0,0,0,0,0,1,0,0,0,同意
0,0,0,0,0,0,0,0,0,0,斷言
0,0,0,0,0,0,1,0,0,1,斷言
0,0,0,0,0,0,0,0,0,0,斷言
0,0,0,0,0,0,0,0,0,0,評估
0,0,0,0,0,0,0,0,1,1,評估
0,0,0,0,0,0,0,0,0,1,評估員
0,0,0,0,0,0,1,0,0,0,資產
1,0,1,0,0,1,0,0,0,0,混蛋
0,0,0,0,0,0,0,0,0,0,分配
0,0,0,0,0,0,0,0,0,1,受讓人
0,0,0,0,0,0,0,0,0,0,任務
0,0,0,0,0,0,0,0,0,0,吸收
0,0,0,0,0,0,0,0,0,0,同化
0,0,0,0,0,0,1,0,0,1,助攻
0,0,0,0,0,0,1,0,0,0,協助
0,0,0,0,0,0,0,0,0,0,助手
0,0,0,0,0,0,1,0,0,1,聯繫
0,0,0,0,0,0,0,0,0,1,協會
0,0,0,0,0,0,0,0,0,0,什錦的
0,0,0,0,0,0,0,0,0,0,品種
0,0,0,0,0,0,1,0,0,0,緩和
0,0,0,0,0,0,0,0,0,0,假定
0,0,0,0,0,0,0,0,0,0,假設
0,0,0,0,0,0,0,0,0,0,假設
0,0,0,0,0,0,1,0,0,1,保證
0,0,0,0,0,0,0,0,0,1,保證
0,0,0,0,0,0,1,0,0,1,保證
0,0,0,0,0,0,0,0,0,1,肯定
0,0,0,0,0,0,0,0,0,0,星號
0,0,0,0,0,0,0,0,0,0,小行星
0,0,0,0,0,0,0,0,0,0,散光
0,0,0,0,0,0,1,0,1,0,驚人地
0,0,0,0,1,0,1,0,1,0,驚訝
0,0,0,0,0,0,0,0,0,0,星體
0,0,0,1,0,1,0,0,0,0,誤入歧途
0,0,0,0,0,1,0,0,0,0,澀
0,1,0,0,0,0,1,0,0,0,占星家
0,0,0,0,0,0,0,0,0,0,占星術
0,0,0,0,0,0,1,0,0,0,宇航員
0,1,0,0,0,0,1,0,0,0,天文學家
0,0,0,0,0,0,0,0,0,0,天文學
0,0,0,0,0,0,1,0,0,0,精明
0,0,0,0,0,0,0,0,0,0,分裂
0,0,0,1,0,1,0,0,0,0,庇護
0,0,0,0,0,0,0,0,0,0,不對稱
0,0,1,0,0,0,0,0,0,0,不對稱
0,0,0,0,0,0,0,0,0,0,漸近的
0,0,0,0,0,0,0,0,0,0,工作室
0,0,0,0,0,1,0,0,0,0,無神論
0,0,0,0,0,0,0,0,0,0,無神論者
0,0,0,1,0,1,0,1,0,0,動脈粥樣硬化
0,0,0,0,0,0,1,0,0,0,運動員
0,0,0,0,0,0,1,0,0,0,競技
0,0,0,0,0,0,0,0,0,0,運動能力
0,0,0,0,0,0,0,0,0,0,競技
0,0,0,0,0,0,0,0,0,0,地圖集
0,0,0,0,0,0,0,0,0,0,氣氛
0,0,0,0,0,0,0,0,0,0,大氣的
0,0,0,0,0,0,0,0,0,0,環礁
0,0,0,0,0,0,1,0,0,0,原子
0,0,0,0,0,0,0,0,0,0,原子
0,1,0,0,1,0,1,0,0,1,贖罪
0,0,0,0,0,0,1,0,0,0,贖罪
0,0,0,0,0,0,0,0,0,0,中庭
1,0,1,0,0,1,0,0,0,0,殘暴
1,0,1,1,0,1,0,1,0,0,暴行
0,0,1,1,0,1,0,1,0,0,萎縮
0,0,0,0,0,0,0,0,0,0,附
0,0,0,0,0,0,1,0,0,0,附件
1,0,0,1,0,1,0,0,0,0,攻擊
1,0,1,1,0,1,0,1,1,0,進攻
0,0,0,0,0,0,0,0,0,0,達到
0,1,0,0,0,0,1,0,0,0,可達到的
0,0,0,0,0,0,1,0,0,0,素養
0,1,0,0,0,0,0,0,0,0,試圖
0,1,0,0,0,0,0,0,0,0,出席
0,0,0,0,0,0,1,0,0,1,服務員
0,0,0,0,0,0,1,0,0,0,注意力
0,0,0,0,0,0,1,0,0,1,細心
0,0,0,0,0,0,0,0,0,0,衰減
0,0,0,0,0,1,0,0,0,0,減弱的
0,0,0,0,0,1,0,1,0,0,衰減
0,0,0,0,0,0,1,0,0,1,證明
0,0,0,0,0,0,0,0,0,1,證明
0,0,0,0,0,0,0,0,0,0,閣樓
0,0,0,0,0,0,0,0,0,0,服裝
0,0,0,0,0,0,0,0,0,0,態度
1,0,0,1,0,0,1,0,0,1,律師
0,0,0,0,0,0,1,0,0,0,吸引力
0,0,0,0,0,0,1,0,0,0,吸引力
0,0,0,0,0,0,0,0,0,0,歸屬
0,0,0,0,0,0,0,0,0,0,屬性
0,0,0,0,0,0,0,0,0,0,歸因
0,0,0,0,0,0,0,0,0,0,減員
0,0,0,0,0,0,0,0,0,0,奧本
0,1,0,0,0,0,0,0,0,0,拍賣
0,0,0,0,0,0,0,0,0,0,拍賣
0,0,0,0,0,0,0,0,0,0,大膽的
0,0,0,0,0,1,0,0,0,0,大膽
0,0,0,0,0,0,0,0,0,0,聽得見的
0,1,0,0,0,0,0,0,0,0,觀眾
0,0,0,0,0,0,0,0,0,0,審計
0,0,0,0,0,0,0,0,0,0,試鏡
0,0,0,1,0,0,0,0,0,1,審計員
0,0,0,0,0,0,0,0,0,0,禮堂
0,0,0,0,0,0,0,0,0,0,聽覺
0,0,0,0,0,0,0,0,0,0,什麼都沒有
0,0,0,0,0,0,1,0,0,0,增加
0,0,0,0,0,0,0,0,0,0,增強
0,0,0,0,0,0,1,0,0,0,八月
0,0,0,0,0,0,1,0,0,1,姨
0,0,0,0,0,0,1,0,0,0,光環
0,0,0,0,0,0,0,0,0,0,極光
0,0,0,0,0,0,0,0,0,0,主持
0,1,0,0,1,0,1,0,0,0,吉祥
0,0,0,1,0,1,0,1,0,0,嚴肅的
0,0,0,0,0,1,0,0,0,0,緊縮
0,0,0,0,1,0,1,0,0,1,真正的
0,0,0,0,0,0,0,0,0,1,認證
0,0,0,0,0,0,0,0,0,1,驗證
0,0,0,0,0,0,1,0,0,1,真實性
0,0,0,0,0,0,1,0,0,1,作者
0,0,0,0,0,0,1,0,0,1,權威性
0,0,0,0,0,0,1,0,0,1,權威
0,0,0,0,0,0,1,0,0,1,授權
0,0,0,0,0,0,0,0,0,1,授權
0,0,0,0,0,0,1,0,0,0,授權
0,0,0,0,0,0,0,0,0,0,作者身份
0,0,0,0,0,0,0,0,0,0,汽車
0,0,0,0,0,0,0,0,0,0,自傳
0,0,0,0,0,1,0,0,0,0,專制
0,0,0,0,0,0,0,0,0,0,簽名
0,0,0,0,0,0,0,0,0,1,自動的
0,0,0,0,0,0,0,0,0,0,汽車
0,0,0,0,0,0,0,0,0,0,自治
0,0,1,1,0,1,0,1,0,0,屍檢
0,0,0,0,0,0,0,0,0,0,秋天
0,0,0,0,0,0,0,0,0,0,輔助的
0,0,0,0,0,0,0,0,0,0,利用
0,0,0,1,0,1,0,1,1,0,雪崩
1,0,1,0,0,1,0,0,0,0,貪婪
0,0,0,0,0,0,1,0,0,0,頭像
1,0,0,0,0,1,0,0,0,0,復仇者
0,0,0,0,0,0,0,0,0,0,大街
0,0,0,0,0,0,0,0,0,0,斷言
0,0,0,0,0,0,0,0,0,0,平均
1,0,1,1,0,1,0,0,0,0,厭惡
1,0,1,1,0,1,0,0,0,0,厭惡
0,0,0,0,0,0,0,0,0,0,避免
0,0,0,0,0,0,0,0,0,0,鳥舍
0,0,0,0,0,0,0,0,0,0,航空
0,0,0,0,0,0,0,0,0,0,飛行員
0,0,0,0,0,0,0,0,0,0,狂熱的
0,0,0,0,0,0,0,0,0,0,牛油果
0,0,0,1,0,1,0,0,0,0,避免
0,0,0,1,0,1,0,0,0,0,迴避
0,0,0,1,0,0,0,0,0,0,避免
0,1,0,0,0,0,0,0,0,0,等待
0,0,0,0,0,0,0,0,0,0,甦醒
0,0,0,0,0,0,0,0,0,0,喚醒
0,1,0,0,1,0,1,0,1,1,獎
0,0,0,0,0,0,0,0,0,0,敬畏
1,0,1,1,0,1,0,1,0,0,可怕
0,0,1,0,0,1,0,0,0,0,尷尬
0,0,0,0,0,0,0,0,0,0,棚
0,0,0,0,0,1,0,0,0,0,錯了
0,0,0,0,0,0,0,0,0,0,軸向
0,0,0,0,0,0,0,0,0,1,公理
0,0,0,0,0,0,0,0,0,1,公理化的
0,0,0,0,0,0,0,0,0,0,軸
0,0,0,0,0,0,0,0,0,0,軸
0,0,0,0,0,0,1,0,0,0,是的
0,0,0,0,0,0,1,0,0,0,是的
0,0,0,0,0,0,0,0,0,0,方位角
0,0,0,0,0,0,0,0,0,0,天藍色
0,0,0,0,0,1,0,0,0,0,潺潺
0,0,0,0,0,1,0,0,0,0,胡說
0,0,1,0,0,1,0,0,0,0,狒狒
0,0,0,0,1,0,1,0,0,0,嬰兒
0,0,0,0,0,0,0,0,0,1,保姆
0,0,0,0,0,0,1,0,0,0,學士學位
0,0,0,0,0,0,0,0,0,0,百家樂
0,0,0,0,0,0,0,0,0,0,學士
0,0,0,0,0,0,0,0,0,0,背部
1,0,0,0,0,0,1,0,0,1,骨幹
0,0,0,0,0,0,0,0,0,1,支持者
0,0,0,0,0,0,0,0,0,0,適得其反
0,0,0,0,0,0,0,0,0,0,雙陸棋
0,0,0,0,0,0,0,0,0,0,背景
0,0,0,0,0,0,0,0,0,0,反鏟
0,0,0,0,0,0,0,0,0,0,背包客
0,0,0,0,0,0,0,0,0,0,回溯
0,0,0,0,0,1,0,0,0,0,落後
0,0,1,0,0,1,0,0,0,0,向後
0,0,0,0,0,1,0,1,0,0,回水
0,0,1,1,0,1,0,1,0,0,細菌
0,0,1,1,0,1,0,0,0,0,細菌
1,0,1,1,0,1,0,1,0,0,壞的
0,0,0,0,0,0,0,0,0,1,徽章
1,0,0,0,0,1,0,0,0,0,獾
0,0,0,0,0,1,0,1,0,0,嚴重
1,0,1,1,0,1,0,0,0,0,壞處
0,0,0,0,0,0,0,0,0,0,擋板
0,0,0,0,0,0,0,0,0,0,包
0,0,0,0,0,0,0,0,0,0,行李
0,0,0,0,0,0,0,0,0,0,寬鬆的
0,0,0,0,0,0,0,0,0,0,風笛
0,0,0,0,0,0,0,0,0,0,保釋
0,0,0,1,0,1,0,0,0,1,法警
0,0,0,1,0,1,0,0,0,1,餌
0,0,0,0,0,0,0,0,0,0,烤
0,0,0,0,0,0,0,0,0,0,麵包店
0,0,0,0,0,0,0,0,0,0,烘烤
0,0,0,0,0,0,0,0,0,0,巴爾
0,0,0,0,0,0,1,0,0,0,平衡
0,0,0,0,0,0,1,0,0,0,均衡
0,0,0,0,0,0,0,0,0,0,陽台
0,0,0,0,0,0,0,0,0,0,禿
0,0,0,1,0,1,0,0,0,0,包
0,0,0,0,0,1,0,0,0,0,猶豫
0,0,0,0,0,0,0,0,0,0,球
0,0,0,0,0,0,1,0,0,0,民謠
0,0,0,0,0,0,0,0,0,0,鎮流器
0,0,0,0,0,0,1,0,0,0,芭蕾舞
0,0,0,0,0,0,0,0,0,0,氣球
0,1,0,0,0,0,1,0,0,1,選票
0,0,0,0,0,0,0,0,0,0,舞廳
0,1,0,0,1,1,1,0,0,0,香脂
0,0,0,0,0,0,0,0,0,0,芳香
0,0,0,0,0,0,1,0,0,0,香脂
0,0,0,0,0,0,0,0,0,0,香脂
0,0,0,0,0,1,0,0,0,0,禁止
0,0,0,0,0,0,0,0,0,0,香蕉
0,0,0,0,0,0,0,0,0,0,樂隊
0,0,0,0,0,0,0,0,0,0,繃帶
0,0,0,0,0,1,0,0,0,0,土匪
0,0,0,0,0,0,0,0,0,0,跟風
1,0,1,1,0,1,0,0,0,0,禍根
1,0,1,1,0,1,0,1,1,0,砰
1,1,0,1,0,1,0,0,1,0,砰砰
1,0,1,1,0,1,0,1,0,0,放逐
1,0,0,1,0,1,0,1,0,0,放逐
1,0,1,0,0,1,0,1,0,0,流放
0,0,0,0,0,0,0,0,0,0,班卓琴
0,0,0,0,0,0,0,0,0,1,銀行
0,0,0,0,0,0,0,0,0,1,銀行家
0,0,0,1,0,1,0,1,0,0,破產
1,0,1,1,0,1,0,1,0,0,破產
0,0,0,0,0,0,0,0,0,0,橫幅
0,1,0,0,1,0,1,0,0,0,宴會
1,0,1,1,0,1,0,1,0,0,女妖
0,0,0,0,0,0,0,0,0,0,嘲笑
0,0,0,0,0,0,1,0,0,0,洗禮
0,0,0,0,1,0,1,0,0,0,洗禮
0,0,0,0,0,0,0,0,0,0,酒吧
1,0,0,0,0,1,0,0,0,0,倒鉤
0,0,0,1,0,1,0,0,0,0,野蠻人
1,0,1,1,0,1,0,0,0,0,野蠻
0,0,0,0,0,1,0,0,0,0,野蠻
0,0,0,0,0,0,0,0,0,0,燒烤
0,0,0,0,0,0,0,0,0,0,帶刺的
0,0,0,0,0,0,1,0,0,0,詩人
0,0,0,0,0,0,0,0,0,0,鞍
0,0,0,0,0,0,0,0,0,0,赤腳
0,0,0,0,0,0,0,0,0,0,僅僅
0,0,1,0,0,0,0,0,0,0,嘔吐物
0,0,0,0,0,0,1,0,0,1,便宜貨
0,0,0,0,0,0,0,0,0,0,駁船
0,0,0,0,0,0,0,0,0,0,男中音
1,0,0,0,0,1,0,0,0,0,吠
0,0,0,0,0,0,0,0,0,0,穀倉
0,0,0,0,0,0,0,0,0,0,巴尼
0,0,0,0,0,0,0,0,0,0,晴雨表
0,0,0,0,0,0,0,0,0,0,男爵
0,0,0,0,0,0,0,0,0,0,巴洛克式
0,0,0,0,0,0,0,0,0,0,營房
0,0,0,0,0,1,0,0,0,0,禁止
0,0,0,0,0,0,0,0,0,0,桶
0,0,0,0,0,1,0,1,0,0,荒蕪
0,0,0,1,0,1,0,0,0,0,路障
1,0,0,0,0,1,0,0,0,0,障礙
0,0,0,0,0,0,0,0,0,0,禁止
0,0,0,0,0,0,0,0,0,0,律師
0,0,1,0,0,0,0,0,0,0,手推車
0,0,0,0,0,0,0,0,0,1,調酒師
0,0,0,0,0,0,0,0,0,1,物物交換
0,0,0,0,0,0,0,0,0,1,根據
0,0,0,0,0,0,0,0,0,0,棒球
0,0,0,0,0,0,0,0,0,0,踢腳線
0,0,0,0,0,1,0,0,0,0,毫無根據
0,0,0,0,0,0,0,0,0,0,地下室
0,0,0,0,0,0,0,0,0,0,大教堂
0,0,0,0,0,0,0,0,0,0,盆地
0,0,0,0,0,0,0,0,0,0,基礎
0,0,0,0,0,0,0,0,0,0,曬
0,0,0,0,0,0,0,0,0,0,籃子
0,1,0,0,1,0,1,0,0,0,籃球
0,0,0,0,0,0,0,0,0,0,低音
0,0,0,0,0,0,0,0,0,0,巴索
0,0,0,0,0,0,0,0,0,0,巴鬆管
0,0,1,0,0,1,0,1,0,0,混蛋
1,0,0,0,0,0,1,0,0,0,堡壘
0,0,0,0,0,0,0,0,0,0,蝙蝠
0,0,0,0,0,0,0,0,0,0,批
0,0,0,0,0,0,0,0,0,0,批處理
0,0,0,0,0,0,0,0,0,0,巴特
0,0,0,0,0,0,1,0,0,0,洗澡
0,0,0,0,0,0,0,0,0,0,洗澡
0,0,0,0,0,0,0,0,0,0,浴室
0,0,0,0,0,0,0,0,0,0,水深測量
0,0,0,0,0,0,0,0,0,0,指揮棒
1,0,0,0,0,0,0,0,0,0,營
1,0,0,1,0,1,0,0,0,0,麵糊
0,0,0,1,0,1,0,1,0,0,飽受摧殘
1,0,0,0,0,1,0,0,0,0,電池
1,0,0,0,0,1,0,0,0,0,戰鬥
1,0,0,1,0,1,0,1,0,0,戰鬥
0,0,0,1,0,1,0,0,0,0,戰場
0,0,0,0,0,1,0,0,0,0,淫蕩的
0,0,0,0,0,0,0,0,0,0,灣
1,0,0,1,0,1,0,0,0,0,刺刀
0,0,0,0,0,0,0,0,0,0,河口
0,0,0,0,0,0,0,0,0,0,市場
0,0,0,0,1,0,0,0,0,0,海灘
0,0,0,0,0,0,0,0,0,0,信標
0,0,0,0,0,0,0,0,0,0,珠子
0,0,0,0,0,0,0,0,0,0,串珠
0,0,0,0,0,0,0,0,0,0,珠子
0,0,0,0,0,0,0,0,0,0,比格犬
0,0,0,0,0,0,0,0,0,0,喙
0,0,0,0,0,0,0,0,0,0,燒杯
0,0,0,0,1,0,1,0,0,0,光束
0,1,0,0,1,0,1,0,0,0,喜氣洋洋
1,0,0,1,0,0,0,0,0,0,熊
0,0,0,0,0,0,0,0,0,0,鬍鬚
0,0,0,0,0,0,0,0,0,0,大鬍子
0,0,0,0,0,1,0,0,0,0,持票人
0,0,0,0,0,0,0,0,0,0,軸承
0,0,0,0,0,0,0,0,0,0,軸承
1,0,0,1,0,0,0,0,0,0,看跌
1,0,0,1,0,1,0,0,0,0,獸
0,0,1,1,0,1,0,0,0,0,獸
0,0,0,0,0,0,0,0,0,0,打
1,0,0,1,0,1,0,1,0,0,毆打
0,0,0,0,0,0,0,0,0,0,美女
0,0,0,0,1,0,1,0,0,1,美化
0,0,0,0,1,0,1,0,0,0,美麗的
0,0,0,0,1,0,1,0,0,0,美化
0,0,0,0,1,0,1,0,0,0,美麗
0,0,0,0,0,0,0,0,0,0,貝克
0,0,0,0,0,0,0,0,0,0,招手
0,0,0,0,0,0,0,0,0,0,床
0,0,0,0,0,0,0,0,0,0,寢具
0,0,0,0,0,0,1,0,0,1,基岩
0,0,0,0,0,0,0,0,0,0,臥室
0,0,0,0,0,0,0,0,0,0,就寢時間
1,0,0,1,0,0,0,0,0,0,蜜蜂
0,0,0,0,0,0,0,0,0,0,牛肉
0,0,0,0,0,0,0,0,0,0,蜂窩
0,0,0,0,1,0,1,0,0,0,啤酒
0,0,0,0,0,0,0,0,0,0,蜂蠟
0,0,0,0,0,0,0,0,0,0,甲蟲
