Korean Word,Emotion,Condition
바지,anger,0
새끼를 낳다,anger,0
사육자,anger,0
번식,anger,0
미풍,anger,0
미풍,anger,0
형제들,anger,0
브레베,anger,0
짧음,anger,0
꾸미다,anger,0
양조,anger,0
뇌물,anger,0
수회,anger,0
벽돌,anger,0
신부,anger,0
신부,anger,0
신랑,anger,0
신부 들러리,anger,0
다리,anger,0
굴레,anger,0
간단히,anger,0
영창,anger,0
여단,anger,0
닦다,anger,0
명도,anger,0
훌륭한,anger,0
가장자리,anger,0
넘치는,anger,0
유황,anger,1
소금물,anger,0
가져오다,anger,0
가장자리,anger,0
활발한,anger,0
억센 털,anger,0
다루기 힘든,anger,0
방송,anger,0
현측,anger,0
브로케이드,anger,0
소책자,anger,0
굽다,anger,1
파산,anger,0
고장난,anger,1
브로커,anger,0
중개,anger,0
야생마,anger,0
청동,anger,0
종족,anger,0
고민하다,anger,0
시내,anger,0
비,anger,0
육수,anger,0
매음굴,anger,0
형제,anger,0
형제간,anger,0
형제 같은,anger,0
이마,anger,0
갈색,anger,0
타박상,anger,0
갈색 머리,anger,0
정면,anger,1
브러시,anger,0
잔인한,anger,1
야만성,anger,1
짐승,anger,1
거품,anger,0
버블링,anger,0
책임,anger,0
버킷,anger,0
버클,anger,0
버클,anger,0
싹,anger,0
친구,anger,0
조금 움직이게 하다,anger,0
예산,anger,0
물소,anger,0
완충기,anger,0
뷔페,anger,1
벌레,anger,0
도깨비,anger,1
버기,anger,0
나팔,anger,0
짓다,anger,0
건축업자,anger,0
건물,anger,0
건물,anger,0
구근,anger,0
구근,anger,0
부풀다,anger,0
대부분,anger,0
칸막이,anger,0
부피가 큰,anger,0
황소,anger,0
불독,anger,0
불도저,anger,0
총알,anger,0
회보,anger,0
방탄,anger,0
황소,anger,0
괴롭히는 사람,anger,1
성채,anger,0
부랑자,anger,0
버머,anger,1
충돌,anger,0
혈액 요소 질소,anger,0
다발,anger,0
묶음,anger,0
방갈로,anger,0
침대,anger,0
벙커,anger,0
번트,anger,0
부표,anger,0
부력,anger,0
가시,anger,0
부담,anger,0
부담스러운,anger,0
국,anger,0
관료,anger,0
관료,anger,0
강도,anger,0
강도,anger,0
매장,anger,1
묻힌,anger,0
버크,anger,1
삼베,anger,0
익살 연극,anger,0
억센,anger,0
불타다,anger,0
연소기,anger,0
타고 있는,anger,0
광택,anger,0
탈진,anger,0
탄,anger,0
규석,anger,0
굴,anger,0
장학금,anger,0
묻다,anger,0
버스,anger,0
부시,anger,0
부셸,anger,0
덤불 같은,anger,0
사업,anger,0
키스,anger,0
흉상,anger,0
체포,anger,1
붐비다,anger,0
분주한,anger,0
바쁘다,anger,0
부탄,anger,0
푸줏간,anger,1
집사,anger,0
대상,anger,0
버터,anger,0
나비,anger,0
버터 같은,anger,0
엉덩이,anger,0
단추,anger,0
부벽,anger,0
통통한,anger,0
구입,anger,0
사는 사람,anger,0
구매,anger,0
버저 소리,anger,0
윙윙 거리다,anger,0
부저,anger,0
안녕,anger,0
지나간,anger,0
조례,anger,0
방관자,anger,0
바이트,anger,0
택시,anger,0
음모,anger,0
양배추,anger,0
선실,anger,0
내각,anger,0
케이블,anger,0
카브리올레,anger,0
은닉처,anger,0
불협화음,anger,1
치사한 사람,anger,1
시체,anger,0
캐디,anger,0
운율,anger,0
차남,anger,0
카페,anger,0
새장,anger,0
케른,anger,0
케이크,anger,0
재난,anger,0
석회질,anger,0
계산하다,anger,0
계획된,anger,0
계산,anger,0
계산,anger,0
계산자,anger,0
계산법,anger,0
달력,anger,0
캘린더,anger,0
송아지,anger,0
구경,anger,0
교정하다,anger,0
옥양목,anger,0
캘리퍼스,anger,0
전화,anger,0
달필,anger,0
부름,anger,0
굳어진,anger,1
전화,anger,0
침착한,anger,0
평온,anger,0
열소,anger,0
칼로리,anger,0
열량계,anger,0
캠,anger,0
캠버,anger,0
낙타,anger,0
카메오,anger,0
카메라맨,anger,0
캐미솔,anger,0
위장,anger,0
위장,anger,0
캠프,anger,0
운동,anger,0
운동가,anger,0
캠페인,anger,1
교정,anger,0
운하,anger,0
카나리아,anger,0
취소,anger,0
취소,anger,0
해제,anger,0
암,anger,1
솔직한,anger,0
입후보,anger,0
후보자,anger,0
굳어진,anger,0
양초,anger,0
촛불,anger,0
촛대,anger,0
솔직,anger,0
사탕,anger,0
지팡이,anger,1
송곳니,anger,0
깡통,anger,0
구강 궤양,anger,1
식인종,anger,0
식인 풍습,anger,0
제관,anger,0
대포,anger,1
카누,anger,0
정경,anger,0
정식,anger,0
대포,anger,0
천개,anger,0
반합,anger,0
캔터베리,anger,0
외팔보,anger,0
편,anger,0
주,anger,0
캔버스,anger,0
조사,anger,0
캡,anger,0
능력,anger,0
유능한,anger,0
용량,anger,0
...곶,anger,0
신나게 뛰놀다,anger,0
모세관,anger,0
수도,anger,0
자본가,anger,0
수도,anger,0
인두,anger,0
국회 의사당,anger,0
조건부 항복,anger,0
변덕,anger,0
변덕스러운,anger,0
모자,anger,0
캡슐,anger,0
선장,anger,0
표제,anger,0
마음을 사로잡다,anger,0
매혹적인,anger,0
포로,anger,0
포로,anger,0
포획자,anger,0
포착,anger,0
자동차,anger,0
캐러멜,anger,0
캐럿,anger,0
대상,anger,0
탄소,anger,0
시체,anger,0
암종,anger,0
카드,anger,0
카디건,anger,0
추기경,anger,0
심근병증,anger,0
카드,anger,0
케어,anger,0
직업,anger,0
주의 깊은,anger,0
주의하여,anger,0
부주의,anger,1
애무,anger,0
탈자 부호,anger,0
돌보는 사람,anger,0
뱃짐,anger,0
순록,anger,0
풍자 만화,anger,0
카리에스,anger,0
대학살,anger,1
육욕적인,anger,0
카네이션,anger,0
육식,anger,0
축가,anger,0
회전 목마,anger,0
목수,anger,0
마차,anger,0
운반,anger,0
담체,anger,0
나르다,anger,0
적재,anger,0
카트,anger,0
카르텔,anger,0
카터,anger,0
연골,anger,0
지도 제작,anger,0
지도 작성,anger,0
만화,anger,0
카르투슈,anger,0
탄약통,anger,0
새기다,anger,0
조각가,anger,0
조각,anger,0
종속,anger,0
사례,anger,0
카세인,anger,0
현금,anger,1
출납원,anger,0
캐시미어 천,anger,0
포장,anger,0
카지노,anger,0
통,anger,0
작은 상자,anger,0
깁스,anger,0
카스트,anger,0
던지는 사람,anger,0
성,anger,0
비버,anger,0
평상복,anger,0
우연히,anger,0
사상자 수,anger,1
고양이,anger,0
이화작용,anger,0
목록,anger,0
목록,anger,0
촉매 작용,anger,0
촉매,anger,0
뗏목,anger,0
투석기,anger,0
백내장,anger,0
대단원,anger,1
잡다,anger,0
매력 있는 것,anger,0
교리 문답,anger,0
범주형,anger,0
범주,anger,0
네 끗패,anger,0
케이터링,anger,0
무한 궤도,anger,0
고양이,anger,0
하제,anger,0
성당,anger,0
카테터,anger,0
개박하,anger,0
가축,anger,0
간부 회의,anger,0
꼬리,anger,0
코킹,anger,0
인과,anger,0
인과관계,anger,0
원인,anger,0
원인,anger,0
둑길,anger,0
주의,anger,1
주의,anger,0
조심성 있는,anger,0
조심성 있게,anger,0
기병대,anger,0
동굴,anger,0
경고,anger,0
동굴,anger,0
동굴 같은,anger,0
공동,anger,0
고추,anger,0
중지,anger,0
끊임없는,anger,0
양도하다,anger,0
천장,anger,0
주례자,anger,0
유명한,anger,0
축하,anger,0
축하,anger,0
유명 인사,anger,1
천체의,anger,0
독신,anger,0
셀,anger,0
지하실,anger,0
세포의,anger,0
셀룰로이드,anger,0
시멘트,anger,0
시멘트,anger,0
묘지,anger,0
검열,anger,1
비난,anger,0
인구 조사,anger,0
센트,anger,0
백간,anger,0
백주년,anger,0
센터,anger,0
센티미터,anger,0
본부,anger,0
중심성,anger,0
집중,anger,0
중앙 집중화,anger,0
중앙에서,anger,0
원심 분리기,anger,0
원심분리기,anger,0
백부장,anger,0
세기,anger,0
세라믹,anger,0
시리얼,anger,0
시리얼,anger,0
대뇌,anger,0
의식,anger,0
의식,anger,0
확실성,anger,0
자격증,anger,0
인증하다,anger,0
운,anger,0
중지,anger,0
왕겨,anger,1
마찰,anger,0
억울함,anger,0
체인,anger,0
의자,anger,0
의장,anger,0
위원장,anger,0
여자 의장,anger,0
역마차,anger,0
샬레,anger,0
성배,anger,0
분필,anger,0
도전,anger,1
방,anger,0
변호사 사무실,anger,0
카멜레온,anger,0
샴페인,anger,0
챔피언,anger,0
가능성,anger,0
장관,anger,0
샹들리에,anger,0
챈들러,anger,0
변화,anger,0
변하기 쉬운,anger,0
변경,anger,0
교환기,anger,0
바꾸다,anger,0
채널,anger,0
성가,anger,1
혼돈,anger,1
혼란스러운,anger,1
녀석,anger,0
예배당,anger,0
예배당 목사,anger,0
행상인,anger,0
챕스,anger,0
장,anger,0
숯,anger,0
캐릭터,anger,0
특성,anger,0
특성화하다,anger,0
제스처 게임,anger,0
숯,anger,0
요금,anger,0
청구 가능한,anger,0
충전기,anger,0
이륜 전차,anger,0
자비로운,anger,0
자선 단체,anger,0
매력,anger,0
매료,anger,0
매력 있는 사람,anger,0
매력적인,anger,0
차트,anger,0
전세,anger,0
전세,anger,0
뒤쫓다다,anger,0
차이,anger,0
응징,anger,0
순결,anger,0
채팅,anger,0
샤토,anger,0
끽끽 우는 소리,anger,0
수다,anger,0
수다스러운,anger,0
운전사,anger,0
값이 싼,anger,0
속이다,anger,1
확인하다,anger,0
체커,anger,0
체크 무늬,anger,0
체커,anger,0
체크리스트,anger,0
볼,anger,0
궁둥이,anger,0
작은 소리,anger,0
환호,anger,0
쾌활한,anger,0
쾌활함,anger,0
응원,anger,0
기분 좋은,anger,0
치즈 케잌,anger,0
치타,anger,0
슈미즈,anger,0
화학자,anger,0
화학,anger,0
확인하다,anger,0
아끼다,anger,0
체리,anger,0
체스,anger,0
가슴,anger,0
밤나무,anger,0
갈매기,anger,0
씹다,anger,0
우아한,anger,0
발뺌,anger,0
닭,anger,0
셰프,anger,0
주로,anger,0
지도자,anger,0
어린이,anger,0
출산,anger,0
어린 시절,anger,0
어린애 같은,anger,0
냉기,anger,0
냉담한,anger,0
차임,anger,0
키메라,anger,0
차임벨,anger,0
굴뚝,anger,0
중국,anger,0
차임,anger,0
치누크,anger,0
칩,anger,0
치핑,anger,0
짹짹,anger,0
속이다,anger,0
전표,anger,0
기사도,anger,0
클로로포름,anger,0
초콜릿,anger,0
선택,anger,0
성가대,anger,0
초크,anger,1
콜레라,anger,0
선택하다,anger,0
고르는,anger,0
촙,anger,0
크고 튼튼한,anger,0
찹,anger,0
합창,anger,0
화음,anger,0
하기 싫은 일,anger,0
합창,anger,0
선택된,anger,0
잡탕 요리,anger,0
세례,anger,0
반음계,anger,0
색층 분석기,anger,0
염색체,anger,0
만성병 환자,anger,0
연대기,anger,0
스톱워치,anger,0
연대순,anger,0
척,anger,0
킬킬 웃음,anger,0
큰 덩어리,anger,0
두툼한,anger,0
교회,anger,0
묘지,anger,0
휘젓다,anger,0
급류,anger,0
처트니,anger,0
차오,anger,0
사과주,anger,0
시가,anger,0
담배,anger,0
꽉 쥐기,anger,0
분석,anger,0
영화,anger,0
촬영 감독,anger,0
영화 촬영법,anger,0
시나몬,anger,0
암호,anger,0
원,anger,0
도는,anger,0
회로,anger,0
회보,anger,0
돌리다,anger,0
순환,anger,0
할례,anger,0
둘레,anger,0
원주,anger,0
경계,anger,0
상황,anger,0
상세한,anger,0
우회,anger,0
서커스,anger,0
권운,anger,0
물 탱크,anger,0
성,anger,0
소환,anger,0
시민,anger,0
황수정,anger,0
도시,anger,0
시민,anger,0
예의 바른,anger,0
일반 민간인,anger,0
정중,anger,0
문명,anger,0
예의 바른,anger,0
입은,anger,0
주장하다,anger,0
원고,anger,1
투시력 있는,anger,0
대합,anger,0
외치다,anger,1
집게,anger,0
씨족,anger,0
은밀한,anger,0
박수,anger,0
밝히다,anger,0
클라리넷,anger,0
클라리온,anger,0
명쾌함,anger,0
충돌,anger,1
충돌,anger,1
걸쇠,anger,0
수업,anger,0
권위 있는,anger,0
고전,anger,0
고전,anger,0
분류,anger,0
나누다,anger,0
동급생,anger,0
덜덜 떨다,anger,0
절,anger,0
조항,anger,0
갈고리 발톱,anger,1
집게발,anger,0
점토,anger,0
깨끗한,anger,0
청소,anger,0
청결,anger,0
깨끗하게,anger,0
씻어 깨끗이 하다,anger,0
클렌징,anger,0
정리,anger,0
청산,anger,0
명료도,anger,0
분열,anger,0
쪼개다,anger,0
음자리표,anger,0
갈라진,anger,0
관용,anger,0
성직,anger,0
성직자,anger,0
목사,anger,0
사무원,anger,0
사무직,anger,0
영리한,anger,0
영리,anger,0
딸깍 하는 소리,anger,0
고객,anger,0
피보호자,anger,0
낭떠러지,anger,0
기후,anger,0
기후학,anger,0
클라이맥스,anger,0
오르다,anger,0
집착,anger,0
클립,anger,0
가위,anger,0
깎는,anger,0
도당,anger,0
망토,anger,0
시계,anger,0
시계 장치,anger,0
나막신,anger,0
회랑,anger,0
닫다,anger,0
닫은,anger,0
근사,anger,0
옷장,anger,0
폐쇄,anger,0
엉긴 덩어리,anger,0
천,anger,0
덮다,anger,0
옷,anger,0
빨랫줄,anger,0
의류,anger,0
구름,anger,0
흐리게,anger,0
흐림,anger,0
흐림,anger,0
클로버,anger,0
정향,anger,0
시골뜨기,anger,0
클럽,anger,0
클럽하우스,anger,0
클럽,anger,0
단서,anger,0
덩어리,anger,0
어설픈,anger,0
무리,anger,0
클러치,anger,0
움켜쥠,anger,0
어지럽게 흩어져 있는 것,anger,0
코치,anger,0
응집,anger,0
석탄,anger,0
합체하다,anger,0
연합,anger,0
해안,anger,0
연안의,anger,0
활주 궤도,anger,0
코트,anger,0
코팅,anger,0
동축 케이블,anger,0
코발트,anger,0
자갈,anger,0
구두 수선공,anger,0
코브라,anger,0
코카인,anger,0
수탉,anger,0
조종석,anger,0
칵테일,anger,0
코코아,anger,0
고치,anger,0
대구,anger,0
암호,anger,0
사본,anger,0
법전 편찬,anger,0
성문화하다,anger,0
계수,anger,0
강요하다,anger,1
강제,anger,1
강압적인,anger,0
공존하다,anger,0
공존,anger,0
공존하는,anger,0
커피,anger,0
관,anger,0
장부,anger,0
설득력 있는,anger,0
같은 기원,anger,0
인식,anger,0
인지,anger,0
동서,anger,0
통일,anger,0
일관된,anger,0
응집력,anger,0
결합력 있는,anger,0
보병대,anger,0
코일,anger,0
감긴,anger,0
동전,anger,0
주화,anger,0
일치하다,anger,0
우연의 일치,anger,0
동시에 일어나는,anger,0
일치하는,anger,0
콜라,anger,0
추운,anger,0
춥게,anger,0
추위,anger,1
복통,anger,0
협력자,anger,0
무너지다,anger,0
칼라,anger,0
함께 합치다,anger,0
서로 나란한,anger,0
대조,anger,0
동료,anger,0
수집,anger,0
모은,anger,0
수집,anger,0
집단적,anger,0
집합적으로,anger,0
수집기,anger,0
대학,anger,0
대학생,anger,0
충돌하다,anger,0
콜리,anger,0
충돌,anger,1
나란히 놓음,anger,0
구어체,anger,0
공모,anger,1
콜론,anger,0
대령,anger,0
식민지 주민,anger,0
식민지,anger,0
출판사 마크,anger,0
색깔,anger,0
천연색,anger,0
착색,anger,0
착색,anger,0
무색,anger,0
그림 물감,anger,0
거대한,anger,0
망아지,anger,0
열,anger,0
기둥 모양의,anger,0
혼수,anger,0
기운 없이 졸리는,anger,0
빗,anger,0
전투,anger,1
전투원,anger,1
전투적인,anger,1
콤비네이션,anger,0
조합의,anger,0
결합시키다,anger,0
결합,anger,0
타기 쉬운,anger,0
연소,anger,0
코메디,anger,0
혜성,anger,0
편안,anger,0
목도리,anger,0
만화,anger,0
코믹한,anger,0
오는,anger,0
반점,anger,0
명령,anger,0
사령관,anger,0
사령관,anger,0
당당한,anger,0
기념하다,anger,0
기념,anger,0
기념품,anger,0
시작하다,anger,0
기리다,anger,0
칭찬할 만하다,anger,0
그에 상응하는,anger,0
논평,anger,0
해설,anger,0
시사 해설자,anger,0
상업,anger,0
광고,anger,0
물자 배급소,anger,0
수수료,anger,0
위원,anger,0
저지르다,anger,0
인도,anger,0
헌신적인,anger,0
위원회,anger,0
상품,anger,0
준장,anger,0
흔한,anger,0
천하게,anger,0
평범한,anger,0
평민,anger,0
연방,anger,0
동요,anger,1
코뮌,anger,0
전달할 수 있는,anger,0
의사소통하다,anger,0
의사소통,anger,0
의사 소통,anger,0
친교,anger,0
공산주의,anger,1
공산주의자,anger,0
지역 사회,anger,0
정류,anger,0
가환성,anger,0
갈다,anger,0
통근자,anger,0
콤팩트,anger,0
압축,anger,0
컴팩트함,anger,0
동반자,anger,0
식자공 동료,anger,0
회사,anger,0
유사한,anger,0
비교의,anger,0
비교적,anger,0
비교,anger,0
구획,anger,0
나침반,anger,0
동정심,anger,0
인정 많은,anger,0
호환성,anger,0
호환,anger,0
강요하다,anger,0
강요된,anger,0
설득력 있는,anger,0
제요,anger,0
보상하다,anger,0
보상,anger,0
보상,anger,0
능력,anger,0
능력,anger,0
능숙한,anger,0
경쟁,anger,0
경쟁력 있는,anger,0
경쟁자,anger,0
편집,anger,0
엮다,anger,0
안주,anger,0
자기 만족적인,anger,0
불평하다,anger,1
불평,anger,1
보어,anger,0
보완적인,anger,0
완전한,anger,0
완전히,anger,0
완전성,anger,0
완료,anger,0
완성,anger,0
복잡한,anger,0
복잡한,anger,0
안색,anger,0
복잡성,anger,0
규정 준수,anger,0
준수,anger,0
복잡하다,anger,1
복잡한,anger,0
복잡,anger,0
공모,anger,0
칭찬,anger,0
응하다,anger,0
준수,anger,0
콤포,anger,0
요소,anger,0
구성하다,anger,0
작곡,anger,0
작곡가,anger,0
합성물,anger,0
구성,anger,0
퇴비,anger,0
침착,anger,0
화합물,anger,0
이해하다,anger,0
이해력,anger,0
포괄적인,anger,0
압박 붕대,anger,1
압축,anger,0
압축 가능한,anger,0
압축,anger,0
이루다,anger,0
타협,anger,0
감사관,anger,0
강제,anger,1
의무적 인,anger,0
계산할 수 있는,anger,0
계산,anger,0
계산하다,anger,0
컴퓨터,anger,0
동료,anger,0
범죄자,anger,0
연쇄,anger,0
오목한,anger,0
숨기다,anger,0
숨기는,anger,0
은폐,anger,1
자만,anger,0
교만,anger,0
생각할 수 있는,anger,0
집중하다,anger,0
집중,anger,0
동심,anger,0
임신,anger,0
우려,anger,0
관심 있는,anger,0
콘서트,anger,0
양보,anger,0
양보,anger,0
관리인,anger,0
화해,anger,0
간결한,anger,0
비밀 회의,anger,0
끝내다,anger,0
결론,anger,0
결론,anger,0
혼성,anger,0
수반되는,anger,0
일치,anger,0
일치,anger,0
콩쿠르,anger,0
집합,anger,0
콘크리트,anger,0
동시 발생,anger,0
병발 사정,anger,0
동의,anger,0
진동,anger,1
비난하다,anger,1
비난,anger,1
응축,anger,0
응축된,anger,0
거만한,anger,0
겸손,anger,1
조미료,anger,0
상태,anger,0
가정 어구,anger,0
조건부로,anger,0
조건부,anger,0
정황,anger,0
조위,anger,0
용서하다,anger,0
도움이 되는,anger,0
지휘하다,anger,0
전도,anger,0
전도도,anger,0
지휘자,anger,0
도관,anger,0
원뿔,anger,0
동류,anger,0
연합,anger,0
봉하다,anger,0
회의,anger,0
불다,anger,0
고백,anger,0
고해성사,anger,0
고백,anger,0
털어놓다,anger,0
신뢰,anger,0
자신감,anger,0
비밀의,anger,0
비밀리에,anger,0
구성,anger,0
가두다,anger,1
갇힌,anger,1
제한,anger,1
경계,anger,0
확인하다,anger,0
확인,anger,0
확인,anger,0
확인,anger,0
몰수하다,anger,1
몰수,anger,0
큰 화재,anger,1
갈등,anger,1
서로 싸우는,anger,0
합류,anger,0
적합성,anger,0
형태,anger,0
적합성,anger,0
당황케 하다,anger,0
당황,anger,0
대면하다,anger,1
혼란시키다,anger,0
착란,anger,1
기분 좋은,anger,0
타고난,anger,0
충혈,anger,0
역암,anger,0
괴상 집적,anger,0
축하,anger,0
