anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,Arabic Word
0,1,0,0,0,0,0,0,0,0,إعلان
1,0,1,0,0,1,0,0,0,0,تزعج
1,0,1,0,0,1,0,0,0,0,إزعاج
1,0,0,0,0,1,0,0,0,0,مزعج
0,0,0,0,0,0,0,0,0,0,دخل سنوي
0,0,0,0,0,1,0,0,0,0,فسخ
0,0,0,0,0,0,0,0,0,0,حلقي
0,0,0,0,0,1,0,1,0,0,إلغاء
0,0,0,0,0,0,0,0,0,0,بالطوق
0,0,0,0,0,0,0,0,0,0,الدهن
0,0,0,0,0,0,0,0,0,0,شاذ
0,0,0,1,0,1,0,0,1,0,شذوذ
0,0,0,0,0,0,0,0,0,0,حالا
0,0,0,0,0,1,0,0,0,0,مجهول
0,0,0,0,0,0,0,0,0,0,إجابه
0,0,0,0,0,0,0,0,0,1,قابل للمساءلة
0,0,0,0,0,0,0,0,0,0,الرد
0,0,0,0,0,0,0,0,0,0,نملة
1,0,0,0,0,1,0,0,0,0,عداوة
1,0,0,0,0,1,0,0,0,0,خصم
1,0,1,0,0,1,0,0,0,0,عدائي
0,0,0,0,0,0,0,0,0,0,ما قبل
0,0,0,0,0,0,0,0,0,0,سالف
0,0,0,0,0,0,0,0,0,0,الظباء
0,0,0,0,0,0,0,0,0,0,هوائي
0,0,0,0,0,0,0,0,0,0,الأمامي
0,0,0,0,0,0,0,0,0,0,نشيد وطني
0,0,0,0,0,0,0,0,0,0,مقتطفات
0,0,1,1,0,1,0,1,0,0,الجمرة الخبيثة
0,0,0,0,0,0,0,0,0,0,الأنثروبولوجيا
0,0,0,0,0,0,0,0,0,0,مضاد حيوي
0,0,0,0,0,0,1,0,0,0,مضادات حيوية
1,0,1,1,0,1,0,0,0,0,عدو للمسيح
0,1,0,0,0,0,0,0,0,0,ترقب
0,1,0,0,0,0,0,0,0,0,استباقي
0,1,0,0,0,0,1,0,0,1,مضاد سمي
0,0,0,0,0,0,1,0,0,1,مضاد للفطريات
0,0,0,0,0,0,0,0,0,0,الأنتيمون
1,0,1,0,0,1,0,0,0,0,كراهية
0,0,0,0,0,0,0,0,0,0,أثري
0,0,0,0,0,1,0,0,0,0,عفا عليها الزمن
0,0,0,0,0,0,1,0,0,0,العتيقة
0,0,0,0,0,0,0,0,0,0,العصور القديمة
0,0,0,0,0,0,1,0,0,1,مطهر
1,0,1,1,0,1,0,1,0,0,غير اجتماعي
1,0,0,0,0,1,0,0,0,0,نقيض
0,0,0,0,0,0,0,0,0,0,متناقض
0,0,0,0,0,0,0,0,0,0,مضاد فيروسات
0,0,0,0,0,0,0,0,0,0,قرن الوعل
0,0,0,0,0,0,0,0,0,0,سندان
1,1,0,1,0,1,0,1,0,0,القلق
0,1,0,1,0,1,0,0,0,0,قلق
0,0,0,0,0,0,0,0,0,0,الأبهر
0,0,0,0,0,0,0,0,0,0,بسرعة
0,0,0,1,0,1,0,0,0,0,اباتشي
0,0,0,0,0,0,0,0,0,0,شقة
0,0,0,0,0,1,0,1,0,0,لا مبالي
0,0,0,0,0,1,0,1,0,0,اللامبالاة
0,0,0,0,0,0,0,0,0,0,قرد
0,0,0,0,0,0,0,0,0,0,فتحة
0,0,0,0,0,0,0,0,0,0,ذروة
0,0,1,0,0,1,0,0,0,0,المن
0,0,0,0,0,0,0,0,0,0,قطعة
0,0,0,0,0,0,1,0,0,0,ثقة بالنفس
0,0,0,0,0,0,0,0,0,0,المروع
0,0,0,0,0,0,1,0,0,1,اعتذاري
0,0,0,0,0,0,0,0,0,0,مدافع
0,0,0,0,0,0,1,1,0,1,يعتذر
0,0,0,0,0,0,1,0,0,0,اعتذار
0,0,0,0,0,0,0,0,0,0,الردة
0,0,0,0,0,0,0,0,0,0,مرتد
0,0,0,0,0,0,1,0,0,1,الرسول
0,0,0,0,0,0,0,0,0,1,رسولي
0,0,0,0,0,0,0,0,0,0,الفاصلة العليا
0,0,1,1,0,1,0,0,0,0,مروعة
0,0,0,0,0,0,0,0,0,0,جهاز
0,0,0,0,0,0,0,0,0,0,ثياب
0,0,0,0,0,0,0,0,0,0,فيما يبدو
0,0,0,1,0,0,0,0,1,0,الظهور
0,1,0,0,0,0,0,0,0,0,مناشدة
0,0,0,0,0,0,0,0,0,0,مظهر خارجي
0,0,0,0,0,0,0,0,0,0,يسترضى
0,0,0,0,0,0,0,0,0,0,المستأنف
0,0,0,0,0,0,0,0,0,0,ألحق
0,0,0,0,0,0,0,0,0,0,ملحق
0,0,0,1,0,1,0,1,0,0,التهاب الزائدة الدودية
0,0,0,0,0,0,0,0,0,0,الملحق
0,0,0,0,0,0,0,0,0,0,شهية
0,0,0,0,0,0,0,0,0,0,مقبلات
0,0,0,0,1,0,1,0,1,1,تصفيق
0,0,0,0,0,0,0,0,0,0,تفاح
0,0,0,0,0,0,0,0,0,0,تطبيق
0,0,0,0,0,0,0,0,0,0,الأجهزة
0,0,0,0,0,0,0,0,0,0,القابلية للتطبيق
0,0,0,0,0,0,0,0,0,0,المعمول بها
0,1,0,0,0,0,0,0,0,0,طالب وظيفة
0,0,0,0,0,0,0,0,0,0,طلب
0,0,0,0,0,0,0,0,0,0,يتقدم
0,0,0,0,0,0,0,0,0,0,يعين
0,0,0,0,0,0,0,0,0,0,موعد
0,0,0,0,0,0,0,0,0,0,تعيينات
0,0,0,0,0,0,0,0,0,0,يخصص
0,0,0,0,0,0,0,0,0,0,قسمة
0,0,0,0,0,0,0,0,0,0,تثمين
0,0,0,0,0,0,0,0,0,0,ملموس
0,0,0,0,1,0,1,0,0,1,تقدير
0,0,0,1,0,0,0,0,0,0,قبض على
0,0,0,1,0,1,0,0,0,0,تخوف
0,1,0,1,0,1,0,0,0,0,متخوف
0,0,0,0,0,0,0,0,0,1,شخص يتعلم حرفة ما
0,0,0,0,0,0,0,0,0,0,فترة التدريب في المهنة
0,0,0,0,0,0,0,0,0,0,يقترب
0,1,0,0,0,0,0,0,0,0,يقترب
0,0,0,0,0,0,1,0,0,1,استحسان
0,0,0,0,0,1,0,0,0,0,التخصيص
0,0,0,0,0,0,1,0,0,0,موافقة
0,0,0,0,1,0,1,0,0,1,يوافق
0,0,0,0,0,0,1,0,0,0,الموافقة
0,0,0,0,0,0,0,0,0,0,تقريبي
0,0,0,0,0,0,0,0,0,0,تقريبًا
0,0,0,0,0,0,0,0,0,0,تقريبي
0,0,0,0,0,0,0,0,0,0,تقريب
0,0,0,0,0,0,0,0,0,0,ملحقات
0,0,0,0,0,0,0,0,0,0,المريلة
0,0,0,0,0,0,1,0,0,0,ملائم
0,0,0,0,0,0,1,0,0,0,موهبة
0,0,0,0,0,0,0,0,0,0,أكوا
0,0,0,0,0,0,0,0,0,0,زبرجد
0,0,0,0,0,0,0,0,0,0,حوض سمك
0,0,0,0,0,0,0,0,0,0,مائي
0,0,0,0,0,0,0,0,0,0,قناة مائية
0,0,0,0,0,0,0,0,0,0,مائي
0,0,0,0,0,0,0,0,0,0,صالحة للزراعة
0,0,0,0,0,0,0,0,0,1,حكم
0,0,0,0,0,0,0,0,0,0,يفصل في النزاع
0,1,0,0,0,0,0,0,0,0,تحكم
0,0,0,0,0,0,0,0,0,1,المحكم
0,0,0,0,0,0,0,0,0,0,الشجرة
0,0,0,0,0,0,0,0,0,0,قوس
0,0,0,0,0,0,0,0,0,0,ممر
0,0,0,0,0,0,0,0,0,0,قوس
0,0,0,0,0,0,0,0,0,0,أثري
0,0,0,0,0,0,0,0,0,0,عالم اثار
0,1,0,0,0,0,1,0,0,0,علم الآثار
0,0,0,0,0,1,0,0,0,0,ممات
0,0,0,0,0,0,0,0,0,0,رئيس الأساقفة
0,0,0,0,0,0,0,0,0,0,يتقوس
0,0,0,0,0,0,0,0,0,0,آرتشر
0,0,0,0,0,0,0,0,0,0,الرماية
0,0,0,0,0,0,0,0,0,0,النموذج الأصلي
0,0,0,0,0,0,0,0,0,0,الأرخبيل
0,0,0,0,0,0,0,0,0,0,مهندس معماري
0,0,0,0,0,0,0,0,0,1,هندسة معمارية
0,0,0,0,0,0,0,0,0,0,أرشيف
0,0,0,0,0,0,0,0,0,0,القطب الشمالي
0,1,0,0,1,0,1,0,0,0,متحمس
0,0,0,0,0,0,1,0,0,0,حماسة
0,0,0,0,0,1,0,0,0,0,شاق
0,0,0,0,0,0,0,0,0,0,منطقة
0,0,0,0,0,0,0,0,0,0,الساحة
0,0,0,0,0,0,0,0,0,0,الهالة
0,0,0,0,0,0,0,0,0,0,الارجنت
1,0,0,0,0,1,0,0,0,0,تجادل
1,0,0,0,0,1,0,0,0,0,جدال
1,0,0,0,0,0,0,0,0,0,الجدل
0,0,0,0,0,1,0,0,0,0,جدلية
1,0,0,0,0,0,0,0,0,0,الحجج
0,0,0,0,0,1,0,1,0,0,قاحلة
0,0,0,0,0,0,1,0,0,0,الأرستقراطية
0,0,0,0,0,0,0,0,0,0,ارستقراطي
0,0,0,0,0,0,1,0,0,0,أرستقراطي
0,0,0,0,0,0,0,0,0,0,علم الحساب
0,0,0,0,0,0,0,0,0,0,فلك
0,0,0,0,0,0,0,0,0,0,ذراع
0,0,0,0,0,0,0,0,0,0,أرمادا
1,0,0,1,0,0,0,0,0,0,التسلح
0,0,0,1,0,1,0,0,0,0,التسلح
0,0,0,0,0,0,0,0,0,0,المحرك
1,0,0,1,0,1,1,0,0,0,مسلح
0,0,0,1,0,0,1,0,0,1,درع
0,0,0,1,0,0,0,0,0,0,مدرعة
0,0,0,0,0,0,0,0,0,1,مستودع الأسلحة
0,0,0,0,0,0,0,0,0,0,أسلحة
0,0,0,0,0,0,0,0,0,0,جيش
0,0,0,0,0,0,1,0,0,0,رائحة
0,0,0,0,0,0,0,0,0,0,إثارة
0,1,0,0,0,0,1,0,0,0,تجنب
1,0,0,1,0,1,0,1,0,0,الاتهام
0,0,0,0,0,0,0,0,0,0,رتب
0,0,0,0,0,0,0,0,0,0,ترتيبها
0,0,0,0,0,0,0,0,0,0,ترتيب
0,0,0,0,0,0,1,0,0,0,مجموعة مصفوفة
0,0,0,0,0,1,0,0,0,0,المتأخرات
0,0,0,0,0,1,0,0,0,0,يقبض على
0,1,0,0,0,0,0,0,0,0,وصول
0,1,0,0,0,0,0,0,0,0,يصل
0,0,0,0,0,1,0,0,0,0,غطرسة
1,0,1,0,0,1,0,0,0,0,متكبر او مغرور
0,0,0,0,0,0,0,0,0,0,سهم
0,0,0,0,0,0,0,0,0,0,ترسانة
0,0,1,1,0,1,0,1,0,0,الزرنيخ
1,0,0,1,0,1,0,0,0,0,حريق متعمد
0,1,0,0,1,0,1,1,1,0,فن
0,0,0,0,0,0,0,0,0,0,شريان
0,0,0,0,0,0,0,0,0,0,داهية
0,0,0,0,0,0,0,0,0,0,المفصليات
0,0,0,0,0,0,0,0,0,0,خرشوف
0,0,0,0,0,0,0,0,0,0,مقالة - سلعة
0,0,0,0,0,0,0,0,0,0,مقالات
0,0,0,0,0,0,1,0,0,0,يتكلم بوضوح
0,0,0,0,0,0,1,0,0,0,طريقة التعبير اللفظي
0,0,0,0,0,0,0,0,0,0,حيلة
0,0,0,1,0,1,0,0,0,0,سلاح المدفعية
0,0,0,0,0,0,1,0,0,0,الحرفي
0,0,0,0,0,0,0,0,0,0,فنان
0,0,0,0,0,0,1,0,0,0,الفنان
0,0,0,0,0,0,1,0,0,0,فني
0,0,0,0,0,0,0,0,0,0,الفنانين
0,0,0,0,0,0,0,0,0,0,يصعد
0,0,0,0,0,0,1,0,0,0,صعود
0,0,0,0,0,0,0,0,0,0,الصعود
0,0,0,0,0,0,1,0,0,0,صعود
0,0,0,0,0,0,0,0,0,0,تأكد
0,0,0,0,0,0,0,0,0,0,تأكد
0,0,0,0,0,0,0,0,0,0,زاهد
0,0,0,0,0,1,0,0,0,0,رماد
0,0,1,0,0,1,0,1,0,0,خجلان
0,0,0,0,0,1,0,1,0,0,رماد
0,0,0,0,0,0,0,0,0,0,نائما
0,0,0,1,0,0,0,0,0,0,آسيا والمحيط الهادئ
0,0,0,0,0,0,0,0,0,0,الأسبارتام
0,0,0,0,0,0,0,0,0,0,جانب
0,0,0,0,0,0,0,0,0,0,النواحي
0,0,0,0,0,0,0,0,0,0,أسفلت
0,1,0,0,1,0,1,0,1,1,طموح
0,1,0,0,1,0,1,0,0,0,أطمح
0,1,0,0,1,0,1,0,0,1,تطمح
0,0,0,0,0,1,0,0,0,0,مؤخرة
1,0,0,1,0,1,0,0,1,0,هاجم
1,0,0,1,0,1,0,1,0,0,مهاجم
1,0,0,1,0,1,0,1,0,0,قاتل
1,0,0,1,0,1,0,0,0,0,اغتال
1,0,0,1,0,1,0,1,0,0,اغتيال
1,0,0,1,0,1,0,0,0,0,الاعتداءات
0,0,0,0,0,0,0,0,0,0,فحص
0,0,0,0,0,0,0,0,0,0,التجمع
0,0,0,0,0,0,0,0,0,0,جمعيه
0,0,0,0,0,0,0,0,0,0,مجمعة
0,0,0,0,0,0,1,0,0,1,المجسم
0,0,0,0,0,0,1,0,0,0,موافقة
0,0,0,0,0,0,0,0,0,0,يجزم
0,0,0,0,0,0,1,0,0,1,مؤكدا
0,0,0,0,0,0,0,0,0,0,تأكيد
0,0,0,0,0,0,0,0,0,0,تقييم
0,0,0,0,0,0,0,0,1,1,تقييم
0,0,0,0,0,0,0,0,0,1,مخمن
0,0,0,0,0,0,1,0,0,0,أصول
1,0,1,0,0,1,0,0,0,0,الأحمق
0,0,0,0,0,0,0,0,0,0,تعيين
0,0,0,0,0,0,0,0,0,1,المحال إليه
0,0,0,0,0,0,0,0,0,0,مهمة
0,0,0,0,0,0,0,0,0,0,استيعاب
0,0,0,0,0,0,0,0,0,0,الاستيعاب
0,0,0,0,0,0,1,0,0,1,مساعدة
0,0,0,0,0,0,1,0,0,0,مساعدة
0,0,0,0,0,0,0,0,0,0,مساعد
0,0,0,0,0,0,1,0,0,1,مساعد
0,0,0,0,0,0,0,0,0,1,جمعية
0,0,0,0,0,0,0,0,0,0,متنوع
0,0,0,0,0,0,0,0,0,0,تشكيلة
0,0,0,0,0,0,1,0,0,0,تهدئة
0,0,0,0,0,0,0,0,0,0,يفترض
0,0,0,0,0,0,0,0,0,0,افتراض
0,0,0,0,0,0,0,0,0,0,افتراض
0,0,0,0,0,0,1,0,0,1,توكيد
0,0,0,0,0,0,0,0,0,1,أؤكد
0,0,0,0,0,0,1,0,0,1,مؤكد
0,0,0,0,0,0,0,0,0,1,بالتأكيد
0,0,0,0,0,0,0,0,0,0,النجمة
0,0,0,0,0,0,0,0,0,0,الكويكبات
0,0,0,0,0,0,0,0,0,0,اللابؤرية
0,0,0,0,0,0,1,0,1,0,بشكل مذهل
0,0,0,0,1,0,1,0,1,0,دهشة
0,0,0,0,0,0,0,0,0,0,نجمي
0,0,0,1,0,1,0,0,0,0,ضلال
0,0,0,0,0,1,0,0,0,0,قابض
0,1,0,0,0,0,1,0,0,0,منجم
0,0,0,0,0,0,0,0,0,0,علم التنجيم
0,0,0,0,0,0,1,0,0,0,رائد فضاء
0,1,0,0,0,0,1,0,0,0,عالم الفلك
0,0,0,0,0,0,0,0,0,0,الفلك
0,0,0,0,0,0,1,0,0,0,مخضرم
0,0,0,0,0,0,0,0,0,0,تنهار
0,0,0,1,0,1,0,0,0,0,اللجوء
0,0,0,0,0,0,0,0,0,0,غير متماثل
0,0,1,0,0,0,0,0,0,0,عدم التناسق
0,0,0,0,0,0,0,0,0,0,مقارب
0,0,0,0,0,0,0,0,0,0,مشغل
0,0,0,0,0,1,0,0,0,0,الإلحاد
0,0,0,0,0,0,0,0,0,0,ملحد
0,0,0,1,0,1,0,1,0,0,تصلب الشرايين
0,0,0,0,0,0,1,0,0,0,رياضي
0,0,0,0,0,0,1,0,0,0,رياضي
0,0,0,0,0,0,0,0,0,0,الرياضية
0,0,0,0,0,0,0,0,0,0,ألعاب القوى
0,0,0,0,0,0,0,0,0,0,أطلس
0,0,0,0,0,0,0,0,0,0,أَجواء
0,0,0,0,0,0,0,0,0,0,الغلاف الجوي
0,0,0,0,0,0,0,0,0,0,جزيرة مرجانية
0,0,0,0,0,0,1,0,0,0,ذرة
0,0,0,0,0,0,0,0,0,0,الذري
0,1,0,0,1,0,1,0,0,1,تكفير
0,0,0,0,0,0,1,0,0,0,التكفير
0,0,0,0,0,0,0,0,0,0,الأذين
1,0,1,0,0,1,0,0,0,0,فظيع
1,0,1,1,0,1,0,1,0,0,فظاعة
0,0,1,1,0,1,0,1,0,0,تلاشي
0,0,0,0,0,0,0,0,0,0,يربط
0,0,0,0,0,0,1,0,0,0,حاجز
1,0,0,1,0,1,0,0,0,0,هجوم
1,0,1,1,0,1,0,1,1,0,مهاجمة
0,0,0,0,0,0,0,0,0,0,يحقق
0,1,0,0,0,0,1,0,0,0,ممكن
0,0,0,0,0,0,1,0,0,0,إحراز
0,1,0,0,0,0,0,0,0,0,محاولة
0,1,0,0,0,0,0,0,0,0,الحضور
0,0,0,0,0,0,1,0,0,1,المصاحبة
0,0,0,0,0,0,1,0,0,0,الانتباه
0,0,0,0,0,0,1,0,0,1,يقظ
0,0,0,0,0,0,0,0,0,0,يخفف
0,0,0,0,0,1,0,0,0,0,الموهن
0,0,0,0,0,1,0,1,0,0,توهين
0,0,0,0,0,0,1,0,0,1,يشهد
0,0,0,0,0,0,0,0,0,1,تصديق
0,0,0,0,0,0,0,0,0,0,عليه
0,0,0,0,0,0,0,0,0,0,ملابس
0,0,0,0,0,0,0,0,0,0,موقف سلوك
1,0,0,1,0,0,1,0,0,1,محامي
0,0,0,0,0,0,1,0,0,0,جاذبية
0,0,0,0,0,0,1,0,0,0,جاذبية
0,0,0,0,0,0,0,0,0,0,المتعلقة
0,0,0,0,0,0,0,0,0,0,ينسب
0,0,0,0,0,0,0,0,0,0,الإسناد
0,0,0,0,0,0,0,0,0,0,الاستنزاف
0,0,0,0,0,0,0,0,0,0,أوبورن
0,1,0,0,0,0,0,0,0,0,مزاد علني
0,0,0,0,0,0,0,0,0,0,الدلال
0,0,0,0,0,0,0,0,0,0,جريء
0,0,0,0,0,1,0,0,0,0,الجرأة
0,0,0,0,0,0,0,0,0,0,مسموع
0,1,0,0,0,0,0,0,0,0,جمهور
0,0,0,0,0,0,0,0,0,0,تدقيق
0,0,0,0,0,0,0,0,0,0,الاختبار
0,0,0,1,0,0,0,0,0,1,مدقق حسابات
0,0,0,0,0,0,0,0,0,0,قاعة محاضرات
0,0,0,0,0,0,0,0,0,0,سمعي
0,0,0,0,0,0,0,0,0,0,لا شيء
0,0,0,0,0,0,1,0,0,0,زيادة
0,0,0,0,0,0,0,0,0,0,زيادة
0,0,0,0,0,0,1,0,0,0,شهر اغسطس
0,0,0,0,0,0,1,0,0,1,عمة
0,0,0,0,0,0,1,0,0,0,هالة
0,0,0,0,0,0,0,0,0,0,الشفق القطبي
0,0,0,0,0,0,0,0,0,0,رعاية
0,1,0,0,1,0,1,0,0,0,الميمون
0,0,0,1,0,1,0,1,0,0,التقشف
0,0,0,0,0,1,0,0,0,0,تقشف
0,0,0,0,1,0,1,0,0,1,أصلي
0,0,0,0,0,0,0,0,0,1,المصادقة
0,0,0,0,0,0,0,0,0,1,المصادقة
0,0,0,0,0,0,1,0,0,1,أصالة
0,0,0,0,0,0,1,0,0,1,مؤلف
0,0,0,0,0,0,1,0,0,1,موثوق
0,0,0,0,0,0,1,0,0,1,السلطة
0,0,0,0,0,0,1,0,0,1,تفويض
0,0,0,0,0,0,0,0,0,1,يأذن
0,0,0,0,0,0,1,0,0,0,مخول
0,0,0,0,0,0,0,0,0,0,تأليف
0,0,0,0,0,0,0,0,0,0,تلقاءي
0,0,0,0,0,0,0,0,0,0,السيرة الذاتية
0,0,0,0,0,1,0,0,0,0,استبدادي
0,0,0,0,0,0,0,0,0,0,توقيعه
0,0,0,0,0,0,0,0,0,1,تلقائي
0,0,0,0,0,0,0,0,0,0,سيارة
0,0,0,0,0,0,0,0,0,0,استقلال
0,0,1,1,0,1,0,1,0,0,تشريح الجثة
0,0,0,0,0,0,0,0,0,0,خريف
0,0,0,0,0,0,0,0,0,0,مساعد
0,0,0,0,0,0,0,0,0,0,فائدة
0,0,0,1,0,1,0,1,1,0,انهيار ثلجي
1,0,1,0,0,1,0,0,0,0,الجشع
0,0,0,0,0,0,1,0,0,0,الصورة الرمزية
1,0,0,0,0,1,0,0,0,0,المنتقم
0,0,0,0,0,0,0,0,0,0,السبيل
0,0,0,0,0,0,0,0,0,0,جزم
0,0,0,0,0,0,0,0,0,0,معدل
1,0,1,1,0,1,0,0,0,0,كاره
1,0,1,1,0,1,0,0,0,0,النفور
0,0,0,0,0,0,0,0,0,0,تجنب
0,0,0,0,0,0,0,0,0,0,مطير
0,0,0,0,0,0,0,0,0,0,طيران
0,0,0,0,0,0,0,0,0,0,طيار
0,0,0,0,0,0,0,0,0,0,متعطشا
0,0,0,0,0,0,0,0,0,0,أفوكادو
0,0,0,1,0,1,0,0,0,0,تجنب
0,0,0,1,0,1,0,0,0,0,تجنب
0,0,0,1,0,0,0,0,0,0,تجنب
0,1,0,0,0,0,0,0,0,0,انتظر
0,0,0,0,0,0,0,0,0,0,مستيقظ
0,0,0,0,0,0,0,0,0,0,استيقظ
0,1,0,0,1,0,1,0,1,1,جائزة
0,0,0,0,0,0,0,0,0,0,رهبة
1,0,1,1,0,1,0,1,0,0,مريع
0,0,1,0,0,1,0,0,0,0,حرج
0,0,0,0,0,0,0,0,0,0,المظلة
0,0,0,0,0,1,0,0,0,0,منحرف
0,0,0,0,0,0,0,0,0,0,محوري
0,0,0,0,0,0,0,0,0,1,بديهية
0,0,0,0,0,0,0,0,0,1,بديهي
0,0,0,0,0,0,0,0,0,0,محور
0,0,0,0,0,0,0,0,0,0,المحور
0,0,0,0,0,0,1,0,0,0,ay
0,0,0,0,0,0,1,0,0,0,آه
0,0,0,0,0,0,0,0,0,0,السمت
0,0,0,0,0,0,0,0,0,0,اللازوردية
0,0,0,0,0,1,0,0,0,0,الثرثرة
0,0,0,0,0,1,0,0,0,0,الهذيان
0,0,1,0,0,1,0,0,0,0,بابون
0,0,0,0,1,0,1,0,0,0,طفل
0,0,0,0,0,0,0,0,0,1,جليسه اطفال
0,0,0,0,0,0,1,0,0,0,شهادة البكالوريا
0,0,0,0,0,0,0,0,0,0,القمار
0,0,0,0,0,0,0,0,0,0,أعزب
0,0,0,0,0,0,0,0,0,0,الى الخلف
1,0,0,0,0,0,1,0,0,1,العمود الفقري
0,0,0,0,0,0,0,0,0,1,مؤيد
0,0,0,0,0,0,0,0,0,0,نتائج عكسية
0,0,0,0,0,0,0,0,0,0,طاولة الزهر
0,0,0,0,0,0,0,0,0,0,معرفتي
0,0,0,0,0,0,0,0,0,0,حفار
0,0,0,0,0,0,0,0,0,0,الرحال
0,0,0,0,0,0,0,0,0,0,تراجع
0,0,0,0,0,1,0,0,0,0,الى الوراء
0,0,1,0,0,1,0,0,0,0,إلى الوراء
0,0,0,0,0,1,0,1,0,0,راكدة
0,0,1,1,0,1,0,1,0,0,بكتيريا
0,0,1,1,0,1,0,0,0,0,بكتيريا
1,0,1,1,0,1,0,1,0,0,سيئ
0,0,0,0,0,0,0,0,0,1,شارة
1,0,0,0,0,1,0,0,0,0,الغرير
0,0,0,0,0,1,0,1,0,0,بشكل سيئ
1,0,1,1,0,1,0,0,0,0,سوء
0,0,0,0,0,0,0,0,0,0,يربك
0,0,0,0,0,0,0,0,0,0,حقيبة
0,0,0,0,0,0,0,0,0,0,أمتعة
0,0,0,0,0,0,0,0,0,0,فضفاض
0,0,0,0,0,0,0,0,0,0,مزمار القربة
0,0,0,0,0,0,0,0,0,0,الكفالة
0,0,0,1,0,1,0,0,0,1,حاجب
0,0,0,1,0,1,0,0,0,1,طعم
0,0,0,0,0,0,0,0,0,0,خبز
0,0,0,0,0,0,0,0,0,0,مخبز
0,0,0,0,0,0,0,0,0,0,الخبز
0,0,0,0,0,0,0,0,0,0,بال
0,0,0,0,0,0,1,0,0,0,الرصيد
0,0,0,0,0,0,1,0,0,0,متوازن
0,0,0,0,0,0,0,0,0,0,شرفة
0,0,0,0,0,0,0,0,0,0,أصلع
0,0,0,1,0,1,0,0,0,0,بالة
0,0,0,0,0,1,0,0,0,0,يعوق. يحبط
0,0,0,0,0,0,0,0,0,0,كرة
0,0,0,0,0,0,1,0,0,0,أغنية
0,0,0,0,0,0,0,0,0,0,الصابورة
0,0,0,0,0,0,1,0,0,0,الباليه
0,0,0,0,0,0,0,0,0,0,بالون
0,1,0,0,0,0,1,0,0,1,الاقتراع
0,0,0,0,0,0,0,0,0,0,قاعة رقص
0,1,0,0,1,1,1,0,0,0,بلسم
0,0,0,0,0,0,0,0,0,0,شاف
0,0,0,0,0,0,1,0,0,0,بلسم
0,0,0,0,0,0,0,0,0,0,بلسمي
0,0,0,0,0,1,0,0,0,0,المنع
0,0,0,0,0,0,0,0,0,0,موز
0,0,0,0,0,0,0,0,0,0,حافظة مسافة
0,0,0,0,0,0,0,0,0,0,ضمادة
0,0,0,0,0,1,0,0,0,0,قاطع طريق
0,0,0,0,0,0,0,0,0,0,عربة
1,0,1,1,0,1,0,0,0,0,لعنة
1,0,1,1,0,1,0,1,1,0,حية
1,1,0,1,0,1,0,0,1,0,السجق
1,0,1,1,0,1,0,1,0,0,نفي
1,0,0,1,0,1,0,1,0,0,نفي
1,0,1,0,0,1,0,1,0,0,تغريب
0,0,0,0,0,0,0,0,0,0,البانجو
0,0,0,0,0,0,0,0,0,1,مصرف
0,0,0,0,0,0,0,0,0,1,مصرفي
0,0,0,1,0,1,0,1,0,0,مفلس
1,0,1,1,0,1,0,1,0,0,إفلاس
0,0,0,0,0,0,0,0,0,0,لافتة
0,1,0,0,1,0,1,0,0,0,مأدبة
1,0,1,1,0,1,0,1,0,0,الشؤم
0,0,0,0,0,0,0,0,0,0,مزاح
0,0,0,0,0,0,1,0,0,0,المعمودية
0,0,0,0,1,0,1,0,0,0,المعمودية
0,0,0,0,0,0,0,0,0,0,شريط
1,0,0,0,0,1,0,0,0,0,بارب
0,0,0,1,0,1,0,0,0,0,بربري
1,0,1,1,0,1,0,0,0,0,بربري
0,0,0,0,0,1,0,0,0,0,الهمجية
0,0,0,0,0,0,0,0,0,0,حفل شواء
0,0,0,0,0,0,0,0,0,0,شائك
0,0,0,0,0,0,1,0,0,0,شاعر
0,0,0,0,0,0,0,0,0,0,سرج
0,0,0,0,0,0,0,0,0,0,حافي القدمين
0,0,0,0,0,0,0,0,0,0,بالكاد
0,0,1,0,0,0,0,0,0,0,يتقيأ
0,0,0,0,0,0,1,0,0,1,مساومة
0,0,0,0,0,0,0,0,0,0,البارجة
0,0,0,0,0,0,0,0,0,0,الباريتون
1,0,0,0,0,1,0,0,0,0,لحاء الشجر
0,0,0,0,0,0,0,0,0,0,إسطبل
0,0,0,0,0,0,0,0,0,0,بارني
0,0,0,0,0,0,0,0,0,0,بارومتر
0,0,0,0,0,0,0,0,0,0,البارون
0,0,0,0,0,0,0,0,0,0,الباروك
0,0,0,0,0,0,0,0,0,0,ثكنة
0,0,0,0,0,1,0,0,0,0,منعت
0,0,0,0,0,0,0,0,0,0,برميل
0,0,0,0,0,1,0,1,0,0,قاحل
0,0,0,1,0,1,0,0,0,0,متراس
1,0,0,0,0,1,0,0,0,0,حاجز
0,0,0,0,0,0,0,0,0,0,باستثناء
0,0,0,0,0,0,0,0,0,0,محام
0,0,1,0,0,0,0,0,0,0,رابية
0,0,0,0,0,0,0,0,0,1,عامل البار
0,0,0,0,0,0,0,0,0,1,مقايضة
0,0,0,0,0,0,0,0,0,1,قاعدة
0,0,0,0,0,0,0,0,0,0,البيسبول
0,0,0,0,0,0,0,0,0,0,اللوح
0,0,0,0,0,1,0,0,0,0,لا أساس له
