anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,French Word
0,0,1,1,0,1,0,1,0,0,anthrax
0,0,0,0,0,0,0,0,0,0,anthropologie
0,0,0,0,0,0,0,0,0,0,antibiotique
0,0,0,0,0,0,1,0,0,0,antibiotiques
1,0,1,1,0,1,0,0,0,0,Antéchrist
0,1,0,0,0,0,0,0,0,0,anticipation
0,1,0,0,0,0,0,0,0,0,anticipatif
0,1,0,0,0,0,1,0,0,1,antidote
0,0,0,0,0,0,1,0,0,1,antifongique
0,0,0,0,0,0,0,0,0,0,antimoine
1,0,1,0,0,1,0,0,0,0,antipathie
0,0,0,0,0,0,0,0,0,0,antiquaire
0,0,0,0,0,1,0,0,0,0,vieilli
0,0,0,0,0,0,1,0,0,0,antique
0,0,0,0,0,0,0,0,0,0,antiquité
0,0,0,0,0,0,1,0,0,1,antiseptique
1,0,1,1,0,1,0,1,0,0,antisocial
1,0,0,0,0,1,0,0,0,0,antithèse
0,0,0,0,0,0,0,0,0,0,antithétique
0,0,0,0,0,0,0,0,0,0,antiviral
0,0,0,0,0,0,0,0,0,0,ramure
0,0,0,0,0,0,0,0,0,0,enclume
1,1,0,1,0,1,0,1,0,0,anxiété
0,1,0,1,0,1,0,0,0,0,anxieux
0,0,0,0,0,0,0,0,0,0,aorte
0,0,0,0,0,0,0,0,0,0,un rythme
0,0,0,1,0,1,0,0,0,0,Apache
0,0,0,0,0,0,0,0,0,0,appartement
0,0,0,0,0,1,0,1,0,0,apathique
0,0,0,0,0,1,0,1,0,0,apathie
0,0,0,0,0,0,0,0,0,0,singe
0,0,0,0,0,0,0,0,0,0,ouverture
0,0,0,0,0,0,0,0,0,0,sommet
0,0,1,0,0,1,0,0,0,0,puceron
0,0,0,0,0,0,0,0,0,0,un morceau
0,0,0,0,0,0,1,0,0,0,aplomb
0,0,0,0,0,0,0,0,0,0,apocalyptique
0,0,0,0,0,0,1,0,0,1,apologétique
0,0,0,0,0,0,0,0,0,0,apologiste
0,0,0,0,0,0,1,1,0,1,s'excuser
0,0,0,0,0,0,1,0,0,0,excuses
0,0,0,0,0,0,0,0,0,0,apostasie
0,0,0,0,0,0,0,0,0,0,apostat
0,0,0,0,0,0,1,0,0,1,apôtre
0,0,0,0,0,0,0,0,0,1,apostolique
0,0,0,0,0,0,0,0,0,0,apostrophe
0,0,1,1,0,1,0,0,0,0,épouvantable
0,0,0,0,0,0,0,0,0,0,appareil
0,0,0,0,0,0,0,0,0,0,vêtements
0,0,0,0,0,0,0,0,0,0,Apparemment
0,0,0,1,0,0,0,0,1,0,apparition
0,1,0,0,0,0,0,0,0,0,appel
0,0,0,0,0,0,0,0,0,0,apparence
0,0,0,0,0,0,0,0,0,0,apaiser
0,0,0,0,0,0,0,0,0,0,appelant
0,0,0,0,0,0,0,0,0,0,ajouter
0,0,0,0,0,0,0,0,0,0,appendice
0,0,0,1,0,1,0,1,0,0,appendicite
0,0,0,0,0,0,0,0,0,0,annexe
0,0,0,0,0,0,0,0,0,0,appétit
0,0,0,0,0,0,0,0,0,0,apéritif
0,0,0,0,1,0,1,0,1,1,applaudissements
0,0,0,0,0,0,0,0,0,0,Pomme
0,0,0,0,0,0,0,0,0,0,appareil
0,0,0,0,0,0,0,0,0,0,appareils électroménagers
0,0,0,0,0,0,0,0,0,0,applicabilité
0,0,0,0,0,0,0,0,0,0,en vigueur
0,1,0,0,0,0,0,0,0,0,demandeur
0,0,0,0,0,0,0,0,0,0,application
0,0,0,0,0,0,0,0,0,0,appliquer
0,0,0,0,0,0,0,0,0,0,nommer
0,0,0,0,0,0,0,0,0,0,rendez-vous
0,0,0,0,0,0,0,0,0,0,rendez-vous
0,0,0,0,0,0,0,0,0,0,répartir
0,0,0,0,0,0,0,0,0,0,répartition
0,0,0,0,0,0,0,0,0,0,évaluer
0,0,0,0,0,0,0,0,0,0,appréciable
0,0,0,0,1,0,1,0,0,1,appréciation
0,0,0,1,0,0,0,0,0,0,appréhender
0,0,0,1,0,1,0,0,0,0,appréhension
0,1,0,1,0,1,0,0,0,0,inquiet
0,0,0,0,0,0,0,0,0,1,apprenti
0,0,0,0,0,0,0,0,0,0,apprentissage
0,0,0,0,0,0,0,0,0,0,approcher
0,1,0,0,0,0,0,0,0,0,approchant
0,0,0,0,0,0,1,0,0,1,approbation
0,0,0,0,0,1,0,0,0,0,appropriation
0,0,0,0,0,0,1,0,0,0,approbation
0,0,0,0,1,0,1,0,0,1,approuver
0,0,0,0,0,0,1,0,0,0,approuvant
0,0,0,0,0,0,0,0,0,0,approximatif
0,0,0,0,0,0,0,0,0,0,approximativement
0,0,0,0,0,0,0,0,0,0,se rapprochant
0,0,0,0,0,0,0,0,0,0,approximation
0,0,0,0,0,0,0,0,0,0,accessoires
0,0,0,0,0,0,0,0,0,0,tablier
0,0,0,0,0,0,1,0,0,0,apte
0,0,0,0,0,0,1,0,0,0,aptitude
0,0,0,0,0,0,0,0,0,0,aqua
0,0,0,0,0,0,0,0,0,0,bleu vert
0,0,0,0,0,0,0,0,0,0,aquarium
0,0,0,0,0,0,0,0,0,0,aquatique
0,0,0,0,0,0,0,0,0,0,aqueduc
0,0,0,0,0,0,0,0,0,0,aqueux
0,0,0,0,0,0,0,0,0,0,arable
0,0,0,0,0,0,0,0,0,1,arbitre
0,0,0,0,0,0,0,0,0,0,arbitrer
0,1,0,0,0,0,0,0,0,0,arbitrage
0,0,0,0,0,0,0,0,0,1,arbitre
0,0,0,0,0,0,0,0,0,0,tonnelle
0,0,0,0,0,0,0,0,0,0,arc
0,0,0,0,0,0,0,0,0,0,arcade
0,0,0,0,0,0,0,0,0,0,cambre
0,0,0,0,0,0,0,0,0,0,archéologique
0,0,0,0,0,0,0,0,0,0,archéologue
0,1,0,0,0,0,1,0,0,0,archéologie
0,0,0,0,0,1,0,0,0,0,archaïque
0,0,0,0,0,0,0,0,0,0,archevêque
0,0,0,0,0,0,0,0,0,0,arqué
0,0,0,0,0,0,0,0,0,0,archer
0,0,0,0,0,0,0,0,0,0,tir à l'arc
0,0,0,0,0,0,0,0,0,0,archétype
0,0,0,0,0,0,0,0,0,0,archipel
0,0,0,0,0,0,0,0,0,0,architecte
0,0,0,0,0,0,0,0,0,1,architecture
0,0,0,0,0,0,0,0,0,0,archive
0,0,0,0,0,0,0,0,0,0,Arctique
0,1,0,0,1,0,1,0,0,0,ardent
0,0,0,0,0,0,1,0,0,0,ardeur
0,0,0,0,0,1,0,0,0,0,difficile
0,0,0,0,0,0,0,0,0,0,Région
0,0,0,0,0,0,0,0,0,0,arène
0,0,0,0,0,0,0,0,0,0,aréole
0,0,0,0,0,0,0,0,0,0,argent
1,0,0,0,0,1,0,0,0,0,se disputer
1,0,0,0,0,1,0,0,0,0,dispute
1,0,0,0,0,0,0,0,0,0,argumentation
0,0,0,0,0,1,0,0,0,0,argumentatif
1,0,0,0,0,0,0,0,0,0,arguments
0,0,0,0,0,1,0,1,0,0,aride
0,0,0,0,0,0,1,0,0,0,aristocratie
0,0,0,0,0,0,0,0,0,0,aristocrate
0,0,0,0,0,0,1,0,0,0,aristocratique
0,0,0,0,0,0,0,0,0,0,arithmétique
0,0,0,0,0,0,0,0,0,0,arche
0,0,0,0,0,0,0,0,0,0,bras
0,0,0,0,0,0,0,0,0,0,armada
1,0,0,1,0,0,0,0,0,0,armement
0,0,0,1,0,1,0,0,0,0,armements
0,0,0,0,0,0,0,0,0,0,armature
1,0,0,1,0,1,1,0,0,0,armé
0,0,0,1,0,0,1,0,0,1,armure
0,0,0,1,0,0,0,0,0,0,blindé
0,0,0,0,0,0,0,0,0,1,arsenal
0,0,0,0,0,0,0,0,0,0,les bras
0,0,0,0,0,0,0,0,0,0,armée
0,0,0,0,0,0,1,0,0,0,arôme
0,0,0,0,0,0,0,0,0,0,éveil
0,1,0,0,0,0,1,0,0,0,susciter
1,0,0,1,0,1,0,1,0,0,accusation
0,0,0,0,0,0,0,0,0,0,organiser
0,0,0,0,0,0,0,0,0,0,arrangé
0,0,0,0,0,0,0,0,0,0,arrangement
0,0,0,0,0,0,1,0,0,0,déployer
0,0,0,0,0,1,0,0,0,0,arrérages
0,0,0,0,0,1,0,0,0,0,arrêter
0,1,0,0,0,0,0,0,0,0,Arrivées
0,1,0,0,0,0,0,0,0,0,arriver
0,0,0,0,0,1,0,0,0,0,arrogance
1,0,1,0,0,1,0,0,0,0,arrogant
0,0,0,0,0,0,0,0,0,0,La Flèche
0,0,0,0,0,0,0,0,0,0,arsenal
0,0,1,1,0,1,0,1,0,0,arsenic
1,0,0,1,0,1,0,0,0,0,incendie criminel
0,1,0,0,1,0,1,1,1,0,art
0,0,0,0,0,0,0,0,0,0,artère
0,0,0,0,0,0,0,0,0,0,astucieux
0,0,0,0,0,0,0,0,0,0,arthropode
0,0,0,0,0,0,0,0,0,0,artichaut
0,0,0,0,0,0,0,0,0,0,article
0,0,0,0,0,0,0,0,0,0,des articles
0,0,0,0,0,0,1,0,0,0,articuler
0,0,0,0,0,0,1,0,0,0,articulation
0,0,0,0,0,0,0,0,0,0,artifice
0,0,0,1,0,1,0,0,0,0,artillerie
0,0,0,0,0,0,1,0,0,0,artisan
0,0,0,0,0,0,0,0,0,0,artiste
0,0,0,0,0,0,1,0,0,0,artiste
0,0,0,0,0,0,1,0,0,0,artistique
0,0,0,0,0,0,0,0,0,0,artistes
0,0,0,0,0,0,0,0,0,0,monter
0,0,0,0,0,0,1,0,0,0,ascendant
0,0,0,0,0,0,0,0,0,0,ascension
0,0,0,0,0,0,1,0,0,0,ascension
0,0,0,0,0,0,0,0,0,0,vérifier
0,0,0,0,0,0,0,0,0,0,constaté
0,0,0,0,0,0,0,0,0,0,ascétique
0,0,0,0,0,1,0,0,0,0,cendre
0,0,1,0,0,1,0,1,0,0,honteux
0,0,0,0,0,1,0,1,0,0,cendres
0,0,0,0,0,0,0,0,0,0,endormi
0,0,0,1,0,0,0,0,0,0,aspic
0,0,0,0,0,0,0,0,0,0,aspartame
0,0,0,0,0,0,0,0,0,0,aspect
0,0,0,0,0,0,0,0,0,0,aspects
0,0,0,0,0,0,0,0,0,0,asphalte
0,1,0,0,1,0,1,0,1,1,aspiration
0,1,0,0,1,0,1,0,0,0,aspirer
0,1,0,0,1,0,1,0,0,1,en herbe
0,0,0,0,0,1,0,0,0,0,cul
1,0,0,1,0,1,0,0,1,0,assaillir
1,0,0,1,0,1,0,1,0,0,agresseur
1,0,0,1,0,1,0,1,0,0,assassin
1,0,0,1,0,1,0,0,0,0,assassiner
1,0,0,1,0,1,0,1,0,0,assassinat
1,0,0,1,0,1,0,0,0,0,assaut
0,0,0,0,0,0,0,0,0,0,essai
0,0,0,0,0,0,0,0,0,0,assemblage
0,0,0,0,0,0,0,0,0,0,assembler
0,0,0,0,0,0,0,0,0,0,assemblé
0,0,0,0,0,0,1,0,0,1,Assemblée
0,0,0,0,0,0,1,0,0,0,assentiment
0,0,0,0,0,0,0,0,0,0,affirmer
0,0,0,0,0,0,1,0,0,1,affirmer
0,0,0,0,0,0,0,0,0,0,affirmation
0,0,0,0,0,0,0,0,0,0,évaluer
0,0,0,0,0,0,0,0,1,1,évaluation
0,0,0,0,0,0,0,0,0,1,assesseur
0,0,0,0,0,0,1,0,0,0,des atouts
1,0,1,0,0,1,0,0,0,0,Connard
0,0,0,0,0,0,0,0,0,0,attribuer
0,0,0,0,0,0,0,0,0,1,cessionnaire
0,0,0,0,0,0,0,0,0,0,mission
0,0,0,0,0,0,0,0,0,0,assimiler
0,0,0,0,0,0,0,0,0,0,assimilation
0,0,0,0,0,0,1,0,0,1,aider
0,0,0,0,0,0,1,0,0,0,assistance
0,0,0,0,0,0,0,0,0,0,assistant
0,0,0,0,0,0,1,0,0,1,associé
0,0,0,0,0,0,0,0,0,1,association
0,0,0,0,0,0,0,0,0,0,assorti
0,0,0,0,0,0,0,0,0,0,assortiment
0,0,0,0,0,0,1,0,0,0,apaiser
0,0,0,0,0,0,0,0,0,0,assumé
0,0,0,0,0,0,0,0,0,0,en supposant
0,0,0,0,0,0,0,0,0,0,supposition
0,0,0,0,0,0,1,0,0,1,assurance
0,0,0,0,0,0,0,0,0,1,assurer
0,0,0,0,0,0,1,0,0,1,assuré
0,0,0,0,0,0,0,0,0,1,assurément
0,0,0,0,0,0,0,0,0,0,astérisque
0,0,0,0,0,0,0,0,0,0,astéroïdes
0,0,0,0,0,0,0,0,0,0,astigmatisme
0,0,0,0,0,0,1,0,1,0,étonnamment
0,0,0,0,1,0,1,0,1,0,étonnement
0,0,0,0,0,0,0,0,0,0,astral
0,0,0,1,0,1,0,0,0,0,égaré
0,0,0,0,0,1,0,0,0,0,astringent
0,1,0,0,0,0,1,0,0,0,astrologue
0,0,0,0,0,0,0,0,0,0,astrologie
0,0,0,0,0,0,1,0,0,0,astronaute
0,1,0,0,0,0,1,0,0,0,astronome
0,0,0,0,0,0,0,0,0,0,astronomie
0,0,0,0,0,0,1,0,0,0,astucieux
0,0,0,0,0,0,0,0,0,0,en morceaux
0,0,0,1,0,1,0,0,0,0,asile
0,0,0,0,0,0,0,0,0,0,asymétrique
0,0,1,0,0,0,0,0,0,0,asymétrie
0,0,0,0,0,0,0,0,0,0,asymptotique
0,0,0,0,0,0,0,0,0,0,atelier
0,0,0,0,0,1,0,0,0,0,athéisme
0,0,0,0,0,0,0,0,0,0,athée
0,0,0,1,0,1,0,1,0,0,athérosclérose
0,0,0,0,0,0,1,0,0,0,athlète
0,0,0,0,0,0,1,0,0,0,athlétique
0,0,0,0,0,0,0,0,0,0,athlétisme
0,0,0,0,0,0,0,0,0,0,athlétisme
0,0,0,0,0,0,0,0,0,0,atlas
0,0,0,0,0,0,0,0,0,0,atmosphère
0,0,0,0,0,0,0,0,0,0,atmosphérique
0,0,0,0,0,0,0,0,0,0,atoll
0,0,0,0,0,0,1,0,0,0,atome
0,0,0,0,0,0,0,0,0,0,atomique
0,1,0,0,1,0,1,0,0,1,expier
0,0,0,0,0,0,1,0,0,0,expiation
0,0,0,0,0,0,0,0,0,0,atrium
1,0,1,0,0,1,0,0,0,0,atroce
1,0,1,1,0,1,0,1,0,0,atrocité
0,0,1,1,0,1,0,1,0,0,atrophie
0,0,0,0,0,0,0,0,0,0,joindre
0,0,0,0,0,0,1,0,0,0,attachement
1,0,0,1,0,1,0,0,0,0,attaque
1,0,1,1,0,1,0,1,1,0,attaquer
0,0,0,0,0,0,0,0,0,0,atteindre
0,1,0,0,0,0,1,0,0,0,réalisable
0,0,0,0,0,0,1,0,0,0,réalisation
0,1,0,0,0,0,0,0,0,0,tentative
0,1,0,0,0,0,0,0,0,0,présence
0,0,0,0,0,0,1,0,0,1,préposé
0,0,0,0,0,0,1,0,0,0,attention
0,0,0,0,0,0,1,0,0,1,attentif
0,0,0,0,0,0,0,0,0,0,atténuer
0,0,0,0,0,1,0,0,0,0,atténué
0,0,0,0,0,1,0,1,0,0,atténuation
0,0,0,0,0,0,1,0,0,1,attester
0,0,0,0,0,0,0,0,0,1,attestation
0,0,0,0,0,0,0,0,0,0,grenier
0,0,0,0,0,0,0,0,0,0,tenue
0,0,0,0,0,0,0,0,0,0,attitude
1,0,0,1,0,0,1,0,0,1,avocat
0,0,0,0,0,0,1,0,0,0,attraction
0,0,0,0,0,0,1,0,0,0,attraction
0,0,0,0,0,0,0,0,0,0,attribuable
0,0,0,0,0,0,0,0,0,0,attribut
0,0,0,0,0,0,0,0,0,0,attribution
0,0,0,0,0,0,0,0,0,0,usure
0,0,0,0,0,0,0,0,0,0,auburn
0,1,0,0,0,0,0,0,0,0,enchères
0,0,0,0,0,0,0,0,0,0,commissaire-priseur
0,0,0,0,0,0,0,0,0,0,audacieux
0,0,0,0,0,1,0,0,0,0,audace
0,0,0,0,0,0,0,0,0,0,audible
0,1,0,0,0,0,0,0,0,0,spectateurs
0,0,0,0,0,0,0,0,0,0,Audit
0,0,0,0,0,0,0,0,0,0,audition
0,0,0,1,0,0,0,0,0,1,Auditeur
0,0,0,0,0,0,0,0,0,0,salle
0,0,0,0,0,0,0,0,0,0,auditif
0,0,0,0,0,0,0,0,0,0,rien
0,0,0,0,0,0,1,0,0,0,augmenter
0,0,0,0,0,0,0,0,0,0,augmentation
0,0,0,0,0,0,1,0,0,0,août
0,0,0,0,0,0,1,0,0,1,tante
0,0,0,0,0,0,1,0,0,0,aura
0,0,0,0,0,0,0,0,0,0,aurore
0,0,0,0,0,0,0,0,0,0,auspices
0,1,0,0,1,0,1,0,0,0,de bon augure
0,0,0,1,0,1,0,1,0,0,austère
0,0,0,0,0,1,0,0,0,0,austérité
0,0,0,0,1,0,1,0,0,1,authentique
0,0,0,0,0,0,0,0,0,1,authentifier
0,0,0,0,0,0,0,0,0,1,authentification
0,0,0,0,0,0,1,0,0,1,authenticité
0,0,0,0,0,0,1,0,0,1,auteur
0,0,0,0,0,0,1,0,0,1,faisant autorité
0,0,0,0,0,0,1,0,0,1,autorité
0,0,0,0,0,0,1,0,0,1,autorisation
0,0,0,0,0,0,0,0,0,1,autoriser
0,0,0,0,0,0,1,0,0,0,autorisé
0,0,0,0,0,0,0,0,0,0,paternité
0,0,0,0,0,0,0,0,0,0,auto
0,0,0,0,0,0,0,0,0,0,autobiographie
0,0,0,0,0,1,0,0,0,0,autocratique
0,0,0,0,0,0,0,0,0,0,un autographe
0,0,0,0,0,0,0,0,0,1,automatique
0,0,0,0,0,0,0,0,0,0,voiture
0,0,0,0,0,0,0,0,0,0,autonomie
0,0,1,1,0,1,0,1,0,0,autopsie
0,0,0,0,0,0,0,0,0,0,l'automne
0,0,0,0,0,0,0,0,0,0,auxiliaire
0,0,0,0,0,0,0,0,0,0,profiter
0,0,0,1,0,1,0,1,1,0,avalanche
1,0,1,0,0,1,0,0,0,0,avarice
0,0,0,0,0,0,1,0,0,0,avatar
1,0,0,0,0,1,0,0,0,0,vengeur
0,0,0,0,0,0,0,0,0,0,rue
0,0,0,0,0,0,0,0,0,0,moyen
0,0,0,0,0,0,0,0,0,0,moyen
1,0,1,1,0,1,0,0,0,0,averse
1,0,1,1,0,1,0,0,0,0,aversion
0,0,0,0,0,0,0,0,0,0,éviter
0,0,0,0,0,0,0,0,0,0,volière
0,0,0,0,0,0,0,0,0,0,aviation
0,0,0,0,0,0,0,0,0,0,aviateur
0,0,0,0,0,0,0,0,0,0,avide
0,0,0,0,0,0,0,0,0,0,Avocat
0,0,0,1,0,1,0,0,0,0,éviter de
0,0,0,1,0,1,0,0,0,0,évitement
0,0,0,1,0,0,0,0,0,0,éviter
0,1,0,0,0,0,0,0,0,0,attendre
0,0,0,0,0,0,0,0,0,0,éveillé
0,0,0,0,0,0,0,0,0,0,éveiller
0,1,0,0,1,0,1,0,1,1,décerner
0,0,0,0,0,0,0,0,0,0,admiration
1,0,1,1,0,1,0,1,0,0,terrible
0,0,1,0,0,1,0,0,0,0,maladresse
0,0,0,0,0,0,0,0,0,0,store
0,0,0,0,0,1,0,0,0,0,de travers
0,0,0,0,0,0,0,0,0,0,axial
0,0,0,0,0,0,0,0,0,1,axiome
0,0,0,0,0,0,0,0,0,1,axiomatique
0,0,0,0,0,0,0,0,0,0,axe
0,0,0,0,0,0,0,0,0,0,essieu
0,0,0,0,0,0,1,0,0,0,ouais
0,0,0,0,0,0,1,0,0,0,toujours
0,0,0,0,0,0,0,0,0,0,azimut
0,0,0,0,0,0,0,0,0,0,Azur
0,0,0,0,0,1,0,0,0,0,babiller
0,0,0,0,0,1,0,0,0,0,babillage
0,0,1,0,0,1,0,0,0,0,babouin
0,0,0,0,1,0,1,0,0,0,bébé
0,0,0,0,0,0,0,0,0,1,Baby-sitter
0,0,0,0,0,0,1,0,0,0,baccalauréat
0,0,0,0,0,0,0,0,0,0,baccara
0,0,0,0,0,0,0,0,0,0,bachelier
0,0,0,0,0,0,0,0,0,0,retour
1,0,0,0,0,0,1,0,0,1,colonne vertébrale
0,0,0,0,0,0,0,0,0,1,bailleur de fonds
0,0,0,0,0,0,0,0,0,0,retour de flamme
0,0,0,0,0,0,0,0,0,0,jacquet
0,0,0,0,0,0,0,0,0,0,Contexte
0,0,0,0,0,0,0,0,0,0,Tractopelle
0,0,0,0,0,0,0,0,0,0,randonneur
0,0,0,0,0,0,0,0,0,0,revenir en arrière
0,0,0,0,0,1,0,0,0,0,en arrière
0,0,1,0,0,1,0,0,0,0,en arrière
0,0,0,0,0,1,0,1,0,0,marigot
0,0,1,1,0,1,0,1,0,0,bactéries
0,0,1,1,0,1,0,0,0,0,bactérie
1,0,1,1,0,1,0,1,0,0,mal
0,0,0,0,0,0,0,0,0,1,badge
1,0,0,0,0,1,0,0,0,0,blaireau
0,0,0,0,0,1,0,1,0,0,mal
1,0,1,1,0,1,0,0,0,0,méchanceté
0,0,0,0,0,0,0,0,0,0,baffle
0,0,0,0,0,0,0,0,0,0,sac
0,0,0,0,0,0,0,0,0,0,bagages
0,0,0,0,0,0,0,0,0,0,bouffant
0,0,0,0,0,0,0,0,0,0,cornemuse
0,0,0,0,0,0,0,0,0,0,caution
0,0,0,1,0,1,0,0,0,1,huissier
0,0,0,1,0,1,0,0,0,1,appât
0,0,0,0,0,0,0,0,0,0,cuire
0,0,0,0,0,0,0,0,0,0,pâtisserie
0,0,0,0,0,0,0,0,0,0,pâtisserie
0,0,0,0,0,0,0,0,0,0,bal
0,0,0,0,0,0,1,0,0,0,solde
0,0,0,0,0,0,1,0,0,0,équilibré
0,0,0,0,0,0,0,0,0,0,balcon
0,0,0,0,0,0,0,0,0,0,chauve
0,0,0,1,0,1,0,0,0,0,balle
0,0,0,0,0,1,0,0,0,0,rechigner
0,0,0,0,0,0,0,0,0,0,Balle
0,0,0,0,0,0,1,0,0,0,ballade
0,0,0,0,0,0,0,0,0,0,ballast
0,0,0,0,0,0,1,0,0,0,ballet
0,0,0,0,0,0,0,0,0,0,ballon
0,1,0,0,0,0,1,0,0,1,bulletin de vote
0,0,0,0,0,0,0,0,0,0,salle de bal
0,1,0,0,1,1,1,0,0,0,baume
0,0,0,0,0,0,0,0,0,0,embaumé
0,0,0,0,0,0,1,0,0,0,baume
0,0,0,0,0,0,0,0,0,0,balsamique
0,0,0,0,0,1,0,0,0,0,interdire
0,0,0,0,0,0,0,0,0,0,banane
0,0,0,0,0,0,0,0,0,0,bande
0,0,0,0,0,0,0,0,0,0,bandage
0,0,0,0,0,1,0,0,0,0,bandit
0,0,0,0,0,0,0,0,0,0,train en marche
1,0,1,1,0,1,0,0,0,0,fléau
1,0,1,1,0,1,0,1,1,0,pan
1,1,0,1,0,1,0,0,1,0,pétard
1,0,1,1,0,1,0,1,0,0,bannir
1,0,0,1,0,1,0,1,0,0,banni
1,0,1,0,0,1,0,1,0,0,bannissement
0,0,0,0,0,0,0,0,0,0,banjo
0,0,0,0,0,0,0,0,0,1,banque
0,0,0,0,0,0,0,0,0,1,banquier
0,0,0,1,0,1,0,1,0,0,faillite
1,0,1,1,0,1,0,1,0,0,la faillite
0,0,0,0,0,0,0,0,0,0,bannière
0,1,0,0,1,0,1,0,0,0,banquet
1,0,1,1,0,1,0,1,0,0,banshee
0,0,0,0,0,0,0,0,0,0,plaisanter
0,0,0,0,0,0,1,0,0,0,Baptême
0,0,0,0,1,0,1,0,0,0,de baptême
0,0,0,0,0,0,0,0,0,0,bar
1,0,0,0,0,1,0,0,0,0,barbillon
0,0,0,1,0,1,0,0,0,0,barbare
1,0,1,1,0,1,0,0,0,0,barbare
0,0,0,0,0,1,0,0,0,0,barbarisme
0,0,0,0,0,0,0,0,0,0,barbecue
0,0,0,0,0,0,0,0,0,0,barbelé
0,0,0,0,0,0,1,0,0,0,barde
0,0,0,0,0,0,0,0,0,0,à cru
0,0,0,0,0,0,0,0,0,0,pieds nus
0,0,0,0,0,0,0,0,0,0,à peine
0,0,1,0,0,0,0,0,0,0,vomir
0,0,0,0,0,0,1,0,0,1,aubaine
0,0,0,0,0,0,0,0,0,0,barge
0,0,0,0,0,0,0,0,0,0,baryton
1,0,0,0,0,1,0,0,0,0,écorce
0,0,0,0,0,0,0,0,0,0,Grange
0,0,0,0,0,0,0,0,0,0,barney
0,0,0,0,0,0,0,0,0,0,baromètre
0,0,0,0,0,0,0,0,0,0,baron
0,0,0,0,0,0,0,0,0,0,baroque
0,0,0,0,0,0,0,0,0,0,caserne
0,0,0,0,0,1,0,0,0,0,barré
0,0,0,0,0,0,0,0,0,0,baril
0,0,0,0,0,1,0,1,0,0,Dénudé
0,0,0,1,0,1,0,0,0,0,barricade
1,0,0,0,0,1,0,0,0,0,barrière
0,0,0,0,0,0,0,0,0,0,sauf
0,0,0,0,0,0,0,0,0,0,avocat
0,0,1,0,0,0,0,0,0,0,brouette
0,0,0,0,0,0,0,0,0,1,barman
0,0,0,0,0,0,0,0,0,1,troc
0,0,0,0,0,0,0,0,0,1,base
0,0,0,0,0,0,0,0,0,0,base-ball
0,0,0,0,0,0,0,0,0,0,plinthe
0,0,0,0,0,1,0,0,0,0,sans fondement
0,0,0,0,0,0,0,0,0,0,sous-sol
0,0,0,0,0,0,0,0,0,0,Basilique
0,0,0,0,0,0,0,0,0,0,bassin
0,0,0,0,0,0,0,0,0,0,base
0,0,0,0,0,0,0,0,0,0,se prélasser
0,0,0,0,0,0,0,0,0,0,corbeille
0,1,0,0,1,0,1,0,0,0,basket
0,0,0,0,0,0,0,0,0,0,basse
0,0,0,0,0,0,0,0,0,0,basse
0,0,0,0,0,0,0,0,0,0,basson
0,0,1,0,0,1,0,1,0,0,bâtard
1,0,0,0,0,0,1,0,0,0,bastion
0,0,0,0,0,0,0,0,0,0,chauve souris
0,0,0,0,0,0,0,0,0,0,lot
0,0,0,0,0,0,0,0,0,0,mise en lots
0,0,0,0,0,0,0,0,0,0,battre
0,0,0,0,0,0,1,0,0,0,bain
0,0,0,0,0,0,0,0,0,0,baigner
0,0,0,0,0,0,0,0,0,0,salle de bains
0,0,0,0,0,0,0,0,0,0,bathymétrie
0,0,0,0,0,0,0,0,0,0,bâton
1,0,0,0,0,0,0,0,0,0,bataillon
1,0,0,1,0,1,0,0,0,0,Battre
0,0,0,1,0,1,0,1,0,0,battu
1,0,0,0,0,1,0,0,0,0,la batterie
1,0,0,0,0,1,0,0,0,0,bataille
1,0,0,1,0,1,0,1,0,0,combattu
0,0,0,1,0,1,0,0,0,0,champ de bataille
0,0,0,0,0,1,0,0,0,0,paillard
0,0,0,0,0,0,0,0,0,0,la baie
1,0,0,1,0,1,0,0,0,0,baïonnette
0,0,0,0,0,0,0,0,0,0,bayou
0,0,0,0,0,0,0,0,0,0,bazar
0,0,0,0,1,0,0,0,0,0,plage
0,0,0,0,0,0,0,0,0,0,balise
0,0,0,0,0,0,0,0,0,0,perle
0,0,0,0,0,0,0,0,0,0,perles
0,0,0,0,0,0,0,0,0,0,perles
0,0,0,0,0,0,0,0,0,0,beagle
0,0,0,0,0,0,0,0,0,0,le bec
0,0,0,0,0,0,0,0,0,0,gobelet
0,0,0,0,1,0,1,0,0,0,rayonner
0,1,0,0,1,0,1,0,0,0,radieux
1,0,0,1,0,0,0,0,0,0,ours
0,0,0,0,0,0,0,0,0,0,barbe
0,0,0,0,0,0,0,0,0,0,barbu
0,0,0,0,0,1,0,0,0,0,porteur
0,0,0,0,0,0,0,0,0,0,palier
0,0,0,0,0,0,0,0,0,0,roulements
1,0,0,1,0,0,0,0,0,0,baissier
1,0,0,1,0,1,0,0,0,0,la bête
0,0,1,1,0,1,0,0,0,0,bestial
0,0,0,0,0,0,0,0,0,0,battre
1,0,0,1,0,1,0,1,0,0,battement
0,0,0,0,0,0,0,0,0,0,beau
0,0,0,0,1,0,1,0,0,1,embellissement
0,0,0,0,1,0,1,0,0,0,belle
0,0,0,0,1,0,1,0,0,0,embellir
